epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,0.7046014070510864,0.7007386298872071,0.7007386326096898,0.5837535289799746,0.8177237362394051,0.25376689289391285,0.5,0.5,0.0,0.0,0.0,0.0,0.058180809020996094,0.43229166666666674,0.4816268962062823,0.44384145736694336,0.5416666666666666,0.3888888888888889,0.44219279289245605,0.44144561886787415,0.7019922388121488,0.7019922373470638,0.5819617145176479,0.8220227601764799,0.2543841864601381,0.5,0.5,0.0,0.0,0.0,0.0,0.05962634086608887,0.359375,0.4867481061126635,0.445861279964447,0.5416666666666666,0.15384615384615385,0.44119104743003845,0.4395562708377838
2,0.6980075836181641,0.6964959562162409,0.6964959651576779,0.6260033622441289,0.766988568071227,0.25166896609691364,0.5,0.5,0.0,0.0,0.0,0.0,0.03515616059303284,0.4123263888888889,0.46912856395931013,0.4676356315612793,0.5208333333333334,0.25806451612903225,0.46526944637298584,0.4644181430339813,0.6973194735004021,0.6973194714220069,0.624963322871874,0.7696756199721396,0.2520785060733144,0.5,0.5,0.0,0.0,0.0,0.0,0.03605782985687256,0.3454861111111111,0.4476799157434744,0.46912503242492676,0.5208333333333334,0.08,0.4647105634212494,0.4631737768650055
3,0.6949958205223083,0.694988450254676,0.6949884515870363,0.6436491098836972,0.7463277932903752,0.25091893366184576,0.5,0.5,0.0,0.0,0.0,0.0,0.025632470846176147,0.4800347222222222,0.5073906900085509,0.4763360619544983,0.5833333333333334,0.47368421052631576,0.4746216833591461,0.4741133749485016,0.6951613744747652,0.695161378233979,0.6429412053769367,0.7473815510910216,0.2510051375666215,0.5,0.5,0.0,0.0,0.0,0.0,0.026068121194839478,0.44270833333333337,0.48721777265103383,0.4763360619544983,0.5416666666666666,0.35294117647058826,0.47425007820129395,0.4736137390136719
4,0.6938947439193726,0.6936565349636035,0.6936565340182268,0.6575248491359519,0.7297882189005015,0.2502545660303174,0.5,0.5,0.0,0.0,0.0,0.0,0.018060803413391113,0.5434027777777778,0.5552492580005242,0.4832521080970764,0.6041666666666666,0.45714285714285713,0.4818631112575531,0.4820154011249542,0.6946900155028496,0.6946900117036231,0.6568903852773866,0.7324896381298593,0.2507703718118219,0.5,0.5,0.0,0.0,0.0,0.0,0.018872827291488647,0.4314236111111111,0.5186865018487457,0.4826119840145111,0.5416666666666666,0.42105263157894735,0.48153653740882874,0.48071789741516113
5,0.6936788558959961,0.6934132630957522,0.6934132571892825,0.6661992291444572,0.7206272852341078,0.25013298720405747,0.5,0.5,0.0,0.0,0.0,0.0,0.01360464096069336,0.5026041666666667,0.5556946237000032,0.487886905670166,0.6041666666666666,0.4864864864864865,0.48633813858032227,0.48645249009132385,0.6938856414731888,0.6938856404928044,0.6665194547719898,0.7212518262136193,0.25036894512441377,0.5,0.5,0.0,0.0,0.0,0.0,0.013673275709152222,0.46875,0.5396364840635081,0.4877038896083832,0.5625,0.46153846153846156,0.4865032732486725,0.48615017533302307
6,0.6936582326889038,0.6930845799200936,0.6930845816133582,0.6760464829340221,0.710122680292694,0.24996872151265995,0.5,0.5,0.0,0.0,0.0,0.0,0.008519738912582397,0.49131944444444436,0.564319745894013,0.49566662311553955,0.5625,0.2222222222222222,0.49137091636657715,0.4915895462036133,0.6933747718083136,0.6933747688040727,0.6760636011854858,0.7106859364226598,0.25011374776208234,0.5,0.5,0.0,0.0,0.0,0.0,0.008653253316879272,0.4626736111111111,0.5481073826786647,0.49533095955848694,0.5625,0.2222222222222222,0.4913810193538666,0.4913124144077301
7,0.6936108469963074,0.6928989690275714,0.6928989636688975,0.6826654286274941,0.7031324987103007,0.2498759106397932,0.5208333333333334,0.5208333333333334,1.0,0.041666666666666664,0.08,0.14586499149789456,0.01571554938952128,0.5182291666666667,0.5865986426575142,0.4981689453125,0.5625,0.2222222222222222,0.49472713470458984,0.49503734707832336,0.6932456414831348,0.693245640336218,0.6828626385961113,0.7036286420763248,0.25004923209473245,0.4791666666666667,0.4791666666666667,0.0,0.0,0.0,-0.14586499149789456,0.026035078490773834,0.5017361111111112,0.5184857317915071,0.4945680797100067,0.5416666666666666,0.56,0.4948263168334961,0.4947906732559204
8,0.6929686069488525,0.6927474941829335,0.6927474938610052,0.6820579316961926,0.7034370560258182,0.24980017449904576,0.5208333333333334,0.5208333333333334,1.0,0.041666666666666664,0.08,0.14586499149789456,0.015419949466983475,0.5286458333333334,0.5983616744406318,0.4968262016773224,0.5833333333333334,0.4117647058823529,0.4944194555282593,0.49488863348960876,0.6931999243388286,0.693199929508371,0.6824062098794879,0.7039936491372542,0.25002636428695296,0.5,0.5,0.0,0.0,0.0,0.0,0.005396217107772827,0.4930555555555556,0.5655078412046374,0.4968262016773224,0.5625,0.36363636363636365,0.4945961534976959,0.4946114122867584
9,0.6929142475128174,0.6925912363598664,0.6925912245702254,0.686564564313121,0.69861788482733,0.24972204821558316,0.5208333333333334,0.5208333333333334,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.08606629658238706,0.017667846754193306,0.5625,0.6016443187437919,0.4949342608451843,0.6041666666666666,0.7076923076923077,0.4966927766799927,0.4972763955593109,0.6928067380532624,0.6928067317482344,0.6865880052571613,0.6990254582393073,0.24982978441927353,0.5208333333333334,0.5208333333333334,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.08606629658238706,0.017599809914827347,0.5546875,0.5819091869924614,0.4990234375,0.5833333333333334,0.375,0.4967055022716522,0.4970742166042328
10,0.6932585835456848,0.692582101585289,0.6925821029585459,0.688075199387043,0.6970890065300489,0.24971747884822207,0.5208333333333334,0.5208333333333334,0.5714285714285714,0.16666666666666666,0.25806451612903225,0.059028133610095526,0.018125572552283604,0.6015625,0.5809537200668433,0.4969177544116974,0.6666666666666666,0.7142857142857143,0.49745312333106995,0.4980367124080658,0.6928143377489105,0.6928143353752289,0.6877826296530697,0.6978460410973882,0.24983359808168207,0.4583333333333333,0.45833333333333337,0.3333333333333333,0.08333333333333333,0.13333333333333333,-0.12598815766974242,0.04441063851118088,0.5234375,0.5254244614654409,0.4969787895679474,0.6041666666666666,0.6545454545454545,0.49730435013771057,0.49766039848327637
11,0.693123996257782,0.6929161784294023,0.6929161726230122,0.6843409850195598,0.7014913602264644,0.24988451616413032,0.5,0.5,0.5,0.041666666666666664,0.07692307692307693,0.0,0.004349873711665472,0.5130208333333334,0.537300198385567,0.4948732256889343,0.5833333333333334,0.6296296296296297,0.49557259678840637,0.49584975838661194,0.6929484577321872,0.6929484509306244,0.6829606932576938,0.7029362086035548,0.2499006339839512,0.5208333333333334,0.5208333333333334,1.0,0.041666666666666664,0.08,0.14586499149789456,0.015796272084116936,0.5121527777777778,0.578680185805024,0.4971313774585724,0.5625,0.3225806451612903,0.4948770999908447,0.49513527750968933
12,0.6924588084220886,0.6928041028034274,0.6928040987306248,0.6873446638458179,0.6982635336154314,0.24982849449307465,0.4583333333333333,0.4583333333333333,0.375,0.125,0.1875,-0.11180339887498948,0.04481305181980133,0.5607638888888888,0.5167642312137237,0.4962769150733948,0.625,0.6666666666666666,0.4970819056034088,0.4974518120288849,0.6923193733032451,0.6923193595367175,0.686431193514235,0.6982075255592001,0.24958613020756634,0.5416666666666666,0.5416666666666667,0.75,0.125,0.21428571428571427,0.15075567228888181,0.03845731168985367,0.5980902777777778,0.6072657153453019,0.49932861328125,0.6041666666666666,0.42424242424242425,0.4966241419315338,0.497481107711792
13,0.692046582698822,0.6916551338991993,0.6916551312716169,0.6952289167271329,0.6880813458161009,0.2492539974213369,0.625,0.625,0.5789473684210527,0.9166666666666666,0.7096774193548387,0.30779350562554625,0.12256304360926151,0.6796875,0.6779295090694235,0.5031432509422302,0.6458333333333334,0.5641025641025641,0.5010337829589844,0.502543032169342,0.6927260302203418,0.6927260304307987,0.6952800781665038,0.6901719826950936,0.24978942965668907,0.5416666666666666,0.5416666666666666,0.5294117647058824,0.75,0.6206896551724138,0.09166984970282113,0.03956416373451551,0.5633680555555556,0.5852191791635036,0.5031432509422302,0.5833333333333334,0.4117647058823529,0.5010604858398438,0.5014941096305847
14,0.6929128766059875,0.6930492834522278,0.6930492847734149,0.7026384215618483,0.6834601479849818,0.2499510442524214,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.004794180393218994,0.5034722222222223,0.5136518670813917,0.502716064453125,0.5833333333333334,0.6875,0.504718542098999,0.5048698782920837,0.6925864619413499,0.6925864684537532,0.7007778803944088,0.6843950565130976,0.24971967269743023,0.5208333333333334,0.5208333333333334,0.5106382978723404,1.0,0.676056338028169,0.14586499149789456,0.01672376568118731,0.5677083333333334,0.6124847988317046,0.501800537109375,0.5833333333333334,0.696969696969697,0.5037968158721924,0.5043994784355164
15,0.692846417427063,0.6915981518509692,0.6915981478239056,0.6944936390538005,0.6887026565940105,0.2492255189695105,0.6666666666666666,0.6666666666666666,0.6176470588235294,0.875,0.7241379310344828,0.36667939881128453,0.16450949075321358,0.6666666666666667,0.6820582474647395,0.50006103515625,0.6666666666666666,0.7241379310344828,0.5006675720214844,0.5022327899932861,0.6925183071247822,0.6925183028250267,0.6947830793891706,0.690253526260883,0.249685572117607,0.5208333333333334,0.5208333333333334,0.5151515151515151,0.7083333333333334,0.5964912280701754,0.044946657497549475,0.018829327076673508,0.5737847222222222,0.6179168280355465,0.498199462890625,0.6041666666666666,0.7164179104477612,0.5008125305175781,0.5014533996582031
16,0.691831111907959,0.6922531043858098,0.6922530958525067,0.6951842993030075,0.6893218924020056,0.2495529694304214,0.5625,0.5625,0.5428571428571428,0.7916666666666666,0.6440677966101694,0.14064216928154863,0.06017875298857689,0.609375,0.6230533830280733,0.500762939453125,0.6458333333333334,0.6792452830188679,0.5010121464729309,0.5019213557243347,0.692618974283851,0.6926189770265437,0.695007095728247,0.6902308583248402,0.24973591066367726,0.5208333333333334,0.5208333333333334,0.5142857142857142,0.75,0.6101694915254238,0.04688072309384954,0.01876515212158362,0.5512152777777778,0.6184983671154493,0.498779296875,0.625,0.71875,0.5009244084358215,0.5014647841453552
17,0.6919858455657959,0.6930095844401855,0.693009578373544,0.7034323707512188,0.6825867859958689,0.24993117662150155,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.005210578441619873,0.5164930555555556,0.4836936802478512,0.5038756728172302,0.5833333333333334,0.6666666666666666,0.5051100850105286,0.5053110718727112,0.6941310066001374,0.6941310111358531,0.7025778842524306,0.6856841380192753,0.250491866607409,0.4791666666666667,0.4791666666666667,0.48936170212765956,0.9583333333333334,0.647887323943662,-0.14586499149789456,0.025070040176312126,0.3689236111111111,0.42411312149634345,0.500762939453125,0.5208333333333334,0.6666666666666666,0.504688024520874,0.5037497282028198
18,0.6920102834701538,0.6926692670630432,0.6926692739143187,0.7007343683140309,0.6846041795146064,0.24976104642126437,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.20851441405707474,0.03755582869052887,0.5581597222222223,0.5473608939563622,0.501495361328125,0.6041666666666666,0.7076923076923077,0.5037725567817688,0.5042938590049744,0.6930416239440368,0.6930416234882936,0.6993742664459641,0.6867089805306232,0.24994723433864277,0.4583333333333333,0.45833333333333337,0.47619047619047616,0.8333333333333334,0.6060606060606061,-0.12598815766974242,0.04508582130074501,0.5225694444444444,0.5910074941577138,0.5069880485534668,0.5625,0.2222222222222222,0.503098726272583,0.5032359957695007
19,0.6926103830337524,0.69285759598935,0.6928576009526616,0.7016017326392833,0.6841134692660399,0.24985520344148013,0.5208333333333334,0.5208333333333334,0.5106382978723404,1.0,0.676056338028169,0.14586499149789456,0.01644086589415868,0.5225694444444444,0.5042912023486273,0.501373291015625,0.5833333333333334,0.696969696969697,0.5042036175727844,0.5045406222343445,0.6930436964944596,0.6930437005021287,0.7003496945872135,0.6857377064170439,0.2499482365750061,0.5,0.5,0.5,0.9583333333333334,0.6571428571428571,0.0,0.003711566329002381,0.5026041666666666,0.48902255573018855,0.5028991103172302,0.6041666666666666,0.6545454545454545,0.5035805702209473,0.5037229657173157
20,0.6921654343605042,0.6929156595132205,0.6929156573798366,0.7036758676158413,0.6821554471438317,0.24988423995504072,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.005380988121032715,0.5729166666666666,0.5482060982157834,0.5054929256439209,0.6041666666666666,0.5777777777777777,0.5052322149276733,0.5055297613143921,0.6932354997539881,0.693235491745536,0.7028181564881413,0.6836528270029305,0.2500441069503654,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.20851441405707474,0.03681970636049906,0.4861111111111111,0.4794171149402127,0.5037841200828552,0.5625,0.631578947368421,0.5048036575317383,0.5047731995582581
