layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,3.068852424621582,3.068852424621582,0.11255359649658203,0.11255359649658203,0.196502685546875,0.038625461668400904,0.9999999999998858,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool4,"(16, 16, 32)",8192,2.7739791870117188,2.7739791870117188,0.018768310546875,0.04848968853220952,0.25,0.012835179247599233,0.9999184441866983,1,auto,auto,
act4,"(32, 32, 32)",32768,2.270742416381836,2.270742416381836,0.016908645629882812,0.04601018836813629,0.25,0.013990962703558391,0.9999026825916112,1,"ufixed<8,5,RND_CONV,SAT,0>",,
gap,"(1, 1, 32)",32,2.7739791870117188,2.7739791870117188,0.02972412109375,0.0364575706705043,0.0859375,0.01087517763602119,0.9999411331370158,1,auto,auto,
conv4,"(32, 32, 32)",32768,2.86594470590353,2.86594470590353,0.02294592186808586,0.03212985109028266,0.2119140625,0.009259381379429544,0.9999572976992019,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(32, 32, 24)",24576,1.0430189768473308,1.0430189768473308,0.0054931640625,0.018526048620514816,0.0625,0.011788593665401165,0.999930540809011,1,auto,auto,
act3,"(64, 64, 24)",98304,0.909691333770752,0.909691333770752,0.004879474639892578,0.017461619214241213,0.0625,0.012009482958028166,0.9999278709371313,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(34, 34, 24)",27744,0.9239199241277394,0.9239199241277394,0.004865916955017301,0.017436281054602182,0.0625,0.011788593665401165,0.999930540809011,1,auto,,
conv3,"(64, 64, 24)",98304,0.9965652140478293,0.9965652140478293,0.006659859791398048,0.008968348768432603,0.0634765625,0.006124608274119375,0.9999812395821162,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(64, 64, 24)",98304,0.4938562711079915,0.4938562711079915,0.0018156369527180989,0.0075317768456126186,0.03125,0.010364525551941922,0.9999462776772367,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.4643790832089838,0.4643790832089838,0.0017072656010866237,0.007303541183624356,0.03125,0.010364525551941924,0.9999462776772367,1,auto,,
act2,"(128, 128, 24)",393216,0.4382120966911316,0.4382120966911316,0.0015955766042073567,0.007061063378342744,0.03125,0.010478599316606763,0.9999450996292142,1,"ufixed<8,3,RND_CONV,SAT,0>",,
conv2,"(128, 128, 24)",393216,0.5227024206736436,0.5227024206736436,0.002379506283129255,0.003322815749777772,0.0294189453125,0.004740686147590793,0.9999887710556996,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(128, 128, 16)",262144,0.3626624047756195,0.3626624047756195,0.0006181001663208008,0.0031076165145571153,0.015625,0.004897543925553027,0.9999880070872521,1,auto,auto,
pad_conv2,"(130, 130, 16)",270400,0.3515893988073225,0.3515893988073225,0.0005992279955621302,0.0030598070297177754,0.015625,0.004897543925553027,0.9999880070872521,1,auto,,
act1,"(256, 256, 16)",1048576,0.3179190866649151,0.3179190866649151,0.00046635791659355164,0.002699372594697783,0.03125,0.004661700416238056,0.9999891347875668,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(256, 256, 16)",1048576,0.6757745287322905,0.6757745287322905,0.0010862078925129026,0.0018074418678501762,0.01708984375,0.002032254277603463,0.9999979411335018,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(256, 256, 8)",524288,0.46625442802906036,0.46625442802906036,0.00019387155771255493,0.0017403892019934842,0.015625,0.0022089900892314183,0.9999975699011598,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.4590536956209438,0.4590536956209438,0.00019087744736268853,0.001726897812830744,0.015625,0.0022089900892314183,0.9999975699011598,1,auto,,
act0,"(512, 512, 8)",2097152,0.38727891631424427,0.38727891631424427,0.00017154961824417114,0.001637088908176205,0.015625,0.00234504065318883,0.9999972837373143,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
conv0,"(512, 512, 8)",2097152,0.5560572455082022,0.5560572455082022,0.00032658494920602583,0.00043279235551250495,0.0026134252548217773,0.0005825948821742984,0.9999998610284441,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
