layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.792938232421875,0.792938232421875,0.032073974609375,0.032073974609375,0.052490234375,0.060050038374879766,0.9999999999963843,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(4, 4, 24)",384,1.3313395182291667,1.3313395182291667,0.007161458333333333,0.021151493620319393,0.0625,0.012679776053695083,0.9999208485413075,1,auto,auto,
gap,"(1, 1, 24)",24,1.3313395182291667,1.3313395182291667,0.0169677734375,0.020353969986537844,0.04296875,0.013921602744805403,0.9999139203133709,1,auto,auto,
act3,"(8, 8, 24)",1536,0.9608052571614584,0.9608052571614584,0.006103515625,0.01949698460378193,0.0625,0.01493777641294316,0.9998890535124879,1,"ufixed<8,4,RND_CONV,SAT,0>",,
conv3,"(8, 8, 24)",1536,1.140021840731303,1.140021840731303,0.007686614990234375,0.010106367968350238,0.0478515625,0.007305935384625875,0.999973865870938,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(8, 8, 24)",1536,0.523651123046875,0.523651123046875,0.0025126139322916665,0.008842296955735119,0.03125,0.012094790124506035,0.9999266342905488,1,auto,auto,
act2,"(16, 16, 24)",6144,0.41408665974934894,0.41408665974934894,0.0021502176920572915,0.008186843217907747,0.03125,0.01304831521205992,0.9999146959494956,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(10, 10, 24)",2400,0.33513671875,0.33513671875,0.0016080729166666667,0.0070738375645880945,0.03125,0.012094790124506037,0.9999266342905488,1,auto,,
conv2,"(16, 16, 24)",6144,0.510911762714386,0.510911762714386,0.002915640672047933,0.0038989543288319804,0.0289306640625,0.005839959318617611,0.999982908616578,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(16, 16, 16)",4096,0.3867664337158203,0.3867664337158203,0.0008792877197265625,0.0037024943888866956,0.015625,0.006542032378879479,0.9999785672741999,1,auto,auto,
act1,"(32, 32, 16)",16384,0.29629063606262207,0.29629063606262207,0.0007171630859375,0.0033448648467796585,0.015625,0.0069511398686472525,0.9999758169152136,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv2,"(18, 18, 16)",5184,0.3055932315779321,0.3055932315779321,0.0006947458526234568,0.0032911061234548403,0.015625,0.00654203237887948,0.9999785672741999,1,auto,,
conv1,"(32, 32, 16)",16384,0.5898288451135159,0.5898288451135159,0.0011568553745746613,0.0018748497184095157,0.0128173828125,0.002349052979290209,0.9999972347396111,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(32, 32, 8)",8192,0.456723690032959,0.456723690032959,0.00021409988403320312,0.0018255343643565204,0.015625,0.0024297567047037952,0.9999970448754334,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.40457184999459345,0.40457184999459345,0.00018965249243079585,0.0017181499899826076,0.015625,0.0024297567047037952,0.9999970448754334,1,auto,,
act0,"(64, 64, 8)",32768,0.3526054620742798,0.3526054620742798,0.00017702579498291016,0.0016624141542065588,0.015625,0.0025752759955925846,0.9999967132304994,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
conv0,"(64, 64, 8)",32768,0.5751885857779531,0.5751885857779531,0.0003419459823952309,0.00044318967478914587,0.00207442045211792,0.0005793001332189923,0.9999998628277149,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
