epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.693461,0.693372,0.693372,0.714880,0.671864,0.250113,0.500000,0.500000,0.500000,1.000000,0.626736,0.624436,0.666667,0.000000,0.010752,0.510749,0.510755,0.510746,0.645833,0.690909,0.693373,0.693373,0.714881,0.671865,0.250113,0.500000,0.500000,0.500000,1.000000,0.617188,0.621129,0.666667,0.000000,0.010752,0.510750,0.510755,0.510746,0.625000,0.666667
2,0.693529,0.693294,0.693294,0.710810,0.675777,0.250073,0.500000,0.500000,0.500000,1.000000,0.644097,0.629305,0.666667,0.000000,0.008757,0.508754,0.508761,0.508746,0.645833,0.730159,0.693294,0.693294,0.710811,0.675778,0.250073,0.500000,0.500000,0.500000,1.000000,0.629340,0.620035,0.666667,0.000000,0.008757,0.508754,0.508761,0.508750,0.625000,0.678571
3,0.693325,0.693304,0.693304,0.711952,0.674655,0.250078,0.500000,0.500000,0.500000,1.000000,0.864583,0.854041,0.666667,0.000000,0.009323,0.509315,0.509332,0.509322,0.812500,0.808511,0.693304,0.693304,0.711953,0.674655,0.250078,0.500000,0.500000,0.500000,1.000000,0.858507,0.853605,0.666667,0.000000,0.009324,0.509315,0.509332,0.509322,0.812500,0.808511
4,0.693342,0.693287,0.693287,0.711508,0.675066,0.250070,0.500000,0.500000,0.500000,1.000000,0.930556,0.942820,0.666667,0.000000,0.009110,0.509097,0.509123,0.509114,0.875000,0.863636,0.693287,0.693287,0.711509,0.675065,0.250070,0.500000,0.500000,0.500000,1.000000,0.928819,0.941109,0.666667,0.000000,0.009110,0.509097,0.509123,0.509113,0.875000,0.863636
5,0.693315,0.693264,0.693264,0.710722,0.675805,0.250058,0.500000,0.500000,0.500000,1.000000,0.944444,0.955825,0.666667,0.000000,0.008729,0.508711,0.508747,0.508733,0.895833,0.883721,0.693264,0.693264,0.710723,0.675805,0.250058,0.500000,0.500000,0.500000,1.000000,0.934028,0.948533,0.666667,0.000000,0.008729,0.508711,0.508747,0.508732,0.895833,0.883721
6,0.693352,0.693249,0.693249,0.710325,0.676173,0.250051,0.500000,0.500000,0.500000,1.000000,0.967014,0.972223,0.666667,0.000000,0.008538,0.508516,0.508560,0.508539,0.916667,0.909091,0.693250,0.693249,0.710327,0.676172,0.250051,0.500000,0.500000,0.500000,1.000000,0.956597,0.963783,0.666667,0.000000,0.008538,0.508516,0.508560,0.508539,0.916667,0.909091
7,0.693314,0.693200,0.693200,0.706591,0.679809,0.250026,0.500000,0.500000,0.500000,1.000000,0.944444,0.946022,0.666667,0.000000,0.006695,0.506677,0.506714,0.506688,0.895833,0.901961,0.693201,0.693201,0.706592,0.679809,0.250027,0.500000,0.500000,0.500000,1.000000,0.940972,0.944184,0.666667,0.000000,0.006696,0.506678,0.506714,0.506690,0.895833,0.901961
8,0.693296,0.693177,0.693177,0.705744,0.680611,0.250015,0.500000,0.500000,0.500000,1.000000,0.972222,0.976152,0.666667,0.000000,0.006283,0.506259,0.506308,0.506288,0.916667,0.909091,0.693178,0.693178,0.705745,0.680610,0.250015,0.500000,0.500000,0.500000,1.000000,0.970486,0.975205,0.666667,0.000000,0.006284,0.506260,0.506308,0.506288,0.916667,0.909091
9,0.693426,0.693175,0.693175,0.706751,0.679598,0.250014,0.500000,0.500000,0.500000,1.000000,0.986111,0.989583,0.666667,0.000000,0.006788,0.506756,0.506820,0.506786,0.979167,0.978723,0.693175,0.693175,0.706753,0.679598,0.250014,0.500000,0.500000,0.500000,1.000000,0.984375,0.988636,0.666667,0.000000,0.006789,0.506757,0.506821,0.506786,0.979167,0.978723
10,0.693264,0.693164,0.693164,0.707726,0.678601,0.250008,0.500000,0.500000,0.500000,1.000000,0.984375,0.986011,0.666667,0.000000,0.007281,0.507236,0.507326,0.507285,0.937500,0.933333,0.693164,0.693164,0.707728,0.678600,0.250008,0.500000,0.500000,0.500000,1.000000,0.979167,0.981788,0.666667,0.000000,0.007282,0.507238,0.507327,0.507282,0.937500,0.936170
