epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,1.3744561672210693,1.2737618613852366,1.2737618640423973,0.08724063003815798,2.4602830980466366,0.42135602598530353,0.5,0.5,0.0,0.0,0.0,0.0,0.41529957717284555,0.5859374999999999,0.6643723042556212,0.08882029354572296,0.6458333333333334,0.5853658536585366,0.0835212841629982,0.08587956428527832,1.311983331582269,1.3119833315754992,0.08129857602021559,2.542668087130783,0.4271959707107105,0.5,0.5,0.0,0.0,0.0,0.0,0.42145854979753494,0.5269097222222222,0.5471148050643179,0.06954174488782883,0.5833333333333334,0.696969696969697,0.07803786545991898,0.07904502749443054
2,1.2938450574874878,1.1460368857574006,1.146036886968815,0.11509904858101387,2.1769747253566156,0.3985917289410554,0.5,0.5,0.0,0.0,0.0,0.0,0.3887119904781381,0.6380208333333334,0.6911730308760513,0.11596071720123291,0.6666666666666666,0.6,0.1086881160736084,0.11388788372278214,1.1851216505869289,1.1851216523006072,0.10753157407988663,2.262711730521328,0.4063042429744505,0.5,0.5,0.0,0.0,0.0,0.0,0.3968373999620477,0.5546875,0.5649364287557938,0.09947021305561066,0.625,0.6785714285714286,0.1018761470913887,0.10444904118776321
3,1.1835330724716187,1.0580588038354746,1.0580588090508876,0.14343043947306602,1.9726871786287095,0.3792105216766988,0.5,0.5,0.0,0.0,0.0,0.0,0.3634365051984787,0.6310763888888888,0.6556744586285161,0.14033624529838562,0.6458333333333334,0.5853658536585366,0.1335524469614029,0.1395745426416397,1.0999058786118232,1.0999058821953964,0.1337029716158089,2.066108792774984,0.388728260139868,0.5,0.5,0.0,0.0,0.0,0.0,0.37378235161304474,0.5529513888888888,0.5522449384015727,0.1127954050898552,0.5833333333333334,0.6774193548387096,0.1250230371952057,0.12741227447986603
4,1.0447083711624146,1.007520460668646,1.0075204610421011,0.1621955930245558,1.8528453290596465,0.36643174495699266,0.5,0.5,0.0,0.0,0.0,0.0,0.3465380519628525,0.6666666666666666,0.6926916359291148,0.14608724415302277,0.625,0.6896551724137931,0.14966218173503876,0.1572617143392563,1.0347161921597208,1.0347161936619533,0.15777925277515092,1.9116531345487553,0.37329314318474766,0.5,0.5,0.0,0.0,0.0,0.0,0.3527816981077194,0.5885416666666667,0.6011114778422418,0.14608724415302277,0.625,0.625,0.1458551287651062,0.14858150482177734
5,1.006116271018982,0.9570123456645515,0.9570123461237329,0.18384787079090534,1.7301768214565605,0.35234621313858144,0.5,0.5,0.0,0.0,0.0,0.0,0.32724088430404663,0.7491319444444444,0.7338557942989985,0.1755380779504776,0.75,0.7142857142857143,0.16788189113140106,0.17763634026050568,0.9704358638673224,0.9704358646194846,0.18351838456307426,1.757353344675895,0.3560654854584262,0.5,0.5,0.0,0.0,0.0,0.0,0.3383674553285042,0.6414930555555556,0.6533352586510066,0.16667540371418,0.6875,0.7058823529411765,0.16756749153137207,0.17315340042114258
6,0.9620761275291443,0.9026206528277827,0.902620650968617,0.21603315534574272,1.5892081465914913,0.3353360267217936,0.5,0.5,0.0,0.0,0.0,0.0,0.30057334899902344,0.6788194444444444,0.7214940095164553,0.19930799305438995,0.6666666666666666,0.6363636363636364,0.1941879242658615,0.204665407538414,0.9190392318616318,0.919039229196827,0.20887784416550317,1.6292006142281508,0.34066990885186943,0.5,0.5,0.0,0.0,0.0,0.0,0.30750856051842373,0.6579861111111112,0.6451542289273551,0.20434190332889557,0.625,0.5,0.1883925199508667,0.1965903490781784
7,0.8802335262298584,0.8189075992018409,0.818907583876352,0.3124273263238562,1.3253878414288478,0.3052946307841096,0.5,0.5,0.0,0.0,0.0,0.0,0.23265856131911278,0.46875,0.5467755579061206,0.2845759987831116,0.5416666666666666,0.35294117647058826,0.26813578605651855,0.2665470838546753,0.7938061161441007,0.7938061027977037,0.32677722004856036,1.2608349855468468,0.2951427111086568,0.5,0.5,0.0,0.0,0.0,0.0,0.21838425161937872,0.5572916666666667,0.6565295838345966,0.29746994376182556,0.625,0.5,0.27856379747390747,0.2846677005290985
8,0.795304536819458,0.7733880775587515,0.7733880782586406,0.3674545529517137,1.1793216035655676,0.2870088723952014,0.5,0.5,0.0,0.0,0.0,0.0,0.1924285491307577,0.4887152777777778,0.5145598347420525,0.29098087549209595,0.5416666666666666,0.6764705882352942,0.30732113122940063,0.30782175064086914,0.770753357897734,0.770753358187464,0.3590083424643467,1.1824983739105812,0.28587346249222306,0.5,0.5,0.0,0.0,0.0,0.0,0.1958253923803568,0.6171875,0.6244949043869822,0.30404168367385864,0.625,0.6538461538461539,0.3014870882034302,0.30686214566230774
9,0.7540336847305298,0.7516079233119451,0.7516079253229089,0.42438459097204423,1.0788312596737732,0.27754579435228816,0.5,0.5,0.0,0.0,0.0,0.0,0.15700188279151917,0.3784722222222222,0.4581400644670015,0.36296921968460083,0.5,0.14285714285714285,0.3457566201686859,0.34023961424827576,0.7415843660581092,0.7415843739207636,0.41828320069911246,1.0648855471424146,0.27301525931525933,0.5,0.5,0.0,0.0,0.0,0.0,0.1565857231616974,0.5399305555555556,0.6027071477634681,0.34510526061058044,0.5833333333333334,0.5652173913043478,0.3417001962661743,0.3451283276081085
10,0.7132574915885925,0.7135136559482178,0.7135136680315691,0.5683205802421433,0.8587067558209949,0.25999981244444953,0.5,0.5,0.0,0.0,0.0,0.0,0.07130090519785881,0.32552083333333337,0.44646069587285814,0.46490156650543213,0.5208333333333334,0.08,0.43338432908058167,0.4240138530731201,0.7011742009773081,0.7011742118493419,0.5793390499998302,0.8230093736988534,0.2539432123157656,0.5,0.5,0.0,0.0,0.0,0.0,0.06045653795202573,0.5251736111111112,0.5373735568121077,0.43782350420951843,0.625,0.64,0.4393599331378937,0.43972691893577576
