layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,4.524222016334534,4.524222016334534,2.198294997215271,2.198294997215271,2.525158643722534,0.5179786014121219,0.999999999999965,1,auto,auto,auto
pool6,"(2, 2, 32)",128,4.079324836406158,4.079324836406158,1.0376075543754268,1.4855449209859963,3.704561233520508,0.23752020907595528,0.9917242835778552,1,auto,auto,
gap,"(1, 1, 32)",32,4.079324840757181,4.079324840757181,1.0186711542337434,1.2625851602601486,3.530303955078125,0.2179387594374711,0.9937728338519822,1,auto,auto,
conv6,"(4, 4, 32)",512,4.161745822393186,4.161745822393186,0.9413246492681537,1.1747641286704675,3.7040843963623047,0.22353321959011474,0.9883170553393034,1,auto,auto,auto
act6,"(4, 4, 32)",512,2.3653577323434547,2.3653577323434547,0.5944009128957077,1.01928798722652,3.704561233520508,0.2369619460726989,0.9918827404849762,1,auto,,
pool5,"(4, 4, 32)",512,3.1254675636359934,3.1254675636359934,0.6911622337415793,0.9410855055374701,3.0977697372436523,0.2170370223288131,0.9970368168669781,1,auto,auto,
conv5,"(8, 8, 32)",2048,2.791265493543335,2.791265493543335,0.5878331437143629,0.790392575796467,3.0975542068481445,0.21552737393743593,0.9943551870365881,1,auto,auto,auto
act5,"(8, 8, 32)",2048,2.230140819964163,2.230140819964163,0.5082598187681242,0.7688490598971737,3.0977697372436523,0.22284471940608735,0.9965253387622857,1,auto,,
pad_conv6,"(6, 6, 32)",1152,1.3890966949493304,1.3890966949493304,0.30718321499625745,0.62739033702498,3.0977697372436523,0.2170370223288131,0.9970368168669781,1,auto,,
pool4,"(8, 8, 32)",2048,1.6402647325974726,1.6402647325974726,0.3098403189292753,0.392126435764897,1.127917766571045,0.18246736184659212,0.9975654028919688,1,auto,auto,
conv4,"(16, 16, 32)",8192,1.374063702626426,1.374063702626426,0.2773830613941719,0.3506387421414365,1.1272358894348145,0.1935212292956961,0.9953279001105524,1,auto,auto,auto
act4,"(16, 16, 32)",8192,1.2054816264526984,1.2054816264526984,0.24789459437679184,0.3422327961807201,1.127917766571045,0.1959826701833765,0.9968230189374702,1,auto,,
pad_conv5,"(10, 10, 32)",3200,1.0497694288623824,1.0497694288623824,0.19829780411473621,0.31370114861191756,1.127917766571045,0.18246736184659215,0.9975654028919688,1,auto,,
pool3,"(16, 16, 24)",6144,1.0145496669041592,1.0145496669041592,0.15436132715563625,0.22166281127727852,0.8037004470825195,0.1500650986134612,0.998637304830899,1,auto,auto,
conv3,"(32, 32, 24)",24576,1.070448215471595,1.070448215471595,0.15339747631605802,0.2056268242478147,0.8028173446655273,0.14608880671017183,0.9970160865467356,1,auto,auto,auto
act3,"(32, 32, 24)",24576,0.7452407489528875,0.7452407489528875,0.1250408005162663,0.19728715747255116,0.8037004470825195,0.16135987041836114,0.9982098011199627,1,auto,,
pad_conv4,"(18, 18, 24)",7776,0.8016194898995825,0.8016194898995825,0.12196450540692247,0.19703361002424757,0.8037004470825195,0.1500650986134612,0.998637304830899,1,auto,,
pool2,"(32, 32, 24)",24576,0.5903410708676523,0.5903410708676523,0.06943117384040498,0.0924930697914533,0.27253246307373047,0.111020023232938,0.9983961577892128,1,auto,auto,
conv2,"(64, 64, 24)",98304,0.5016033031871716,0.5016033031871716,0.06821503403410019,0.08722567106329769,0.2778196334838867,0.12018202798407922,0.9972282367639174,1,auto,auto,auto
pad_conv3,"(34, 34, 24)",27744,0.5229318828447024,0.5229318828447024,0.06150304672368054,0.08705230098019134,0.27253246307373047,0.11102002323293798,0.9983961577892128,1,auto,,
act2,"(64, 64, 24)",98304,0.47430345621725417,0.47430345621725417,0.05988625720826568,0.08510064662607925,0.27853870391845703,0.11801752244375158,0.9979168472329163,1,auto,,
pool1,"(64, 64, 16)",65536,0.40713328969270235,0.40713328969270235,0.01988065477866796,0.028350889460972688,0.07922852039337158,0.042463565704828586,0.9996312199305396,1,auto,auto,
conv1,"(128, 128, 16)",262144,0.7221056412397285,0.7221056412397285,0.022981722301336438,0.027846347518232253,0.07842445373535156,0.029903723339374924,0.9996044944177443,1,auto,auto,auto
pad_conv2,"(66, 66, 16)",69696,0.382832404632991,0.382832404632991,0.018694022491603297,0.027491771598518976,0.07922852039337158,0.042463565704828586,0.9996312199305396,1,auto,,
act1,"(128, 128, 16)",262144,0.33848439082953513,0.33848439082953513,0.016157976973110194,0.02538620274784238,0.07922852039337158,0.042752489670524516,0.9996042361544502,1,auto,,
conv0,"(256, 256, 8)",524288,0.5197320835800766,0.5197320835800766,0.01163530503807983,0.011764867302742923,0.016284212470054626,0.015404948064712036,0.9998946853768786,1,auto,auto,auto
pool0,"(128, 128, 8)",131072,0.4975631812497361,0.4975631812497361,0.007312426148293749,0.009231634159481824,0.016595028340816498,0.011047343709103501,0.9999719049139308,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.48237131133702227,0.48237131133702227,0.007089159172405017,0.00908960901856672,0.016595028340816498,0.0110473437091035,0.999971904913931,1,auto,,
act0,"(256, 256, 8)",524288,0.4042523055669024,0.4042523055669024,0.0052522154856576575,0.007860159848551602,0.016595028340816498,0.010617473883065387,0.9999802428864377,1,auto,,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
