idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.21875,0.0,0.21875,1.0
1,0,-0.125,-0.25,0.125,1.0
2,0,0.09375,0.125,0.03125,0.3333333333333333
3,0,0.3125,0.125,0.1875,0.6
4,0,0.21875,-0.125,0.34375,1.5714285714285714
5,0,-0.0625,0.125,0.1875,3.0
6,0,-0.03125,0.0,0.03125,1.0
7,0,0.21875,0.5,0.28125,1.2857142857142858
8,0,0.1875,0.375,0.1875,1.0
9,0,0.0625,0.0,0.0625,1.0
10,0,-0.4375,-0.25,0.1875,0.42857142857142855
11,0,-0.0625,-0.125,0.0625,1.0
12,0,0.125,0.125,0.0,0.0
13,0,-0.3125,-0.25,0.0625,0.2
14,0,0.15625,0.125,0.03125,0.2
15,0,-0.15625,0.0,0.15625,1.0
16,0,-0.09375,0.125,0.21875,2.3333333333333335
17,0,0.375,0.375,0.0,0.0
18,0,0.34375,0.25,0.09375,0.2727272727272727
19,0,0.0,0.0,0.0,0.0
20,0,-0.03125,0.25,0.28125,9.0
21,0,-0.03125,-0.25,0.21875,7.0
22,0,-0.09375,-0.125,0.03125,0.3333333333333333
23,0,0.09375,0.125,0.03125,0.3333333333333333
24,1,0.3125,0.125,0.1875,0.6
25,1,-0.09375,-0.125,0.03125,0.3333333333333333
26,1,0.1875,0.0,0.1875,1.0
27,1,0.15625,0.25,0.09375,0.6
28,1,0.15625,0.0,0.15625,1.0
29,1,0.4375,0.5,0.0625,0.14285714285714285
30,1,-0.125,-0.25,0.125,1.0
31,1,-0.40625,-0.5,0.09375,0.23076923076923078
32,1,-0.0625,-0.125,0.0625,1.0
33,1,-0.25,-0.25,0.0,0.0
34,1,0.28125,0.25,0.03125,0.1111111111111111
35,1,-0.1875,-0.5,0.3125,1.6666666666666667
36,1,0.09375,0.125,0.03125,0.3333333333333333
37,1,-0.25,-0.125,0.125,0.5
38,1,0.0,-0.25,0.25,250000.0
39,1,-0.0625,-0.125,0.0625,1.0
40,1,0.0625,0.0,0.0625,1.0
41,1,-0.03125,-0.25,0.21875,7.0
42,1,0.0625,0.125,0.0625,1.0
43,1,-0.03125,0.0,0.03125,1.0
44,1,0.21875,0.125,0.09375,0.42857142857142855
45,1,-0.0625,-0.125,0.0625,1.0
46,1,0.25,0.25,0.0,0.0
47,1,-0.1875,-0.125,0.0625,0.3333333333333333
