layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.18359375,0.18359375,0.125,0.125,0.234375,0.8831168831168832,0.5000000000008649,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool4,"(1, 1, 32)",32,0.25390625,0.25390625,0.0234375,0.09162036414306676,0.5,0.24570827310307447,0.9610311199340958,1,auto,auto,
gap,"(1, 1, 32)",32,0.25390625,0.25390625,0.0234375,0.09162036414306676,0.5,0.24570827310307447,0.9610311199340958,1,auto,auto,
act4,"(2, 2, 32)",128,0.1025390625,0.1025390625,0.013671875,0.08156401974763866,0.5,0.348861352777192,0.9408450586618032,1,"ufixed<6,5,RND_CONV,SAT,0>",,
pool3,"(2, 2, 24)",96,0.318359375,0.318359375,0.010416666666666666,0.050306073569811025,0.25,0.09956147305194833,0.9949544310055416,1,auto,auto,
act3,"(4, 4, 24)",384,0.17610677083333334,0.17610677083333334,0.006673177083333333,0.03947774760333005,0.25,0.1128945742448251,0.9932300480159277,1,"ufixed<6,4,RND_CONV,SAT,0>",,
conv4,"(2, 2, 32)",128,0.2430572509765625,0.2430572509765625,0.0280609130859375,0.03509063125840729,0.109375,0.1120932615992824,0.9936991219518455,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv4,"(4, 4, 24)",384,0.07958984375,0.07958984375,0.0026041666666666665,0.025153036784905512,0.25,0.09956147305194833,0.9949544310055416,1,auto,,
pool2,"(4, 4, 24)",384,0.323486328125,0.323486328125,0.0033365885416666665,0.02011097250926775,0.125,0.044014052720804275,0.9990060080605504,1,auto,auto,
act2,"(8, 8, 24)",1536,0.21112060546875,0.21112060546875,0.0026448567708333335,0.018037444438257198,0.125,0.051195442446871194,0.9986707402057954,1,"ufixed<6,3,RND_CONV,SAT,0>",,
conv3,"(4, 4, 24)",384,0.37101999918619794,0.37101999918619794,0.013058980305989584,0.017318240246002745,0.09765625,0.03719447530796187,0.9992859615082779,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv3,"(6, 6, 24)",864,0.1437717013888889,0.1437717013888889,0.0014829282407407408,0.013407315006178498,0.125,0.04401405272080427,0.9990060080605504,1,auto,,
pool1,"(8, 8, 16)",1024,0.3490447998046875,0.3490447998046875,0.001007080078125,0.007808257731803436,0.0625,0.014002470434024644,0.9998992604018393,1,auto,auto,
conv2,"(8, 8, 24)",1536,0.35485267639160156,0.35485267639160156,0.0043341318766276045,0.007373845913312086,0.04296875,0.01643971260545883,0.99986203227121,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
act1,"(16, 16, 16)",4096,0.2589378356933594,0.2589378356933594,0.000736236572265625,0.0066773302454962375,0.0625,0.014399296294538556,0.9998932231323234,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv2,"(10, 10, 16)",1600,0.223388671875,0.223388671875,0.00064453125,0.00624660618544275,0.0625,0.014002470434024646,0.9998992604018393,1,auto,,
conv1,"(16, 16, 16)",4096,0.6564841270446777,0.6564841270446777,0.0017038583755493164,0.0041124126106355996,0.033203125,0.004869634286897961,0.9999879639479179,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(16, 16, 8)",2048,0.5041732788085938,0.5041732788085938,0.00026702880859375,0.004048421456821452,0.0625,0.005220038815242198,0.9999861479615979,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.3983591338734568,0.3983591338734568,0.00021098572530864196,0.0035985968505079574,0.0625,0.005220038815242198,0.9999861479615979,1,auto,,
act0,"(32, 32, 8)",8192,0.3813629150390625,0.3813629150390625,0.0001888275146484375,0.0034240339937240353,0.0625,0.0052876670891849374,0.9999859512103721,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv0,"(32, 32, 8)",8192,0.6104658681632174,0.6104658681632174,0.000349908241375374,0.00045099468375977593,0.002260446548461914,0.0005753955859802236,0.9999998650888581,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
