epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694359,0.692893,0.692893,0.662657,0.724443,0.249873,0.510638,0.500000,0.000000,0.000000,0.958333,0.961939,0.000000,0.000000,0.004805,0.484520,0.484594,0.484577,0.893617,0.878049,0.692893,0.692893,0.662653,0.724448,0.249873,0.510638,0.500000,0.000000,0.000000,0.960145,0.964757,0.000000,0.000000,0.004807,0.484518,0.484592,0.484545,0.893617,0.893617
2,0.694064,0.692784,0.692784,0.676769,0.709495,0.249818,0.510638,0.500000,0.000000,0.000000,0.972826,0.971764,0.000000,0.000000,0.002455,0.491743,0.491893,0.491787,0.914894,0.920000,0.692786,0.692786,0.676766,0.709504,0.249820,0.510638,0.500000,0.000000,0.000000,0.969203,0.970656,0.000000,0.000000,0.002452,0.491742,0.491888,0.491781,0.893617,0.901961
3,0.694002,0.692793,0.692793,0.670733,0.715811,0.249823,0.510638,0.500000,0.000000,0.000000,0.974638,0.973949,0.000000,0.000000,0.000632,0.488667,0.488795,0.488706,0.936170,0.938776,0.692793,0.692793,0.670726,0.715819,0.249823,0.510638,0.500000,0.000000,0.000000,0.967391,0.969266,0.000000,0.000000,0.000636,0.488663,0.488792,0.488704,0.893617,0.897959
4,0.693375,0.692771,0.692771,0.686369,0.699452,0.249812,0.510638,0.500000,0.000000,0.000000,0.974638,0.974519,0.000000,0.000000,0.007364,0.496599,0.496858,0.496684,0.936170,0.938776,0.692773,0.692773,0.686361,0.699462,0.249813,0.510638,0.500000,0.000000,0.000000,0.972826,0.973739,0.000000,0.000000,0.007360,0.496596,0.496852,0.496693,0.914894,0.916667
5,0.693221,0.692779,0.692779,0.693992,0.691514,0.249816,0.489362,0.500000,0.489362,1.000000,0.976449,0.976486,0.657143,0.000000,0.011254,0.500422,0.500817,0.500554,0.936170,0.938776,0.692783,0.692783,0.693981,0.691533,0.249818,0.489362,0.500000,0.489362,1.000000,0.970109,0.971557,0.657143,0.000000,0.011247,0.500417,0.500808,0.500651,0.914894,0.904762
6,0.694992,0.692902,0.692902,0.701569,0.683858,0.249877,0.489362,0.500000,0.489362,1.000000,0.967391,0.968752,0.657143,0.000000,0.015063,0.504193,0.504666,0.504361,0.914894,0.916667,0.692907,0.692907,0.701564,0.683874,0.249880,0.489362,0.500000,0.489362,1.000000,0.958333,0.961755,0.657143,0.000000,0.015058,0.504191,0.504658,0.504503,0.893617,0.878049
7,0.693226,0.692713,0.692713,0.685629,0.700105,0.249783,0.510638,0.500000,0.000000,0.000000,0.974638,0.975062,0.000000,0.000000,0.007015,0.496227,0.496533,0.496333,0.914894,0.920000,0.692716,0.692716,0.685623,0.700118,0.249784,0.510638,0.500000,0.000000,0.000000,0.972826,0.974441,0.000000,0.000000,0.007010,0.496224,0.496527,0.496409,0.914894,0.904762
8,0.693939,0.692626,0.692626,0.678784,0.707071,0.249740,0.510638,0.500000,0.000000,0.000000,0.985507,0.986365,0.000000,0.000000,0.003561,0.492766,0.493087,0.492932,0.936170,0.933333,0.692630,0.692630,0.678778,0.707085,0.249742,0.510638,0.500000,0.000000,0.000000,0.981884,0.983089,0.000000,0.000000,0.003556,0.492764,0.493079,0.492921,0.936170,0.930233
9,0.693064,0.692613,0.692613,0.686131,0.699377,0.249733,0.510638,0.500000,0.000000,0.000000,0.971014,0.971623,0.000000,0.000000,0.007321,0.496480,0.496895,0.496615,0.914894,0.920000,0.692619,0.692619,0.686127,0.699392,0.249736,0.510638,0.500000,0.000000,0.000000,0.972826,0.974441,0.000000,0.000000,0.007316,0.496478,0.496887,0.496714,0.914894,0.904762
10,0.693159,0.692771,0.692771,0.702002,0.683139,0.249812,0.489362,0.500000,0.489362,1.000000,0.965580,0.967281,0.657143,0.000000,0.015350,0.504408,0.505029,0.504619,0.893617,0.897959,0.692783,0.692783,0.702007,0.683157,0.249818,0.489362,0.500000,0.489362,1.000000,0.961957,0.964397,0.657143,0.000000,0.015347,0.504410,0.505020,0.504819,0.893617,0.878049
11,0.692965,0.692697,0.692697,0.702656,0.682305,0.249775,0.489362,0.500000,0.489362,1.000000,0.963768,0.965918,0.657143,0.000000,0.015722,0.504732,0.505451,0.505033,0.893617,0.893617,0.692709,0.692709,0.702661,0.682325,0.249781,0.489362,0.500000,0.489362,1.000000,0.965580,0.967706,0.657143,0.000000,0.015718,0.504734,0.505441,0.505031,0.893617,0.893617
12,0.692781,0.692430,0.692430,0.692429,0.692432,0.249641,0.893617,0.893116,0.909091,0.869565,0.972826,0.973986,0.888889,0.787660,0.393241,0.499641,0.500358,0.499860,0.893617,0.901961,0.692438,0.692438,0.692423,0.692454,0.249646,0.872340,0.871377,0.904762,0.826087,0.974638,0.976451,0.863636,0.746824,0.371970,0.499638,0.500347,0.499960,0.914894,0.913043
13,0.692809,0.692647,0.692647,0.716473,0.667784,0.249750,0.489362,0.500000,0.489362,1.000000,0.961957,0.964769,0.657143,0.000000,0.022810,0.511528,0.512844,0.512105,0.893617,0.893617,0.692656,0.692656,0.716474,0.667801,0.249755,0.489362,0.500000,0.489362,1.000000,0.963768,0.966441,0.657143,0.000000,0.022806,0.511528,0.512835,0.512081,0.893617,0.893617
