idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.2638760507106781,-2.650390625,2.386514663696289,9.044074508728107
1,0,-2.09582781791687,-3.650996208190918,1.5551683902740479,0.7420306081344955
2,0,-1.1045269966125488,-3.2236833572387695,2.1191563606262207,1.9186098367223416
3,0,-0.4576486647129059,-2.6102590560913086,2.1526103019714355,4.703630684297572
4,0,-1.3984224796295166,-3.123708724975586,1.7252862453460693,1.233737493838878
5,0,-0.4126985967159271,-2.2770204544067383,1.8643218278884888,4.5173931840910955
6,0,1.2023403644561768,-1.685770034790039,2.888110399246216,2.4020738924060985
7,0,1.6848347187042236,-1.234980583190918,2.9198153018951416,1.732998061756894
8,0,-0.1823148876428604,-2.5297441482543945,2.3474292755126953,12.87568615960268
9,0,-0.6886177659034729,-2.843721389770508,2.1551036834716797,3.1296080208505277
10,0,-0.1181456670165062,-2.5812606811523438,2.4631149768829346,20.848119436651125
11,0,-1.3656933307647705,-3.4580631256103516,2.092369794845581,1.5320934412661158
12,0,0.2171170562505722,-2.169893264770508,2.387010335922241,10.994117077413858
13,0,0.6287657022476196,-2.2995195388793945,2.9282851219177246,4.657196013475479
14,0,0.594654381275177,-1.8980703353881836,2.492724657058716,4.191888154785501
15,0,2.0351874828338623,-1.3147554397583008,3.349942922592163,1.6460119526322912
16,0,-0.02276833914220333,-2.5788192749023438,2.556051015853882,112.2633934732636
17,0,-1.2351264953613281,-3.400099754333496,2.164973258972168,1.7528352497521473
18,0,-0.2621018588542938,-2.5932140350341797,2.3311121463775635,8.893916878603529
19,0,0.6634699702262878,-2.0211753845214844,2.684645414352417,4.04637064950622
20,0,0.5254843831062317,-2.195611000061035,2.721095323562622,5.178261069297138
21,0,-0.536212682723999,-2.8453102111816406,2.3090975284576416,4.306309050221006
22,0,-2.017749547958374,-3.575894355773926,1.5581448078155518,0.7722191336343672
23,0,-1.6559946537017822,-3.339188575744629,1.6831939220428467,1.0164247319761954
24,1,0.7534502148628235,-1.8687562942504883,2.622206449508667,3.4802650497433034
25,1,0.9362988471984863,-1.600717544555664,2.5370163917541504,2.709622466528924
26,1,0.8004984855651855,-1.2620134353637695,2.062511920928955,2.576534444625133
27,1,2.769031524658203,-0.43654727935791016,3.2055788040161133,1.1576534161747385
28,1,2.5658464431762695,-0.2601890563964844,2.826035499572754,1.1014047653118304
29,1,1.2233302593231201,-1.5658893585205078,2.789219617843628,2.280021765657075
30,1,2.334862232208252,-0.6802892684936523,3.0151515007019043,1.2913616311529663
31,1,3.2441165447235107,0.03332710266113281,3.210789442062378,0.9897269095602195
32,1,0.8920415043830872,-1.731785774230957,2.6238272190093994,2.9413734743474413
33,1,3.1983182430267334,0.2590923309326172,2.939225912094116,0.9189910724182891
34,1,2.3520472049713135,-1.0350847244262695,3.387131929397583,1.4400782102665723
35,1,0.4483947455883026,-2.559779167175293,3.008173942565918,6.708762696626017
36,1,3.4043047428131104,-0.5730934143066406,3.977398157119751,1.1683437464041693
37,1,1.3533103466033936,-1.574021339416504,2.9273316860198975,2.1630897106248113
38,1,1.5552270412445068,-1.490809440612793,3.0460364818573,1.9585799378975777
39,1,2.6910600662231445,-0.18909835815429688,2.8801584243774414,1.0702690960070962
40,1,0.5723459720611572,-2.071857452392578,2.6442034244537354,4.619938906761788
41,1,-0.303374320268631,-2.7908754348754883,2.4875011444091797,8.199445299808351
42,1,-0.3516072928905487,-2.360065460205078,2.008458137512207,5.712219792145827
43,1,1.6324968338012695,-1.3514347076416016,2.983931541442871,1.8278329731854888
44,1,2.1303064823150635,-0.6163692474365234,2.746675729751587,1.289333601786114
45,1,1.037329912185669,-1.478597640991211,2.51592755317688,2.4253880309647915
46,1,2.276031732559204,-0.4322090148925781,2.7082407474517822,1.1898958651189788
47,1,3.0278542041778564,0.1858654022216797,2.8419888019561768,0.9386148111209512
