sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss
0,it1_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,-0.082031250,0.479503680,0,True,0.652972461,0.652972461
1,it1_B012,perf_fpga_nodbg,0,benign,0,config_012/vfpga_c012_0.bin,-0.253906250,0.436862273,0,True,0.574231049,0.574231049
2,it1_B015,hello_world,0,benign,0,config_015/vfpga_c015_0.bin,-0.203125000,0.449392634,0,True,0.596733309,0.596733309
3,it1_B022,cosine,0,benign,0,config_022/vfpga_c022_0.bin,-0.171875000,0.457136717,0,True,0.610897771,0.610897771
4,it1_B023,hello_world_nodbg,0,benign,0,config_023/vfpga_c023_0.bin,-0.160156250,0.460046302,0,True,0.616271888,0.616271888
5,it1_B032,multitenancy_aes,0,benign,0,config_032/vfpga_c032_0.bin,-0.164062500,0.459076128,0,True,0.614476727,0.614476727
6,it1_B046,hls_vadd,0,benign,0,config_046/vfpga_c046_0.bin,-0.125000000,0.468790627,0,True,0.632599035,0.632599035
7,it1_B068,hello_world_nodbg,0,benign,0,config_068/vfpga_c068_0.bin,-0.187500000,0.453261848,0,True,0.603785290,0.603785290
8,it2_B000,hello_world,0,benign,0,config_000/vfpga_c000_0.bin,-0.062500000,0.484380084,0,True,0.662385382,0.662385382
9,it2_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.160156250,0.460046302,0,True,0.616271888,0.616271888
10,it2_B020,multithreading_aes,0,benign,0,config_020/vfpga_c020_0.bin,-0.117187500,0.470736607,0,True,0.636269063,0.636269063
11,it2_B025,multitenancy_aes_nodbg,0,benign,0,config_025/vfpga_c025_0.bin,-0.042968750,0.489259465,0,True,0.671893577,0.671893577
12,it2_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.105468750,0.473657227,0,True,0.641802619,0.641802619
13,it2_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.078125000,0.480478678,0,True,0.654847426,0.654847426
14,it2_B039,hls_vadd_nodbg,0,benign,0,config_039/vfpga_c039_0.bin,-0.179687500,0.455198604,0,True,0.607333962,0.607333962
15,it2_B043,multithreading_aes_nodbg,0,benign,0,config_043/vfpga_c043_0.bin,-0.183593750,0.454230053,0,True,0.605557735,0.605557735
16,it2_B047,multitenancy_aes,0,benign,0,config_047/vfpga_c047_0.bin,-0.148437500,0.462958613,0,True,0.621680117,0.621680117
17,it2_B056,user_interrupts_nodbg,0,benign,0,config_056/vfpga_c056_0.bin,-0.222656250,0.444564769,0,True,0.588003273,0.588003273
18,it2_B057,perf_fpga_nodbg,0,benign,0,config_057/vfpga_c057_0.bin,-0.160156250,0.460046302,0,True,0.616271888,0.616271888
19,it2_B059,euclidean_nodbg,0,benign,0,config_059/vfpga_c059_0.bin,-0.171875000,0.457136717,0,True,0.610897771,0.610897771
20,it2_B063,user_interrupts,0,benign,0,config_063/vfpga_c063_0.bin,-0.246093750,0.438785193,0,True,0.577651546,0.577651546
21,it2_B068,hello_world_nodbg,0,benign,0,config_068/vfpga_c068_0.bin,-0.183593750,0.454230053,0,True,0.605557735,0.605557735
22,it2_B073,multithreading_aes_nodbg,0,benign,0,config_073/vfpga_c073_0.bin,-0.164062500,0.459076128,0,True,0.614476727,0.614476727
23,it1_S012,ro_19000,1,standalone,19000,config_087/vfpga_c087_0.bin,0.023437500,0.505859107,1,True,0.681497094,0.681497094
24,it1_S022,ro_10000,1,standalone,10000,config_097/vfpga_c097_0.bin,-0.175781250,0.456167495,0,False,0.784895224,0.784895224
25,it1_S025,ro_16000,1,standalone,16000,config_100/vfpga_c100_0.bin,-0.039062500,0.490235617,0,False,0.712869153,0.712869153
26,it1_S028,ro_20000,1,standalone,20000,config_103/vfpga_c103_0.bin,-0.078125000,0.480478678,0,False,0.732972426,0.732972426
27,it1_S029,ro_22000,1,standalone,22000,config_104/vfpga_c104_0.bin,-0.105468750,0.473657227,0,False,0.747271369,0.747271369
28,it1_S042,ro_19000,1,standalone,19000,config_117/vfpga_c117_0.bin,0.039062500,0.509764383,1,True,0.673806653,0.673806653
29,it1_S052,ro_10000,1,standalone,10000,config_127/vfpga_c127_0.bin,-0.082031250,0.479503680,0,False,0.735003711,0.735003711
30,it1_S056,ro_18000,1,standalone,18000,config_131/vfpga_c131_0.bin,-0.097656250,0.475605322,0,False,0.743166925,0.743166925
31,it1_S058,ro_20000,1,standalone,20000,config_133/vfpga_c133_0.bin,-0.082031250,0.479503680,0,False,0.735003711,0.735003711
32,it1_S071,ro_18000,1,standalone,18000,config_146/vfpga_c146_0.bin,-0.218750000,0.445529535,0,False,0.808491738,0.808491738
33,it2_S002,ro_10000,1,standalone,10000,config_077/vfpga_c077_0.bin,-0.062500000,0.484380084,0,False,0.724885382,0.724885382
34,it2_S003,ro_11000,1,standalone,11000,config_078/vfpga_c078_0.bin,-0.132812500,0.466845595,0,False,0.761756707,0.761756707
35,it2_S005,ro_13000,1,standalone,13000,config_080/vfpga_c080_0.bin,-0.167968750,0.458106264,0,False,0.780654105,0.780654105
36,it2_S007,ro_15000,1,standalone,15000,config_082/vfpga_c082_0.bin,-0.082031250,0.479503680,0,False,0.735003711,0.735003711
