idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.03125,0.0,0.03125,1.0
1,0,0.0390625,0.0,0.0390625,1.0
2,0,0.04296875,0.25,0.20703125,4.818181818181818
3,0,0.0546875,0.0,0.0546875,1.0
4,0,0.0390625,0.0,0.0390625,1.0
5,0,0.00390625,-0.25,0.25390625,65.0
6,0,0.04296875,0.0,0.04296875,1.0
7,0,0.0859375,0.25,0.1640625,1.9090909090909092
8,0,0.0390625,0.0,0.0390625,1.0
9,0,0.02734375,0.0,0.02734375,1.0
10,0,0.08203125,0.0,0.08203125,1.0
11,0,0.01953125,0.25,0.23046875,11.8
12,0,0.05078125,0.0,0.05078125,1.0
13,0,0.03515625,0.0,0.03515625,1.0
14,0,0.08203125,0.0,0.08203125,1.0
15,0,0.0625,0.0,0.0625,1.0
16,0,0.0234375,0.0,0.0234375,1.0
17,0,0.03125,0.0,0.03125,1.0
18,0,0.03515625,0.0,0.03515625,1.0
19,0,-0.0078125,0.0,0.0078125,1.0
20,0,0.07421875,0.25,0.17578125,2.3684210526315788
21,0,0.0546875,0.0,0.0546875,1.0
22,0,0.03125,0.0,0.03125,1.0
23,0,0.0546875,0.0,0.0546875,1.0
24,1,0.02734375,-0.25,0.27734375,10.142857142857142
25,1,0.0390625,0.0,0.0390625,1.0
26,1,0.0234375,-0.25,0.2734375,11.666666666666666
27,1,0.09765625,0.25,0.15234375,1.56
28,1,0.05859375,0.0,0.05859375,1.0
29,1,0.04296875,0.25,0.20703125,4.818181818181818
30,1,0.07421875,0.0,0.07421875,1.0
31,1,0.05078125,-0.25,0.30078125,5.923076923076923
32,1,0.05078125,0.25,0.19921875,3.923076923076923
33,1,0.046875,0.0,0.046875,1.0
34,1,0.09765625,0.0,0.09765625,1.0
35,1,0.05859375,0.0,0.05859375,1.0
36,1,0.0390625,0.0,0.0390625,1.0
37,1,0.05859375,0.25,0.19140625,3.2666666666666666
38,1,0.04296875,0.0,0.04296875,1.0
39,1,0.07421875,0.0,0.07421875,1.0
40,1,0.07421875,0.25,0.17578125,2.3684210526315788
41,1,0.046875,0.0,0.046875,1.0
42,1,0.01953125,0.0,0.01953125,1.0
43,1,0.08203125,0.25,0.16796875,2.0476190476190474
44,1,0.04296875,0.0,0.04296875,1.0
45,1,0.046875,0.0,0.046875,1.0
46,1,0.0390625,0.0,0.0390625,1.0
47,1,0.0625,0.25,0.1875,3.0
