layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 32)",32,0.4400787353515625,0.4400787353515625,0.1389923095703125,0.16212948377211994,0.25390625,0.2744309971868466,0.9639588120893581,1,auto,auto,
output_dense,"(1,)",1,0.4412384033203125,0.4412384033203125,0.1580963134765625,0.1580963134765625,0.339111328125,0.33715567914005956,0.9999999999954844,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool4,"(16, 16, 32)",8192,0.4400787353515625,0.4400787353515625,0.01300048828125,0.08059940547710227,0.5,0.12130663590932296,0.9926438829250286,1,auto,auto,
act4,"(32, 32, 32)",32768,0.35820770263671875,0.35820770263671875,0.011531829833984375,0.07592805848416737,0.5,0.13047894242742916,0.9914946682409445,1,"ufixed<6,5,RND_CONV,SAT,0>",,
act3,"(64, 64, 24)",98304,0.24538421630859375,0.24538421630859375,0.0037326812744140625,0.030542608230232603,0.25,0.07280109274569445,0.9973516470506858,1,"ufixed<6,4,RND_CONV,SAT,0>",,
pool3,"(32, 32, 24)",24576,0.2910257975260417,0.2910257975260417,0.0036493937174479165,0.03019544658688865,0.25,0.06404908765369975,0.9979488474880305,1,auto,auto,
pad_conv4,"(34, 34, 24)",27744,0.2577944780853518,0.2577944780853518,0.003232680940023068,0.028419243846483432,0.25,0.06404908765369975,0.9979488474880305,1,auto,,
conv4,"(32, 32, 32)",32768,0.5320231318473816,0.5320231318473816,0.01494598388671875,0.026104538052818593,0.1953125,0.040095235864652995,0.999195670148631,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool2,"(64, 64, 24)",98304,0.25568294525146484,0.25568294525146484,0.0015382766723632812,0.013865574278204422,0.125,0.03988234335175191,0.9992050748869851,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.2404217960858586,0.2404217960858586,0.001446460342056933,0.013445405360683076,0.125,0.03988234335175191,0.9992050748869851,1,auto,,
act2,"(128, 128, 24)",393216,0.20983322461446127,0.20983322461446127,0.0014029343922932942,0.013240231170541,0.125,0.04353481840452229,0.9990522962894373,1,"ufixed<6,3,RND_CONV,SAT,0>",,
conv3,"(64, 64, 24)",98304,0.3803345362345378,0.3803345362345378,0.006238957246144612,0.011477344396524456,0.1015625,0.02403399116687302,0.9997115005841675,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool1,"(128, 128, 16)",262144,0.2505872845649719,0.2505872845649719,0.0004418492317199707,0.005254556156337637,0.0625,0.013232130880435743,0.9999124702001695,1,auto,auto,
pad_conv2,"(130, 130, 16)",270400,0.24293621717825445,0.24293621717825445,0.000428358450443787,0.00517371683085552,0.0625,0.013232130880435743,0.9999124702001695,1,auto,,
act1,"(256, 256, 16)",1048576,0.2015991359949112,0.2015991359949112,0.0003533363342285156,0.0046990806533463575,0.0625,0.013461408639112028,0.9999093893594866,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv2,"(128, 128, 24)",393216,0.24375239511330923,0.24375239511330923,0.0016769543290138245,0.004331512162027859,0.05859375,0.013890108330425293,0.9999035630620083,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(256, 256, 8)",524288,0.30363744497299194,0.30363744497299194,0.00015476346015930176,0.003109656141894963,0.0625,0.00598379765802223,0.9999820947835485,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.2989481340326603,0.2989481340326603,0.00015237332679826933,0.003085550280329886,0.0625,0.00598379765802223,0.9999820947835485,1,auto,,
act0,"(512, 512, 8)",2097152,0.23889024555683136,0.23889024555683136,0.00011318176984786987,0.002659254083618369,0.0625,0.005865413947875002,0.9999828131098564,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv1,"(256, 256, 16)",1048576,0.32011439045891166,0.32011439045891166,0.000531480647623539,0.0026234907324462126,0.0546875,0.006085331867842857,0.9999814792092825,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
conv0,"(512, 512, 8)",2097152,0.3249865414411634,0.3249865414411634,0.00021857616662025042,0.0003085533802953007,0.0020607709884643555,0.0006524983305840127,0.9999998118802093,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
