layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 24)",24,0.4251302083333333,0.4251302083333333,0.015950520833333332,0.021953606390923197,0.0625,0.04584054948482442,0.9990603001112959,1,auto,auto,
output_dense,"(1,)",1,0.231475830078125,0.231475830078125,0.021575927734375,0.021575927734375,0.0372314453125,0.18553860441304926,0.9999999990653086,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(2, 2, 24)",96,0.4251302083333333,0.4251302083333333,0.00537109375,0.018243905697291583,0.0625,0.03487202984699707,0.9993939322449005,1,auto,auto,
act3,"(4, 4, 24)",384,0.2503662109375,0.2503662109375,0.0037434895833333335,0.015294207533208828,0.0625,0.042191509065842354,0.9991111717809436,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pool2,"(4, 4, 24)",384,0.3176066080729167,0.3176066080729167,0.0018717447916666667,0.007588139683359243,0.03125,0.017948892765408453,0.9998369090928143,1,auto,auto,
act2,"(8, 8, 24)",1536,0.2014617919921875,0.2014617919921875,0.0016733805338541667,0.007201940447407554,0.03125,0.02266279426739924,0.9997418867050013,1,"ufixed<8,3,RND_CONV,SAT,0>",,
conv3,"(4, 4, 24)",384,0.3522052764892578,0.3522052764892578,0.005286693572998047,0.00692388222778725,0.029541015625,0.015968617226164595,0.9998726484121199,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv3,"(6, 6, 24)",864,0.14115849247685186,0.14115849247685186,0.0008318865740740741,0.00505875978890616,0.03125,0.017948892765408453,0.9998369090928143,1,auto,,
pool1,"(8, 8, 16)",1024,0.36810302734375,0.36810302734375,0.00072479248046875,0.003337413131861053,0.015625,0.0059556522947465254,0.9999820465582546,1,auto,auto,
conv2,"(8, 8, 24)",1536,0.279912531375885,0.279912531375885,0.002368470033009847,0.0032760567397571187,0.0152587890625,0.008915740685090759,0.9999596501329459,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
act1,"(16, 16, 16)",4096,0.27469921112060547,0.27469921112060547,0.00061798095703125,0.0030921677331535507,0.015625,0.006620867439814247,0.9999778774115136,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv2,"(10, 10, 16)",1600,0.2355859375,0.2355859375,0.0004638671875,0.0026699305054888427,0.015625,0.0059556522947465254,0.9999820465582546,1,auto,,
conv1,"(16, 16, 16)",4096,0.6385686323046684,0.6385686323046684,0.0011053234338760376,0.0018142545974832321,0.011474609375,0.0021832108330208386,0.9999975802443827,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(16, 16, 8)",2048,0.4539222717285156,0.4539222717285156,0.000209808349609375,0.0017928549648570818,0.015625,0.002362706241762587,0.9999971680139921,1,auto,auto,
act0,"(32, 32, 8)",8192,0.34251880645751953,0.34251880645751953,0.000171661376953125,0.0016329580447989082,0.015625,0.002542851072845521,0.9999967888964966,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv1,"(18, 18, 8)",2592,0.3586546344521605,0.3586546344521605,0.00016577449845679013,0.0015936488576507393,0.015625,0.002362706241762587,0.9999971680139921,1,auto,,
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
conv0,"(32, 32, 8)",8192,0.5983022459116185,0.5983022459116185,0.00034363218102129167,0.00044446181797234426,0.0023064613342285156,0.0005756114130237387,0.9999998644763806,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
