sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-1.164306641,0.237885627,0,True,0.271658639,0.271658639,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-1.274414062,0.218502574,0,True,0.246543423,0.246543423,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-1.345214844,0.206653787,0,True,0.231495567,0.231495567,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.680175781,0.336222071,0,True,0.409807630,0.409807630,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-1.151611328,0.240194890,0,True,0.274693313,0.274693313,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.799560547,0.310119530,0,True,0.371236928,0.371236928,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.666503906,0.339280116,0,True,0.414425305,0.414425305,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.247070312,0.438544726,0,True,0.577223162,0.577223162,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.696044922,0.332689702,0,True,0.404500127,0.404500127,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-1.213378906,0.229103739,0,True,0.260201465,0.260201465,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.370361328,0.408453715,0,True,0.525015348,0.525015348,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.910644531,0.286867964,0,True,0.338088692,0.338088692,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-1.215576172,0.228715899,0,True,0.259698489,0.259698489,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.121093750,0.469763502,0,True,0.634432149,0.634432149,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.597900391,0.354824198,0,True,0.438232438,0.438232438,0
