epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.695152,0.693845,0.693845,0.732486,0.655204,0.250349,0.500000,0.500000,0.500000,1.000000,0.942708,0.944306,0.666667,0.000000,0.019312,0.519287,0.519336,0.519307,0.875000,0.888889,0.693842,0.693842,0.732473,0.655211,0.250347,0.500000,0.500000,0.500000,1.000000,0.923611,0.910631,0.666667,0.000000,0.019307,0.519282,0.519332,0.519307,0.875000,0.884615
2,0.693854,0.693490,0.693490,0.720196,0.666783,0.250171,0.500000,0.500000,0.500000,1.000000,0.914062,0.921341,0.666667,0.000000,0.013350,0.513343,0.513357,0.513352,0.854167,0.837209,0.693488,0.693488,0.720190,0.666786,0.250170,0.500000,0.500000,0.500000,1.000000,0.974826,0.969988,0.666667,0.000000,0.013348,0.513340,0.513356,0.513348,0.937500,0.941176
3,0.693722,0.693447,0.693447,0.719111,0.667782,0.250150,0.500000,0.500000,0.500000,1.000000,0.968750,0.975125,0.666667,0.000000,0.012830,0.512815,0.512845,0.512831,0.937500,0.936170,0.693446,0.693446,0.719109,0.667783,0.250150,0.500000,0.500000,0.500000,1.000000,0.993056,0.993634,0.666667,0.000000,0.012829,0.512814,0.512844,0.512829,0.958333,0.958333
4,0.693775,0.693318,0.693318,0.712880,0.673756,0.250085,0.500000,0.500000,0.500000,1.000000,0.893229,0.923287,0.666667,0.000000,0.009780,0.509769,0.509790,0.509780,0.854167,0.844444,0.693316,0.693316,0.712886,0.673747,0.250084,0.500000,0.500000,0.500000,1.000000,0.953125,0.961404,0.666667,0.000000,0.009784,0.509772,0.509795,0.509780,0.895833,0.888889
5,0.694457,0.693385,0.693385,0.719647,0.667124,0.250119,0.500000,0.500000,0.500000,1.000000,0.972222,0.978204,0.666667,0.000000,0.013129,0.513076,0.513182,0.513125,0.937500,0.933333,0.693386,0.693386,0.719650,0.667122,0.250119,0.500000,0.500000,0.500000,1.000000,0.975694,0.975711,0.666667,0.000000,0.013130,0.513077,0.513183,0.513119,0.937500,0.941176
6,0.693487,0.693394,0.693394,0.716798,0.669991,0.250124,0.500000,0.500000,0.500000,1.000000,0.954861,0.970416,0.666667,0.000000,0.011700,0.511687,0.511713,0.511703,0.937500,0.933333,0.693393,0.693393,0.716795,0.669991,0.250123,0.500000,0.500000,0.500000,1.000000,0.987847,0.988903,0.666667,0.000000,0.011699,0.511685,0.511713,0.511702,0.937500,0.933333
7,0.693329,0.693267,0.693267,0.711972,0.674562,0.250060,0.500000,0.500000,0.500000,1.000000,0.968750,0.976303,0.666667,0.000000,0.009352,0.509324,0.509379,0.509358,0.937500,0.933333,0.693265,0.693265,0.711966,0.674564,0.250059,0.500000,0.500000,0.500000,1.000000,0.986111,0.987009,0.666667,0.000000,0.009350,0.509321,0.509378,0.509348,0.937500,0.936170
8,0.693373,0.693016,0.693016,0.707444,0.678589,0.249935,0.500000,0.500000,0.500000,1.000000,0.975694,0.981126,0.666667,0.000000,0.007215,0.507098,0.507333,0.507227,0.937500,0.933333,0.693017,0.693017,0.707437,0.678597,0.249935,0.500000,0.500000,0.500000,1.000000,0.977431,0.979548,0.666667,0.000000,0.007211,0.507094,0.507328,0.507226,0.916667,0.909091
9,0.693981,0.692698,0.692698,0.727254,0.658141,0.249776,0.500000,0.500000,0.500000,1.000000,0.967014,0.971762,0.666667,0.000000,0.017290,0.516766,0.517813,0.517342,0.916667,0.909091,0.692670,0.692670,0.727189,0.658150,0.249762,0.500000,0.500000,0.500000,1.000000,0.965278,0.966683,0.666667,0.000000,0.017271,0.516734,0.517809,0.517187,0.916667,0.920000
10,0.692397,0.692314,0.692314,0.708857,0.675771,0.249584,0.500000,0.500000,0.500000,1.000000,0.973958,0.979761,0.666667,0.000000,0.008279,0.507794,0.508764,0.508351,0.937500,0.933333,0.692302,0.692302,0.708839,0.675765,0.249577,0.500000,0.500000,0.500000,1.000000,0.982639,0.985494,0.666667,0.000000,0.008276,0.507785,0.508767,0.508134,0.958333,0.956522
11,0.692702,0.691745,0.691745,0.736761,0.646729,0.249301,0.500000,0.500000,0.500000,1.000000,0.970486,0.974018,0.666667,0.000000,0.022547,0.521337,0.523757,0.522741,0.916667,0.909091,0.691715,0.691715,0.736752,0.646678,0.249286,0.500000,0.500000,0.500000,1.000000,0.965278,0.966550,0.666667,0.000000,0.022559,0.521333,0.523784,0.522243,0.916667,0.923077
12,0.691183,0.689364,0.689364,0.727494,0.651233,0.248111,0.500000,0.500000,0.500000,1.000000,0.980903,0.986009,0.666667,0.000000,0.019143,0.516880,0.521406,0.518510,0.958333,0.958333,0.689302,0.689302,0.727456,0.651148,0.248081,0.500000,0.500000,0.500000,1.000000,0.975694,0.978860,0.666667,0.000000,0.019156,0.516862,0.521451,0.519044,0.916667,0.909091
13,0.688800,0.685011,0.685011,0.735277,0.634745,0.245944,0.500000,0.500000,0.500000,1.000000,0.975694,0.982563,0.666667,0.000000,0.025356,0.520622,0.530089,0.523738,0.958333,0.958333,0.684921,0.684921,0.735220,0.634622,0.245899,0.500000,0.500000,0.500000,1.000000,0.973958,0.978008,0.666667,0.000000,0.025373,0.520594,0.530153,0.524706,0.937500,0.933333
14,0.691621,0.683569,0.683569,0.704687,0.662451,0.245214,0.500000,0.500000,0.500000,1.000000,0.972222,0.980215,0.666667,0.000000,0.010671,0.505733,0.515608,0.510691,0.937500,0.933333,0.683490,0.683490,0.704572,0.662407,0.245174,0.500000,0.500000,0.500000,1.000000,0.982639,0.985047,0.666667,0.000000,0.010652,0.505676,0.515629,0.510234,0.937500,0.933333
15,0.686303,0.692715,0.692715,0.654078,0.731352,0.249784,0.500000,0.500000,0.000000,0.000000,0.968750,0.971883,0.000000,0.000000,0.019331,0.480079,0.481259,0.480258,0.916667,0.916667,0.692651,0.692651,0.654079,0.731222,0.249752,0.500000,0.500000,0.000000,0.000000,0.984375,0.986522,0.000000,0.000000,0.019300,0.480079,0.481321,0.480400,0.937500,0.933333
16,0.693999,0.693793,0.693793,0.649335,0.738252,0.250323,0.500000,0.500000,0.000000,0.000000,0.956597,0.971615,0.000000,0.000000,0.022222,0.477607,0.477949,0.477695,0.958333,0.956522,0.693776,0.693776,0.649322,0.738231,0.250314,0.500000,0.500000,0.000000,0.000000,0.984375,0.987847,0.000000,0.000000,0.022220,0.477600,0.477959,0.477682,0.958333,0.958333
17,0.692703,0.690496,0.690496,0.692904,0.688089,0.248675,0.854167,0.854167,0.774194,1.000000,0.982639,0.984832,0.872727,0.740532,0.352731,0.499878,0.502538,0.500848,0.937500,0.933333,0.690430,0.690430,0.692832,0.688029,0.248642,0.854167,0.854167,0.774194,1.000000,0.984375,0.987258,0.872727,0.740532,0.352663,0.499842,0.502568,0.500874,0.958333,0.956522
18,0.689600,0.683568,0.683568,0.756990,0.610145,0.245242,0.500000,0.500000,0.500000,1.000000,0.980903,0.984419,0.666667,0.000000,0.037110,0.530918,0.543302,0.536760,0.958333,0.956522,0.683321,0.683321,0.756490,0.610152,0.245119,0.500000,0.500000,0.500000,1.000000,0.986111,0.988333,0.666667,0.000000,0.036989,0.530681,0.543297,0.535908,0.958333,0.956522
19,0.683622,0.676091,0.676091,0.773310,0.578872,0.241576,0.500000,0.500000,0.500000,1.000000,0.972222,0.979464,0.666667,0.000000,0.049559,0.538496,0.560622,0.550102,0.958333,0.956522,0.675751,0.675751,0.772556,0.578946,0.241406,0.500000,0.500000,0.500000,1.000000,0.977431,0.981234,0.666667,0.000000,0.049359,0.538142,0.560576,0.550512,0.937500,0.933333
20,0.672061,0.668776,0.668776,0.825543,0.512009,0.238246,0.500000,0.500000,0.500000,1.000000,0.972222,0.979124,0.666667,0.000000,0.290460,0.561925,0.599536,0.580798,0.958333,0.956522,0.668334,0.668334,0.824732,0.511936,0.238025,0.500000,0.500000,0.500000,1.000000,0.972222,0.976971,0.666667,0.000000,0.273883,0.561549,0.599572,0.580890,0.937500,0.933333
