layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.0390625,0.0390625,0.1640625,0.1640625,0.234375,5.833333333333333,0.7499999998986666,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,0.736328125,0.736328125,0.08723958333333333,0.12280130624240329,0.25,0.1287682238496003,0.9917719127620941,1,auto,auto,
conv3,"(8, 8, 24)",1536,4.0849609375,4.0849609375,0.010009765625,0.028258508351836856,0.75,0.005486255625639324,0.9999399313234589,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv2,"(16, 16, 24)",6144,2.4475199381510415,2.4475199381510415,0.0019022623697916667,0.01090373321903921,0.25,0.003664341003198065,0.9999731453854392,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act3,"(8, 8, 24)",1536,0.5659993489583334,0.5659993489583334,0.00048828125,0.0078125,0.5,0.008698612507990262,0.9998491302414703,1,"ufixed<2,1,RND_CONV,SAT,0>",,
act2,"(16, 16, 24)",6144,0.648681640625,0.648681640625,0.0004679361979166667,0.007648007893535632,0.5,0.008075667467455198,0.9998696360335435,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool2,"(8, 8, 24)",1536,0.7713216145833334,0.7713216145833334,0.0003255208333333333,0.00637887953849786,0.5,0.00607456739230787,0.9999262319252156,1,auto,auto,
pool3,"(4, 4, 24)",384,0.736328125,0.736328125,0.0003255208333333333,0.00637887953849786,0.5,0.006152710373685658,0.9999244599971413,1,auto,auto,
conv1,"(32, 32, 16)",16384,2.5806312561035156,2.5806312561035156,0.000518798828125,0.005694288959809864,0.25,0.0019059449391021551,0.999992738113857,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pad_conv3,"(10, 10, 24)",2400,0.49364583333333334,0.49364583333333334,0.00020833333333333335,0.005103103630798288,0.5,0.0060745673923078706,0.9999262319252156,1,auto,,
act0,"(64, 64, 8)",32768,0.4887733459472656,0.4887733459472656,3.4332275390625e-05,0.004125727413468349,0.5,0.005007557102452354,0.9999873574240232,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool1,"(16, 16, 16)",4096,0.472381591796875,0.472381591796875,6.103515625e-05,0.0027621358640099515,0.5,0.0033231578942802533,0.9999779210553167,1,auto,auto,
pad_conv2,"(18, 18, 16)",5184,0.3732397762345679,0.3732397762345679,4.8225308641975306e-05,0.0024552318791199565,0.5,0.003323157894280253,0.9999779210553167,1,auto,,
act1,"(32, 32, 16)",16384,0.4391326904296875,0.4391326904296875,3.814697265625e-05,0.0021836601342771385,0.5,0.0027474850043227193,0.9999849028530667,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool0,"(32, 32, 8)",8192,0.5407867431640625,0.5407867431640625,3.0517578125e-05,0.001953125,0.5,0.002227663265353191,0.9999900750327522,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.4790360077854671,0.4790360077854671,2.703287197231834e-05,0.001838235294117647,0.5,0.002227663265353191,0.9999900750327522,1,auto,,
conv0,"(64, 64, 8)",32768,1.6815189097046357,1.6815189097046357,0.0006960332412688786,0.0009046364949748605,0.003977298736572266,0.00046443923093977715,0.9999999300536052,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
