layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 24)",24,1.0040486653645833,1.0040486653645833,0.12567138671875,0.1443878131596171,0.248046875,0.13689805666410604,0.9911848388721665,1,auto,auto,
pool3,"(16, 16, 24)",6144,1.0040486653645833,1.0040486653645833,0.032633463541666664,0.12758278567423126,0.5,0.10514618117464335,0.9944688413083618,1,auto,auto,
act3,"(32, 32, 24)",24576,0.7503153483072916,0.7503153483072916,0.030609130859375,0.12363286762273865,0.5,0.12278365502693776,0.9924570780133886,1,"ufixed<4,3,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.890625,0.890625,0.1041259765625,0.1041259765625,0.173583984375,0.12113364664408419,0.9999999999987024,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
conv3,"(32, 32, 24)",24576,0.796716054280599,0.796716054280599,0.03479194641113281,0.0640774296041537,0.625,0.06376586980727936,0.9979671332817562,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.4581400553385417,0.4581400553385417,0.005279541015625,0.05136160657076561,0.5,0.07920201507911157,0.9968598923966105,1,auto,auto,
act2,"(64, 64, 24)",98304,0.3547821044921875,0.3547821044921875,0.00481414794921875,0.04901493334486576,0.5,0.08800230899694762,0.9961199426948395,1,"ufixed<4,3,RND_CONV,SAT,0>",,
pad_conv3,"(34, 34, 24)",27744,0.405826485005767,0.405826485005767,0.004676686851211072,0.048340335596014694,0.5,0.07920201507911157,0.9968598923966105,1,auto,,
conv2,"(64, 64, 24)",98304,0.48622560501098633,0.48622560501098633,0.0062863826751708984,0.01784859569676534,0.25,0.02886563877019917,0.999583158273728,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.378509521484375,0.378509521484375,0.0010099411010742188,0.015884656855603693,0.25,0.026363651605243222,0.9996522412180521,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.35591712580348944,0.35591712580348944,0.0009496599517906337,0.015403303617555094,0.25,0.026363651605243225,0.9996522412180521,1,auto,,
act1,"(128, 128, 16)",262144,0.30093884468078613,0.30093884468078613,0.0008664131164550781,0.014712441821583969,0.25,0.027912043269448707,0.9996101987554379,1,"ufixed<4,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.6333085596561432,0.6333085596561432,0.0014060139656066895,0.007616205824510642,0.125,0.0087053213914881,0.9999620653215413,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.4169316291809082,0.4169316291809082,0.0002002716064453125,0.007070990634561669,0.25,0.010690846863861677,0.9999427815368747,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.4042016457100592,0.4042016457100592,0.0001941568047337278,0.0069622061632607195,0.25,0.010690846863861677,0.9999427815368747,1,auto,,
act0,"(256, 256, 8)",524288,0.3339287042617798,0.3339287042617798,0.0001621246337890625,0.00636448449363182,0.25,0.011286466879617305,0.9999362851189437,1,"ufixed<4,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.4848242608486525,0.4848242608486525,0.0003153741974982749,0.0004087216395909231,0.0023347139358520508,0.0006731857487833257,0.9999997964030576,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
