layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 16)",16,0.3249320983886719,0.3249320983886719,0.002780914306640625,0.0036612573266058355,0.0078125,0.008547739394300327,0.9999690228017271,1,auto,auto,
pool1,"(8, 8, 16)",1024,0.3249320983886719,0.3249320983886719,0.0008392333984375,0.0036091737201810773,0.015625,0.00802831374506246,0.9999676399381485,1,auto,auto,
act1,"(16, 16, 16)",4096,0.2274169921875,0.2274169921875,0.000675201416015625,0.003237108607905229,0.015625,0.009271744494088238,0.9999567770663499,1,"ufixed<8,2,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.02533102035522461,0.02533102035522461,0.002731800079345703,0.002731800079345703,0.0050907135009765625,0.15575838179530502,0.9999999959153547,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
conv1,"(16, 16, 16)",4096,0.6195384338498116,0.6195384338498116,0.0011974796652793884,0.0018948818777793004,0.011474609375,0.0023840471547645877,0.9999971414492896,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(16, 16, 8)",2048,0.46216773986816406,0.46216773986816406,0.0002307891845703125,0.0018865291958660509,0.015625,0.002549293422000945,0.9999967209215922,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.36516957224151236,0.36516957224151236,0.00018235194830246913,0.0016769148407698232,0.015625,0.002549293422000945,0.9999967209215922,1,auto,,
act0,"(32, 32, 8)",8192,0.3438839912414551,0.3438839912414551,0.00017547607421875,0.0016527975891330545,0.015625,0.0026574643468159475,0.9999964834955322,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv0,"(32, 32, 8)",8192,0.6746137207986891,0.6746137207986891,0.00036154494241458224,0.0004690912657931721,0.00235903263092041,0.0005313960776439524,0.9999998932255141,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
