idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.049423426389694214,-0.08483314514160156,0.03540971875190735,0.7164561694429789
1,0,-0.019822195172309875,-0.057109832763671875,0.037287637591362,1.8811053602907735
2,0,-0.012407184578478336,-0.04973411560058594,0.037326931953430176,3.0084933223430848
3,0,0.020665869116783142,-0.01785564422607422,0.03852151334285736,1.8640161284856542
4,0,-0.012053162790834904,-0.04704570770263672,0.03499254584312439,2.9031837079087945
5,0,0.08263052999973297,0.04463672637939453,0.03799380362033844,0.45980346030046304
6,0,-0.022436514496803284,-0.062249183654785156,0.03981266915798187,1.774458736166632
7,0,-0.024409756064414978,-0.06216907501220703,0.03775931894779205,1.5468945633110334
8,0,0.010881542228162289,-0.02701568603515625,0.03789722919464111,3.482707542737839
9,0,-0.002814413048326969,-0.04017066955566406,0.03735625743865967,13.273196505703432
10,0,-0.0007247934117913246,-0.03951740264892578,0.03879261016845703,53.52229964753849
11,0,0.009928344748914242,-0.026308059692382812,0.03623640537261963,3.649793222237012
12,0,0.018232911825180054,-0.01906585693359375,0.037298768758773804,2.0456836031677277
13,0,0.034006521105766296,-0.006085395812988281,0.04009191691875458,1.1789479080809715
14,0,0.010888098739087582,-0.027799606323242188,0.038687705993652344,3.5532104291785984
15,0,-0.010190577246248722,-0.04858875274658203,0.038398176431655884,3.7680079846105605
16,0,0.012242942117154598,-0.027517318725585938,0.03976026177406311,3.247606775690928
17,0,0.01656554639339447,-0.022348403930664062,0.03891395032405853,2.34908945349219
18,0,-0.013966591097414494,-0.05220222473144531,0.038235634565353394,2.737649745644204
19,0,-0.031053267419338226,-0.06875419616699219,0.03770092874765396,1.2140728458151218
20,0,0.07026076316833496,0.032088279724121094,0.03817248344421387,0.5432973073856021
21,0,-0.009417475201189518,-0.048030853271484375,0.03861337900161743,4.100183772901275
22,0,0.0068332841619849205,-0.03160858154296875,0.038441866636276245,5.625679501247277
23,0,-0.018530771136283875,-0.05379962921142578,0.03526885807514191,1.903259061145291
24,1,0.056546106934547424,0.017928123474121094,0.03861798346042633,0.682946811972873
25,1,0.0027927150949835777,-0.034628868103027344,0.037421584129333496,13.399714205201999
26,1,0.11388327181339264,0.07411670684814453,0.03976656496524811,0.3491870608565671
27,1,0.04667758196592331,0.008009910583496094,0.038667671382427216,0.8283991962277806
28,1,0.020849794149398804,-0.018174171447753906,0.03902396559715271,1.8716715051250494
29,1,0.025249749422073364,-0.014768600463867188,0.04001834988594055,1.584900872360993
30,1,-0.005866051651537418,-0.045017242431640625,0.03915119171142578,6.674198257556212
31,1,0.008008568547666073,-0.0288848876953125,0.03689345717430115,4.606748004305084
32,1,-0.010452316142618656,-0.04557609558105469,0.035123780369758606,3.360382511445824
33,1,0.04944685101509094,0.011584281921386719,0.037862569093704224,0.7657225549539798
34,1,0.04233652353286743,0.003284454345703125,0.03905206918716431,0.9224203106059646
35,1,0.00983066763728857,-0.029242515563964844,0.03907318413257599,3.974621620241542
36,1,0.09680597484111786,0.05521583557128906,0.041590139269828796,0.42962368116315475
37,1,0.04492442309856415,0.007110595703125,0.03781382739543915,0.8417209345677215
38,1,0.07930326461791992,0.038013458251953125,0.0412898063659668,0.5206570822134435
39,1,0.04007963836193085,-0.0001125335693359375,0.040192171931266785,1.002807749119883
40,1,0.03583401441574097,-0.0031147003173828125,0.03894871473312378,1.086920217234009
41,1,-0.02303580939769745,-0.058449745178222656,0.03541393578052521,1.537342802639486
42,1,0.049995243549346924,0.0124969482421875,0.037498295307159424,0.7500372564471537
43,1,0.019830822944641113,-0.017499923706054688,0.0373307466506958,1.8824607912090554
44,1,0.049703896045684814,0.011683464050292969,0.038020431995391846,0.7649386671911145
45,1,0.022022530436515808,-0.014703750610351562,0.03672628104686737,1.6676685339469939
46,1,-0.0014287391677498817,-0.038761138916015625,0.03733240067958832,26.12961240390927
47,1,0.01888507604598999,-0.018728256225585938,0.03761333227157593,1.9916960980182363
