layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
conv4,"(8, 8, 32)",2048,5.0837860107421875,5.0837860107421875,0.2810211181640625,0.408029122875356,2.0,0.06417876324039865,0.99794914434886,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
act4,"(8, 8, 32)",2048,1.49853515625,1.49853515625,0.06951904296875,0.22439440187886972,2.0,0.1024493678204156,0.9947376672928672,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pool4,"(4, 4, 32)",512,2.08935546875,2.08935546875,0.066650390625,0.21206123081464823,1.5,0.0809122383085219,0.9967283778747413,1,auto,auto,
conv3,"(16, 16, 24)",6144,4.0416310628255205,4.0416310628255205,0.09624226888020833,0.19523356896722976,1.625,0.03948072879236798,0.9992172263906645,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
gap,"(1, 1, 32)",32,2.08935546875,2.08935546875,0.0849609375,0.12789560366097547,0.34375,0.05126898132073034,0.9987477254585484,1,auto,auto,
act3,"(16, 16, 24)",6144,0.9924519856770834,0.9924519856770834,0.02374267578125,0.11634105635977052,1.0,0.06773524636451386,0.9976986701329478,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pool3,"(8, 8, 24)",1536,1.2931315104166667,1.2931315104166667,0.020751953125,0.10645753449484935,1.0,0.05286073083199877,0.998605277974565,1,auto,auto,
pad_conv4,"(10, 10, 24)",2400,0.8276041666666667,0.8276041666666667,0.01328125,0.08516602759587948,1.0,0.05286073083199877,0.998605277974565,1,auto,,
output_dense,"(1,)",1,0.205078125,0.205078125,0.083984375,0.083984375,0.171875,1.0854700854700854,0.5000000000315897,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.6914265950520834,0.6914265950520834,0.004903157552083333,0.0493967339307473,0.5,0.04872362321449146,0.9988078292697837,1,auto,auto,
act2,"(32, 32, 24)",24576,0.5171864827473959,0.5171864827473959,0.0048828125,0.04930283097212199,1.0,0.05897726223656307,0.99824715352912,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.546312371399177,0.546312371399177,0.0038740997942386833,0.04390820793844204,0.5,0.04872362321449146,0.9988078292697837,1,auto,,
conv2,"(32, 32, 24)",24576,0.9109649658203125,0.9109649658203125,0.009127298990885416,0.0387497527842396,0.625,0.03523875751202049,0.9993754235117704,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.43668365478515625,0.43668365478515625,0.00104522705078125,0.02274962971371498,0.5,0.03150285448182744,0.9994993759406605,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.3868201232698962,0.3868201232698962,0.0009258758650519031,0.02141141620114351,0.5,0.031502854481827436,0.9994993759406605,1,auto,,
act1,"(64, 64, 16)",65536,0.33872032165527344,0.33872032165527344,0.0008144378662109375,0.020088423532614162,0.5,0.03338239662621887,0.9994378449513595,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.9709129333496094,0.9709129333496094,0.00189208984375,0.015349665050517328,0.25,0.013075450968302201,0.9999139735675074,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.32323455810546875,0.32323455810546875,0.000209808349609375,0.010210883686714207,0.5,0.01637285818074475,0.9998651923413376,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.3039414026629936,0.3039414026629936,0.00019728535353535353,0.00990146296893499,0.5,0.01637285818074475,0.9998651923413376,1,auto,,
act0,"(128, 128, 8)",131072,0.25682640075683594,0.25682640075683594,0.00014209747314453125,0.00840593036105499,0.5,0.016099089114224002,0.9998696533358158,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv0,"(128, 128, 8)",131072,0.8384145981329132,0.8384145981329132,0.0003757343446908479,0.0004847980919666195,0.00221174955368042,0.000507283309581531,0.9999999067469262,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
