idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.03125,0.0,0.03125,1.0
1,0,0.0625,0.25,0.1875,3.0
2,0,0.046875,0.25,0.203125,4.333333333333333
3,0,0.015625,0.25,0.234375,15.0
4,0,0.109375,0.25,0.140625,1.2857142857142858
5,0,0.0625,0.25,0.1875,3.0
6,0,0.0625,0.0,0.0625,1.0
7,0,0.078125,0.25,0.171875,2.2
8,0,0.09375,0.25,0.15625,1.6666666666666667
9,0,0.046875,0.25,0.203125,4.333333333333333
10,0,0.109375,0.25,0.140625,1.2857142857142858
11,0,0.015625,0.0,0.015625,1.0
12,0,0.0625,0.5,0.4375,7.0
13,0,0.125,0.0,0.125,1.0
14,0,0.046875,0.25,0.203125,4.333333333333333
15,0,0.03125,0.25,0.21875,7.0
16,0,0.015625,0.0,0.015625,1.0
17,0,0.125,0.25,0.125,1.0
18,0,0.015625,0.0,0.015625,1.0
19,0,0.140625,0.25,0.109375,0.7777777777777778
20,0,0.078125,0.25,0.171875,2.2
21,0,0.09375,0.25,0.15625,1.6666666666666667
22,0,0.0625,0.25,0.1875,3.0
23,0,0.078125,0.25,0.171875,2.2
24,1,0.0625,0.25,0.1875,3.0
25,1,0.125,0.25,0.125,1.0
26,1,0.046875,0.25,0.203125,4.333333333333333
27,1,0.09375,0.0,0.09375,1.0
28,1,0.046875,0.0,0.046875,1.0
29,1,0.046875,0.25,0.203125,4.333333333333333
30,1,0.0625,0.25,0.1875,3.0
31,1,0.03125,0.25,0.21875,7.0
32,1,0.03125,0.25,0.21875,7.0
33,1,0.015625,0.0,0.015625,1.0
34,1,0.109375,0.25,0.140625,1.2857142857142858
35,1,0.078125,0.0,0.078125,1.0
36,1,0.09375,0.25,0.15625,1.6666666666666667
37,1,0.078125,0.25,0.171875,2.2
38,1,0.109375,0.25,0.140625,1.2857142857142858
39,1,0.03125,0.0,0.03125,1.0
40,1,0.09375,0.5,0.40625,4.333333333333333
41,1,0.09375,0.25,0.15625,1.6666666666666667
42,1,0.125,0.0,0.125,1.0
43,1,0.109375,0.25,0.140625,1.2857142857142858
44,1,0.046875,0.25,0.203125,4.333333333333333
45,1,0.140625,0.25,0.109375,0.7777777777777778
46,1,-0.015625,0.0,0.015625,1.0
47,1,0.125,0.5,0.375,3.0
