layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.9215874671936035,0.9215874671936035,2.9092094898223877,2.9092094898223877,3.009474992752075,3.856367827812919,0.9999999999996444,1,auto,auto,auto
pool3,"(16, 16, 24)",6144,2.678868645965281,2.678868645965281,0.609562501603591,0.9035727439807737,2.2014894485473633,0.251689920401052,0.9771339781198505,1,auto,auto,
conv3,"(32, 32, 24)",24576,2.7467356797697917,2.7467356797697917,0.6276304107952034,0.8693387124463899,2.2009382247924805,0.259868707832725,0.9735627745612577,1,auto,auto,auto
act3,"(32, 32, 24)",24576,2.1779937056582264,2.1779937056582264,0.5520502473374455,0.842896740949917,2.2014894485473633,0.2679212110441343,0.973314398548283,1,auto,,
gap,"(1, 1, 24)",24,2.678868538700044,2.678868538700044,0.5496269209931294,0.7239463140420734,1.3062586784362793,0.24367473532962525,0.9747466029592775,1,auto,auto,
pool2,"(32, 32, 24)",24576,0.8315916063944412,0.8315916063944412,0.09894232451546851,0.12672117356094478,0.3135528564453125,0.10571989113488367,0.9958245640491288,1,auto,auto,
conv2,"(64, 64, 24)",98304,0.8024475351257382,0.8024475351257382,0.10489040871399341,0.12294069762868261,0.31290245056152344,0.11079392490962486,0.9946610806227643,1,auto,auto,auto
pad_conv3,"(34, 34, 24)",27744,0.7366347793667022,0.7366347793667022,0.08764441202754304,0.11926698688088924,0.3135528564453125,0.10571989113488368,0.995824564049129,1,auto,,
act2,"(64, 64, 24)",98304,0.7024852159669622,0.7024852159669622,0.08565518435643844,0.11568679602062842,0.3135528564453125,0.10627953024289145,0.9954764692732921,1,auto,,
pool1,"(64, 64, 16)",65536,0.5139941976713238,0.5139941976713238,0.023793245975881616,0.03094650202382107,0.0777508020401001,0.03795345001483287,0.99964120061017,1,auto,auto,
conv1,"(128, 128, 16)",262144,0.695831922869456,0.695831922869456,0.027268702058609373,0.030722521098684813,0.07683241367340088,0.03127060607284681,0.9996123999806752,1,auto,auto,auto
pad_conv2,"(66, 66, 16)",69696,0.4833150215017774,0.4833150215017774,0.02237307977897408,0.03000872923522043,0.0777508020401001,0.03795345001483287,0.9996412006101698,1,auto,,
act1,"(128, 128, 16)",262144,0.43421744318350003,0.43421744318350003,0.018623114023728127,0.027083464860565638,0.0777508020401001,0.036511385618163146,0.9996639832954146,1,auto,,
conv0,"(256, 256, 8)",524288,0.541411913791843,0.541411913791843,0.012195733349007809,0.01229963594482643,0.016450881958007812,0.015597152746438026,0.9998990516845742,1,auto,auto,auto
pool0,"(128, 128, 8)",131072,0.5348570282395926,0.5348570282395926,0.008008190506323842,0.009947732702778551,0.01711559295654297,0.011461897260646434,0.9999739463404563,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.5185264822886085,0.5185264822886085,0.00776368007429644,0.009794690661197342,0.01711559295654297,0.011461897260646432,0.9999739463404561,1,auto,,
act0,"(256, 256, 8)",524288,0.43829440128732966,0.43829440128732966,0.005799305054587589,0.00852636844405256,0.017233967781066895,0.011078783965198968,0.9999832725790395,1,auto,,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
