epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694308,0.693559,0.693559,0.673169,0.713098,0.250206,0.489362,0.500000,0.000000,0.000000,0.963768,0.974577,0.000000,0.000000,0.020619,0.489911,0.490123,0.490064,0.936170,0.933333,0.693570,0.693570,0.673202,0.713089,0.250211,0.489362,0.500000,0.000000,0.000000,0.949275,0.965160,0.000000,0.000000,0.020609,0.489927,0.490128,0.490084,0.914894,0.909091
2,0.693439,0.693292,0.693292,0.678816,0.707166,0.250073,0.489362,0.500000,0.000000,0.000000,0.963768,0.974577,0.000000,0.000000,0.017724,0.492783,0.493040,0.492968,0.936170,0.933333,0.693305,0.693305,0.678852,0.707155,0.250079,0.489362,0.500000,0.000000,0.000000,0.954710,0.968530,0.000000,0.000000,0.017713,0.492801,0.493045,0.492998,0.914894,0.909091
3,0.693146,0.693361,0.693361,0.676559,0.709463,0.250107,0.489362,0.500000,0.000000,0.000000,0.965580,0.975371,0.000000,0.000000,0.018863,0.491637,0.491908,0.491834,0.936170,0.933333,0.693372,0.693372,0.676593,0.709452,0.250113,0.489362,0.500000,0.000000,0.000000,0.958333,0.971455,0.000000,0.000000,0.018852,0.491654,0.491914,0.491834,0.936170,0.933333
4,0.693280,0.692794,0.692795,0.691377,0.694153,0.249824,0.489362,0.500000,0.000000,0.000000,0.963768,0.973710,0.000000,0.000000,0.011328,0.499114,0.499497,0.499398,0.936170,0.933333,0.692807,0.692807,0.691410,0.694146,0.249830,0.489362,0.500000,0.000000,0.000000,0.954710,0.968530,0.000000,0.000000,0.011319,0.499130,0.499501,0.499430,0.914894,0.909091
5,0.694015,0.692453,0.692453,0.705426,0.680021,0.249653,0.510638,0.500000,0.510638,1.000000,0.961957,0.972680,0.676056,0.000000,0.004279,0.506102,0.506606,0.506481,0.936170,0.933333,0.692470,0.692470,0.705467,0.680016,0.249662,0.510638,0.500000,0.510638,1.000000,0.952899,0.967564,0.676056,0.000000,0.004268,0.506122,0.506609,0.506529,0.914894,0.909091
6,0.692681,0.692922,0.692922,0.685396,0.700135,0.249887,0.489362,0.500000,0.000000,0.000000,0.967391,0.976211,0.000000,0.000000,0.014320,0.496109,0.496518,0.496420,0.936170,0.933333,0.692936,0.692936,0.685432,0.700129,0.249895,0.489362,0.500000,0.000000,0.000000,0.961957,0.972917,0.000000,0.000000,0.014310,0.496127,0.496521,0.496420,0.936170,0.933333
7,0.693229,0.692528,0.692528,0.694320,0.690811,0.249691,0.510638,0.500000,0.510638,1.000000,0.963768,0.973520,0.676056,0.000000,0.009754,0.500586,0.501169,0.501036,0.936170,0.933333,0.692542,0.692542,0.694344,0.690815,0.249698,0.510638,0.500000,0.510638,1.000000,0.969203,0.976832,0.676056,0.000000,0.009749,0.500598,0.501167,0.501036,0.936170,0.933333
8,0.693454,0.693333,0.693333,0.673969,0.711889,0.250093,0.489362,0.500000,0.000000,0.000000,0.971014,0.978914,0.000000,0.000000,0.020117,0.490319,0.490716,0.490513,0.957447,0.956522,0.693344,0.693343,0.673990,0.711891,0.250098,0.489362,0.500000,0.000000,0.000000,0.972826,0.978991,0.000000,0.000000,0.020112,0.490329,0.490716,0.490629,0.936170,0.933333
9,0.693446,0.693064,0.693064,0.678273,0.707239,0.249959,0.489362,0.500000,0.000000,0.000000,0.972826,0.980016,0.000000,0.000000,0.017877,0.492508,0.493003,0.492745,0.957447,0.956522,0.693077,0.693077,0.678290,0.707248,0.249965,0.489362,0.500000,0.000000,0.000000,0.972826,0.978991,0.000000,0.000000,0.017876,0.492516,0.492999,0.492905,0.936170,0.933333
10,0.693030,0.692528,0.692528,0.688204,0.696672,0.249690,0.489362,0.500000,0.000000,0.000000,0.969203,0.977313,0.000000,0.000000,0.012749,0.497522,0.498241,0.498105,0.936170,0.933333,0.692542,0.692542,0.688220,0.696684,0.249698,0.489362,0.500000,0.000000,0.000000,0.974638,0.979938,0.000000,0.000000,0.012748,0.497531,0.498235,0.498106,0.936170,0.933333
