layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 24)",24,1.8098958333333333,1.8098958333333333,0.10677083333333333,0.14694180763161863,0.375,0.06633502281096376,0.99786122545871,1,auto,auto,
output_dense,"(1,)",1,0.1875,0.1875,0.140625,0.140625,0.21875,0.7333333333333334,0.7499999999642667,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
conv3,"(4, 4, 24)",384,2.864990234375,2.864990234375,0.030843098958333332,0.05105594772577514,1.0,0.013816048462845391,0.9996203040217447,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool3,"(2, 2, 24)",96,1.8098958333333333,1.8098958333333333,0.013020833333333334,0.04419417382415922,1.0,0.018961534459794926,0.9992929255203526,1,auto,auto,
act3,"(4, 4, 24)",384,1.0553385416666667,1.0553385416666667,0.013020833333333334,0.04133986423538423,1.0,0.024101467296085886,0.998835750617617,1,"ufixed<3,2,RND_CONV,SAT,0>",,
act2,"(8, 8, 24)",1536,0.4204915364583333,0.4204915364583333,0.0016276041666666667,0.014263608268363702,0.5,0.018746192566288195,0.9992973829106848,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pool2,"(4, 4, 24)",384,0.6666666666666666,0.6666666666666666,0.0016276041666666667,0.014263608268363702,0.5,0.013897470223590148,0.9996146284842276,1,auto,auto,
act1,"(16, 16, 16)",4096,0.338836669921875,0.338836669921875,0.000396728515625,0.00955923528854933,0.5,0.016434015192413307,0.9997072190451557,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv3,"(6, 6, 24)",864,0.2962962962962963,0.2962962962962963,0.0007233796296296296,0.009509072178909134,0.5,0.013897470223590147,0.9996146284842276,1,auto,,
conv2,"(8, 8, 24)",1536,0.855224609375,0.855224609375,0.0024820963541666665,0.009366858443970155,0.25,0.008966484324593859,0.999839979789949,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
conv1,"(16, 16, 16)",4096,0.8659286499023438,0.8659286499023438,0.00096893310546875,0.007714807866406349,0.125,0.00725147852276729,0.9999466249064849,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
act0,"(32, 32, 8)",8192,0.250030517578125,0.250030517578125,9.1552734375e-05,0.006668385864009951,0.5,0.013033028533113084,0.9999125156924584,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pool0,"(16, 16, 8)",2048,0.33270263671875,0.33270263671875,0.0001220703125,0.005524271728019903,0.5,0.008757454576509519,0.9999234185485768,1,auto,auto,
pool1,"(8, 8, 16)",1024,0.4710693359375,0.4710693359375,0.000244140625,0.005524271728019903,0.5,0.007619614359741253,0.9998840996904464,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.2628761574074074,0.2628761574074074,9.645061728395061e-05,0.004910463758239913,0.5,0.008757454576509519,0.9999234185485768,1,auto,,
pad_conv2,"(10, 10, 16)",1600,0.301484375,0.301484375,0.00015625,0.004419417382415922,0.5,0.007619614359741252,0.9998840996904464,1,auto,,
conv0,"(32, 32, 8)",8192,0.7647211450191946,0.7647211450191946,0.0003634506776108992,0.00046806784879945397,0.002091050148010254,0.0005127415633548612,0.9999999027008104,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
