idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.169921875,0.375,0.205078125,1.206896551724138
1,0,0.1015625,0.125,0.0234375,0.23076923076923078
2,0,0.146484375,0.25,0.103515625,0.7066666666666667
3,0,0.154296875,0.25,0.095703125,0.620253164556962
4,0,0.0703125,0.125,0.0546875,0.7777777777777778
5,0,0.13671875,0.375,0.23828125,1.7428571428571429
6,0,0.12890625,-0.125,0.25390625,1.9696969696969697
7,0,0.1484375,0.0,0.1484375,1.0
8,0,0.111328125,0.125,0.013671875,0.12280701754385964
9,0,0.15234375,0.125,0.02734375,0.1794871794871795
10,0,0.169921875,0.375,0.205078125,1.206896551724138
11,0,0.08984375,0.125,0.03515625,0.391304347826087
12,0,0.150390625,0.25,0.099609375,0.6623376623376623
13,0,0.15234375,0.25,0.09765625,0.6410256410256411
14,0,0.193359375,0.125,0.068359375,0.35353535353535354
15,0,0.224609375,0.375,0.150390625,0.6695652173913044
16,0,0.169921875,0.25,0.080078125,0.47126436781609193
17,0,0.16796875,0.5,0.33203125,1.9767441860465116
18,0,0.171875,0.0,0.171875,1.0
19,0,0.142578125,0.125,0.017578125,0.1232876712328767
20,0,0.146484375,0.125,0.021484375,0.14666666666666667
21,0,0.11328125,0.25,0.13671875,1.206896551724138
22,0,0.083984375,0.0,0.083984375,1.0
23,0,0.10546875,0.125,0.01953125,0.18518518518518517
24,1,0.189453125,0.125,0.064453125,0.3402061855670103
25,1,0.15625,0.25,0.09375,0.6
26,1,0.2109375,0.375,0.1640625,0.7777777777777778
27,1,0.173828125,0.25,0.076171875,0.43820224719101125
28,1,0.087890625,0.125,0.037109375,0.4222222222222222
29,1,0.15625,0.125,0.03125,0.2
30,1,0.2109375,0.25,0.0390625,0.18518518518518517
31,1,0.21484375,0.25,0.03515625,0.16363636363636364
32,1,0.1484375,0.25,0.1015625,0.6842105263157895
33,1,0.314453125,0.125,0.189453125,0.6024844720496895
34,1,0.197265625,0.125,0.072265625,0.36633663366336633
35,1,0.166015625,0.125,0.041015625,0.24705882352941178
36,1,0.19140625,0.5,0.30859375,1.6122448979591837
37,1,0.203125,0.25,0.046875,0.23076923076923078
38,1,0.201171875,0.25,0.048828125,0.24271844660194175
39,1,0.18359375,0.25,0.06640625,0.3617021276595745
40,1,0.162109375,0.25,0.087890625,0.5421686746987951
41,1,0.142578125,0.25,0.107421875,0.7534246575342466
42,1,0.138671875,0.25,0.111328125,0.8028169014084507
43,1,0.189453125,0.25,0.060546875,0.31958762886597936
44,1,0.15234375,0.375,0.22265625,1.4615384615384615
45,1,0.125,-0.125,0.25,2.0
46,1,0.189453125,0.25,0.060546875,0.31958762886597936
47,1,0.169921875,0.25,0.080078125,0.47126436781609193
