layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,1.8379058837890625,1.8379058837890625,0.1965789794921875,0.1965789794921875,0.29534912109375,0.10529280924627094,0.9999999999996788,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool4,"(16, 16, 32)",8192,2.2320404052734375,2.2320404052734375,0.0440673828125,0.1484285567989848,0.5,0.048190587807241246,0.9988426384680422,1,auto,auto,
gap,"(1, 1, 32)",32,2.2320404052734375,2.2320404052734375,0.1251373291015625,0.14336987211435528,0.271484375,0.0522799625985856,0.9986460014616133,1,auto,auto,
act4,"(32, 32, 32)",32768,1.8390274047851562,1.8390274047851562,0.039913177490234375,0.14126665729106716,0.5,0.05230103749647995,0.9986354890465756,1,"ufixed<6,5,RND_CONV,SAT,0>",,
conv4,"(32, 32, 32)",32768,2.373435080051422,2.373435080051422,0.05252361297607422,0.07292752021055048,0.46875,0.025256423285194674,0.9996821811698094,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool3,"(32, 32, 24)",24576,0.9731674194335938,0.9731674194335938,0.0141754150390625,0.05951639168288625,0.25,0.04171500174652879,0.9991298683094757,1,auto,auto,
act3,"(64, 64, 24)",98304,0.8382472991943359,0.8382472991943359,0.012571334838867188,0.05605886315139827,0.25,0.04249426357351449,0.9990969569236455,1,"ufixed<6,4,RND_CONV,SAT,0>",,
pad_conv4,"(34, 34, 24)",27744,0.8620444961072664,0.8620444961072664,0.01255676903114187,0.05601542746624588,0.25,0.0417150017465288,0.9991298683094757,1,auto,,
conv3,"(64, 64, 24)",98304,0.9442777136961619,0.9442777136961619,0.015169928471247355,0.022088796826585048,0.16796875,0.016510330995372982,0.9998636697766466,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool2,"(64, 64, 24)",98304,0.4872213999430339,0.4872213999430339,0.003268559773763021,0.020211726719714152,0.125,0.02876806818237075,0.9995861359327285,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.45814023282063054,0.45814023282063054,0.003073466674318947,0.019599250152450086,0.125,0.028768068182370755,0.9995861359327285,1,auto,,
act2,"(128, 128, 24)",393216,0.42511940002441406,0.42511940002441406,0.0029466946919759116,0.019190807444332207,0.125,0.029779467133795076,0.9995564757128912,1,"ufixed<6,3,RND_CONV,SAT,0>",,
conv2,"(128, 128, 24)",393216,0.557677086442709,0.557677086442709,0.004053374131520589,0.007234078209371286,0.08203125,0.009900608350075358,0.9999509921414256,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool1,"(128, 128, 16)",262144,0.35721832513809204,0.35721832513809204,0.0007796883583068848,0.006980643958424694,0.0625,0.010855585389531838,0.9999410846829111,1,auto,auto,
pad_conv2,"(130, 130, 16)",270400,0.34631154077292897,0.34631154077292897,0.0007558824889053254,0.006873249435987391,0.0625,0.01085558538953184,0.9999410846829111,1,auto,,
act1,"(256, 256, 16)",1048576,0.3081408590078354,0.3081408590078354,0.0006012469530105591,0.006129899823433976,0.0625,0.010438292202858739,0.9999455164998425,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv1,"(256, 256, 16)",1048576,0.7571561434306204,0.7571561434306204,0.0012780106626451015,0.003647186870556686,0.05078125,0.003801803954965335,0.9999927778798803,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(256, 256, 8)",524288,0.4599040448665619,0.4599040448665619,0.0001946091651916504,0.0034874973724857584,0.0625,0.004430293911106167,0.9999901967413654,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.45280138640068207,0.45280138640068207,0.0001916036633916231,0.003460462509133156,0.0625,0.004430293911106167,0.9999901967413654,1,auto,,
act0,"(512, 512, 8)",2097152,0.3812294453382492,0.3812294453382492,0.00016391277313232422,0.003200529848799401,0.0625,0.00458578915419754,0.9999895148363077,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
conv0,"(512, 512, 8)",2097152,0.529523424744,0.529523424744,0.00032073458255420934,0.0004275556023610136,0.0027420520782470703,0.000584059249914728,0.9999998599497804,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
