layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.083404541015625,0.083404541015625,0.036407470703125,0.036407470703125,0.059814453125,1.1136070202259125,0.9999999995579936,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,0.4790852864583333,0.4790852864583333,0.024617513020833332,0.03071277609777962,0.060546875,0.052522726174021706,0.9986498404699737,1,auto,auto,
pool2,"(8, 8, 24)",1536,0.4790852864583333,0.4790852864583333,0.0045166015625,0.023638560436868468,0.125,0.03718734701521076,0.9993031305962304,1,auto,auto,
act2,"(16, 16, 24)",6144,0.3636271158854167,0.3636271158854167,0.0038299560546875,0.021799944107128995,0.125,0.041308324498821054,0.9991409433088958,1,"ufixed<6,3,RND_CONV,SAT,0>",,
conv2,"(16, 16, 24)",6144,0.48634934425354004,0.48634934425354004,0.005330085754394531,0.008463566758198073,0.072265625,0.014195211973849455,0.9998973016478505,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool1,"(16, 16, 16)",4096,0.4206733703613281,0.4206733703613281,0.001140594482421875,0.008376146776261827,0.0625,0.012622238686975564,0.9999191378972452,1,auto,auto,
act1,"(32, 32, 16)",16384,0.3311176300048828,0.3311176300048828,0.0008983612060546875,0.007460169302009806,0.0625,0.012939322167174593,0.9999155439475826,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv2,"(18, 18, 16)",5184,0.3323838975694444,0.3323838975694444,0.0009012104552469136,0.007445463801121623,0.0625,0.012622238686975564,0.9999191378972452,1,auto,,
conv1,"(32, 32, 16)",16384,0.6046084463596344,0.6046084463596344,0.0015766024589538574,0.0039379165230464235,0.041015625,0.004809639546510003,0.999988266541487,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(32, 32, 8)",8192,0.5468349456787109,0.5468349456787109,0.000232696533203125,0.0037857687648881573,0.0625,0.0044695578830963615,0.9999898710383587,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.484393585099481,0.484393585099481,0.00020612564878892732,0.0035630764846006184,0.0625,0.0044695578830963615,0.9999898710383587,1,auto,,
act0,"(64, 64, 8)",32768,0.4351534843444824,0.4351534843444824,0.00019359588623046875,0.0034710810339834497,0.0625,0.004743679027904501,0.999988729766889,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
conv0,"(64, 64, 8)",32768,0.6286402461774374,0.6286402461774374,0.00035085471038076577,0.0004563652364873816,0.00216752290725708,0.0005501534527185349,0.9999998814147115,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
