idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.255859375,-0.3125,0.056640625,0.22137404580152673
1,0,-0.015625,-0.1875,0.171875,11.0
2,0,-0.3291015625,-0.25,0.0791015625,0.2403560830860534
3,0,0.0478515625,0.0625,0.0146484375,0.30612244897959184
4,0,-0.2431640625,-0.25,0.0068359375,0.028112449799196786
5,0,-0.1435546875,-0.125,0.0185546875,0.1292517006802721
6,0,-0.037109375,-0.125,0.087890625,2.3684210526315788
7,0,0.1474609375,0.1875,0.0400390625,0.271523178807947
8,0,-0.1484375,-0.125,0.0234375,0.15789473684210525
9,0,-0.291015625,-0.3125,0.021484375,0.0738255033557047
10,0,0.1328125,-0.0625,0.1953125,1.4705882352941178
11,0,-0.0498046875,-0.0625,0.0126953125,0.2549019607843137
12,0,-0.3681640625,-0.3125,0.0556640625,0.15119363395225463
13,0,0.0908203125,-0.0625,0.1533203125,1.6881720430107527
14,0,-0.0693359375,-0.1875,0.1181640625,1.704225352112676
15,0,-0.001953125,-0.0625,0.060546875,31.0
16,0,0.033203125,-0.125,0.158203125,4.764705882352941
17,0,-0.04296875,-0.125,0.08203125,1.9090909090909092
18,0,0.0126953125,-0.0625,0.0751953125,5.923076923076923
19,0,-0.185546875,-0.125,0.060546875,0.3263157894736842
20,0,-0.05859375,-0.0625,0.00390625,0.06666666666666667
21,0,-0.150390625,-0.125,0.025390625,0.16883116883116883
22,0,-0.2626953125,-0.375,0.1123046875,0.4275092936802974
23,0,-0.1171875,-0.125,0.0078125,0.06666666666666667
24,1,0.1455078125,0.0625,0.0830078125,0.5704697986577181
25,1,0.2265625,0.3125,0.0859375,0.3793103448275862
26,1,0.2294921875,0.3125,0.0830078125,0.3617021276595745
27,1,0.1416015625,0.0625,0.0791015625,0.5586206896551724
28,1,0.1240234375,0.0625,0.0615234375,0.49606299212598426
29,1,0.44140625,0.75,0.30859375,0.6991150442477876
30,1,0.2939453125,0.125,0.1689453125,0.574750830564784
31,1,0.138671875,0.0,0.138671875,1.0
32,1,0.0830078125,0.0,0.0830078125,1.0
33,1,0.3466796875,0.5,0.1533203125,0.4422535211267606
34,1,0.482421875,0.75,0.267578125,0.5546558704453441
35,1,0.12109375,-0.0625,0.18359375,1.5161290322580645
36,1,0.193359375,0.1875,0.005859375,0.030303030303030304
37,1,0.0986328125,0.0625,0.0361328125,0.36633663366336633
38,1,0.1513671875,0.25,0.0986328125,0.6516129032258065
39,1,0.3369140625,0.3125,0.0244140625,0.07246376811594203
40,1,-0.0126953125,-0.1875,0.1748046875,13.76923076923077
41,1,0.193359375,0.0625,0.130859375,0.6767676767676768
42,1,0.0908203125,0.0625,0.0283203125,0.3118279569892473
43,1,0.1318359375,0.0625,0.0693359375,0.5259259259259259
44,1,0.216796875,0.0,0.216796875,1.0
45,1,0.0166015625,-0.0625,0.0791015625,4.764705882352941
46,1,0.2529296875,0.3125,0.0595703125,0.23552123552123552
47,1,0.083984375,0.1875,0.103515625,1.2325581395348837
