epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,0.6971850991249084,0.6959134197159612,0.6959134143852387,0.6243246054941028,0.7675022232763743,0.2513793215000999,0.5,0.5,0.0,0.0,0.0,0.0,0.03572598099708557,0.34374999999999994,0.4283243631921064,0.46466532349586487,0.5,0.2,0.464376837015152,0.4641711711883545,0.695970491107158,0.6959704957422854,0.6236098428065148,0.7683311486780559,0.25140769350586667,0.5,0.5,0.0,0.0,0.0,0.0,0.03610977530479431,0.4340277777777778,0.4694317594154287,0.46479302644729614,0.5,0.14285714285714285,0.46399351954460144,0.4637869596481323
2,0.6952539682388306,0.6939473100824968,0.6939473088346978,0.6522171488436692,0.735677468825726,0.25039974905083295,0.5,0.5,0.0,0.0,0.0,0.0,0.020854473114013672,0.5798611111111112,0.5577884028178435,0.4789544343948364,0.6458333333333334,0.711864406779661,0.4791102707386017,0.47918081283569336,0.6940086806139995,0.6940086803525265,0.6515233906772514,0.7364939700278015,0.2504303752340114,0.5,0.5,0.0,0.0,0.0,0.0,0.021230697631835938,0.532986111111111,0.5330344562162961,0.47897985577583313,0.5833333333333334,0.5,0.4787485599517822,0.4787900447845459
3,0.693885862827301,0.6933053712912641,0.693305367474346,0.6658920100597169,0.7207187248889751,0.25007910493317503,0.5,0.5,0.0,0.0,0.0,0.0,0.013706237077713013,0.7135416666666666,0.6737819354992829,0.48640844225883484,0.7083333333333334,0.6818181818181818,0.4861849248409271,0.48640260100364685,0.6933643060344347,0.6933643071230499,0.6652331408211464,0.7214954734249535,0.2501085522352698,0.5,0.5,0.0,0.0,0.0,0.0,0.014064401388168335,0.5954861111111112,0.5790892902986597,0.4861748516559601,0.6458333333333334,0.5853658536585366,0.48584607243537903,0.48602524399757385
4,0.6935729384422302,0.692928897822128,0.6929289018371984,0.6768921552074015,0.7089656484669952,0.2498908955497979,0.5,0.5,0.0,0.0,0.0,0.0,0.008020520210266113,0.8020833333333333,0.7900280221207399,0.4921487271785736,0.75,0.7142857142857143,0.49180594086647034,0.4921530485153198,0.6930134795549868,0.6930134880172859,0.6761735516962851,0.7098534243382867,0.2499331798071587,0.5,0.5,0.0,0.0,0.0,0.0,0.008421450853347778,0.6336805555555556,0.669293321317196,0.4918261766433716,0.6458333333333334,0.5853658536585366,0.49144044518470764,0.4917166233062744
5,0.6930769085884094,0.6927585366019686,0.692758543382524,0.6821790510768112,0.7033380356882368,0.2498057028933752,0.5,0.5,0.0,0.0,0.0,0.0,0.005291938781738281,0.84375,0.848983590062453,0.4948582947254181,0.8125,0.7906976744186046,0.49448561668395996,0.4949305057525635,0.6928881554062012,0.6928881543324291,0.6813264731083674,0.7044498355564911,0.24987050260405538,0.5,0.5,0.0,0.0,0.0,0.0,0.005782395601272583,0.6440972222222222,0.7012901180998239,0.49404069781303406,0.625,0.6538461538461539,0.49405422806739807,0.49438098073005676
6,0.6930906772613525,0.6925950917012855,0.6925950838592311,0.6889346867101408,0.6962554810083211,0.24972395739308337,0.5,0.5,0.0,0.0,0.0,0.0,0.0018312633037567139,0.8819444444444444,0.9009266509016833,0.4983407258987427,0.8541666666666666,0.8444444444444444,0.4978891611099243,0.49844834208488464,0.6927734207249578,0.6927734187329294,0.6879738239186938,0.6975730135471648,0.2498131246840544,0.5,0.5,0.0,0.0,0.0,0.0,0.002400636672973633,0.654513888888889,0.7266407631844566,0.49725407361984253,0.6666666666666666,0.7142857142857143,0.49740615487098694,0.4977925717830658
7,0.6928282976150513,0.6924990926003826,0.6924990784648988,0.6912203211377386,0.6937778357920591,0.2496759513362975,0.5833333333333334,0.5833333333333334,1.0,0.16666666666666666,0.2857142857142857,0.30151134457776363,0.08267360180616379,0.9166666666666667,0.9365588453327381,0.4993976056575775,0.8958333333333334,0.8936170212765957,0.49903547763824463,0.4996849000453949,0.6927036205814492,0.6927036110206551,0.6902210599084307,0.6951861621328796,0.24977821848136492,0.5625,0.5625,1.0,0.125,0.2222222222222222,0.25819888974716115,0.06124262511730194,0.6701388888888888,0.7451908459028331,0.4995950162410736,0.6875,0.5454545454545454,0.49853435158729553,0.49898219108581543
8,0.6927869915962219,0.6924575229252209,0.692457523285761,0.6882541900056692,0.6966608565658529,0.24965517643340873,0.5,0.5,0.0,0.0,0.0,0.0,0.002103179693222046,0.9166666666666666,0.9382395176016457,0.49793797731399536,0.8958333333333334,0.8936170212765957,0.49754735827445984,0.49824634194374084,0.6926875879781553,0.6926875946533286,0.6871506363963,0.6982245529103572,0.24977021150712217,0.5,0.5,0.0,0.0,0.0,0.0,0.0027696192264556885,0.654513888888889,0.7345486110857529,0.4980410933494568,0.6666666666666666,0.5555555555555556,0.49699223041534424,0.4974684715270996
9,0.6927856206893921,0.6923710377351048,0.6923710358867524,0.6941974791949667,0.690544592578538,0.24961192921856634,0.5833333333333334,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411765,0.30151134457776363,0.08238686124483743,0.9201388888888888,0.9435235353856635,0.5009969472885132,0.8958333333333334,0.8888888888888888,0.5005246996879578,0.5013031363487244,0.6925915413700686,0.6925915299693665,0.6929843205870089,0.6921987393517242,0.24972217660233875,0.5625,0.5625,0.56,0.5833333333333334,0.5714285714285714,0.12510864843424485,0.06175197723011176,0.6736111111111112,0.7504764260226908,0.5010358095169067,0.7083333333333334,0.5882352941176471,0.49991801381111145,0.5004752278327942
10,0.6929445862770081,0.6923181223362755,0.692318120216509,0.696588664396892,0.6880475760361255,0.24958547769340153,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.00213700532913208,0.9236111111111112,0.9454025436307708,0.5022117495536804,0.8958333333333334,0.8936170212765957,0.5017176270484924,0.5025565028190613,0.6925377319419334,0.6925377172697935,0.6953835680530469,0.6896918664865401,0.24969527185532803,0.5416666666666666,0.5416666666666666,0.5217391304347826,1.0,0.6857142857142857,0.20851441405707474,0.04022981102267901,0.6840277777777778,0.7551346150558798,0.5022452473640442,0.7083333333333334,0.5882352941176471,0.5011164546012878,0.5017313957214355
