sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.598214149,0.354752374,0,True,0.438121120,0.438121120,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-1.083673239,0.252811520,0,True,0.291437810,0.291437810,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-1.499903202,0.182439961,0,True,0.201430937,0.201430937,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.504559278,0.376469821,0,True,0.472358113,0.472358113,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-0.345565617,0.414458159,0,True,0.535217636,0.535217636,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,0.357708305,0.588485566,1,False,0.887911184,0.887911184,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.209785298,0.447745179,0,True,0.593745707,0.593745707,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,0.818442523,0.693905631,1,False,1.183861829,1.183861829,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,0.408600062,0.600752153,1,False,0.918172883,0.918172883,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-1.409496784,0.196313439,0,True,0.218545935,0.218545935,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,0.338004857,0.583705798,1,False,0.876363052,0.876363052,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.582242966,0.358416651,0,True,0.443816175,0.443816175,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-1.147089839,0.241021037,0,True,0.275781219,0.275781219,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,0.827809513,0.695891564,1,False,1.190370943,1.190370943,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,0.342729777,0.584853466,1,False,0.879123726,0.879123726,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,0.789395452,0.687701508,1,False,1.163795842,1.163795842,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,0.106530465,0.526607458,1,False,0.747830335,0.747830335,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.447017878,0.390070026,0,True,0.494411125,0.494411125,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.640596747,0.345111656,0,True,0.423290525,0.423290525,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,0.217787668,0.554232725,1,False,0.807958268,0.807958268,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,0.397702247,0.598135475,1,False,0.911640250,0.911640250,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.178243980,0.455556610,0,True,0.607991309,0.607991309,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,-1.461085916,0.188301293,0,True,0.208626059,0.208626059,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,0.001960287,0.500490072,1,False,0.694127804,0.694127804,0
24,it1_S008,ro_12000,1,standalone,12000,config_083/vfpga_c083_0.bin,1.608337283,0.833180412,1,True,0.182505079,0.182505079,0
25,it1_S009,ro_14000,1,standalone,14000,config_084/vfpga_c084_0.bin,1.570631742,0.827873650,1,True,0.188894733,0.188894733,0
26,it1_S027,ro_19000,1,standalone,19000,config_102/vfpga_c102_0.bin,2.748556614,0.939831781,1,True,0.062054376,0.062054376,0
27,it1_S036,ro_8192,1,standalone,8192,config_111/vfpga_c111_0.bin,1.434332728,0.807575507,1,True,0.213718721,0.213718721,0
28,it1_S037,ro_10000,1,standalone,10000,config_112/vfpga_c112_0.bin,1.438297272,0.808190836,1,True,0.212957066,0.212957066,0
29,it1_S040,ro_16000,1,standalone,16000,config_115/vfpga_c115_0.bin,2.639431715,0.933356625,1,True,0.068967917,0.068967917,0
30,it1_S055,ro_16000,1,standalone,16000,config_130/vfpga_c130_0.bin,2.647244692,0.933840965,1,True,0.068449128,0.068449128,0
31,it1_S057,ro_19000,1,standalone,19000,config_132/vfpga_c132_0.bin,2.707454205,0.937465069,1,True,0.064575781,0.064575781,0
32,it1_S069,ro_14000,1,standalone,14000,config_144/vfpga_c144_0.bin,1.508878946,0.818895007,1,True,0.199799400,0.199799400,0
33,it1_S074,ro_22000,1,standalone,22000,config_149/vfpga_c149_0.bin,2.776957273,0.941417862,1,True,0.060368176,0.060368176,0
34,it2_S013,ro_21000,1,standalone,21000,config_088/vfpga_c088_0.bin,3.724560499,0.976444544,1,True,0.023837321,0.023837321,0
35,it2_S015,ro_8000,1,standalone,8000,config_090/vfpga_c090_0.bin,1.119555235,0.753906208,1,True,0.282487312,0.282487312,0
36,it2_S020,ro_13000,1,standalone,13000,config_095/vfpga_c095_0.bin,1.851321340,0.864282169,1,True,0.145855979,0.145855979,0
37,it2_S030,ro_8000,1,standalone,8000,config_105/vfpga_c105_0.bin,0.422273129,0.604027062,1,True,0.504136278,0.504136278,0
38,it2_S036,ro_14000,1,standalone,14000,config_111/vfpga_c111_0.bin,1.097349405,0.749763135,1,True,0.287997943,0.287997943,0
39,it2_S042,ro_20000,1,standalone,20000,config_117/vfpga_c117_0.bin,2.546595335,0.927344453,1,True,0.075430204,0.075430204,0
40,it2_S045,ro_8000,1,standalone,8000,config_120/vfpga_c120_0.bin,0.725820661,0.673887476,1,True,0.394692131,0.394692131,0
41,it2_S047,ro_10000,1,standalone,10000,config_122/vfpga_c122_0.bin,1.062910676,0.743246386,1,True,0.296727679,0.296727679,0
42,it2_S049,ro_12000,1,standalone,12000,config_124/vfpga_c124_0.bin,1.109621048,0.752058456,1,True,0.284941224,0.284941224,0
43,it2_S050,ro_13000,1,standalone,13000,config_125/vfpga_c125_0.bin,1.527263522,0.821605582,1,True,0.196494826,0.196494826,0
44,it2_S051,ro_14000,1,standalone,14000,config_126/vfpga_c126_0.bin,1.676271677,0.842410208,1,True,0.171488200,0.171488200,0
45,it2_S064,ro_12000,1,standalone,12000,config_139/vfpga_c139_0.bin,1.342776895,0.792946230,1,True,0.231999866,0.231999866,0
46,it2_S068,ro_16000,1,standalone,16000,config_143/vfpga_c143_0.bin,1.859436750,0.865231283,1,True,0.144758428,0.144758428,0
47,it2_S071,ro_19000,1,standalone,19000,config_146/vfpga_c146_0.bin,2.826135635,0.944071913,1,True,0.057552937,0.057552937,0
0,it1_B004,perf_fpga,0,benign,0,config_004/vfpga_c004_0.bin,-2.064667225,0.112578708,0,True,0.119435447,0.119435447,1
1,it1_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.374905854,0.407356128,0,True,0.523161614,0.523161614,1
2,it1_B016,hls_vadd,0,benign,0,config_016/vfpga_c016_0.bin,0.137922615,0.534426098,1,False,0.764484437,0.764484437,1
3,it1_B017,multitenancy_aes,0,benign,0,config_017/vfpga_c017_0.bin,0.428088635,0.605417160,1,False,0.929926173,0.929926173,1
4,it1_B025,multitenancy_aes_nodbg,0,benign,0,config_025/vfpga_c025_0.bin,-0.153815061,0.461621871,0,True,0.619194123,0.619194123,1
5,it1_B028,multithreading_aes_nodbg,0,benign,0,config_028/vfpga_c028_0.bin,-0.442814380,0.391070564,0,True,0.496052886,0.496052886,1
6,it1_B033,user_interrupts,0,benign,0,config_033/vfpga_c033_0.bin,-0.801137149,0.309782324,0,True,0.370748259,0.370748259,1
