idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-1.5625,-1.625,0.0625,0.04
1,0,-1.7353515625,-1.8125,0.0771484375,0.04445694991558807
2,0,-1.69921875,-2.0,0.30078125,0.17701149425287357
3,0,-1.0146484375,-1.0625,0.0478515625,0.04716073147256978
4,0,-1.3896484375,-1.125,0.2646484375,0.1904427266338721
5,0,-0.615234375,-0.75,0.134765625,0.21904761904761905
6,0,-1.6279296875,-1.8125,0.1845703125,0.11337732453509299
7,0,-0.7294921875,-0.75,0.0205078125,0.028112449799196786
8,0,-1.388671875,-1.3125,0.076171875,0.05485232067510549
9,0,-1.89453125,-2.0625,0.16796875,0.088659793814433
10,0,-0.31640625,-0.125,0.19140625,0.6049382716049383
11,0,-0.755859375,-0.625,0.130859375,0.1731266149870801
12,0,-1.6865234375,-1.5625,0.1240234375,0.07353792704111176
13,0,-0.4697265625,-0.5625,0.0927734375,0.19750519750519752
14,0,-1.216796875,-1.375,0.158203125,0.13001605136436598
15,0,-0.8837890625,-0.5625,0.3212890625,0.36353591160220994
16,0,-0.9755859375,-0.875,0.1005859375,0.1031031031031031
17,0,-1.3798828125,-1.6875,0.3076171875,0.2229299363057325
18,0,-0.8994140625,-0.6875,0.2119140625,0.23561346362649294
19,0,-0.208984375,-0.1875,0.021484375,0.102803738317757
20,0,-0.521484375,-0.5,0.021484375,0.04119850187265917
21,0,-0.830078125,-0.8125,0.017578125,0.021176470588235293
22,0,-1.1455078125,-1.0625,0.0830078125,0.07246376811594203
23,0,-0.517578125,-0.3125,0.205078125,0.39622641509433965
24,1,-0.296875,-0.375,0.078125,0.2631578947368421
25,1,-0.1767578125,-0.1875,0.0107421875,0.06077348066298342
26,1,0.5283203125,0.8125,0.2841796875,0.5378927911275416
27,1,-0.4609375,-0.5625,0.1015625,0.22033898305084745
28,1,-0.634765625,-0.625,0.009765625,0.015384615384615385
29,1,0.177734375,0.125,0.052734375,0.2967032967032967
30,1,0.416015625,0.5625,0.146484375,0.352112676056338
31,1,0.2666015625,0.125,0.1416015625,0.5311355311355311
32,1,-0.1416015625,0.0,0.1416015625,1.0
33,1,0.6044921875,0.6875,0.0830078125,0.13731825525040386
34,1,0.94140625,1.0,0.05859375,0.06224066390041494
35,1,0.119140625,0.0625,0.056640625,0.47540983606557374
36,1,0.0458984375,-0.0625,0.1083984375,2.3617021276595747
37,1,-0.671875,-0.5625,0.109375,0.16279069767441862
38,1,-0.57421875,-0.5,0.07421875,0.1292517006802721
39,1,0.0947265625,0.0625,0.0322265625,0.3402061855670103
40,1,0.0126953125,-0.0625,0.0751953125,5.923076923076923
41,1,-0.099609375,-0.125,0.025390625,0.2549019607843137
42,1,0.244140625,0.0,0.244140625,1.0
43,1,0.2158203125,0.0625,0.1533203125,0.7104072398190046
44,1,0.6142578125,0.8125,0.1982421875,0.32273449920508746
45,1,-0.0263671875,-0.125,0.0986328125,3.740740740740741
46,1,0.4189453125,0.3125,0.1064453125,0.2540792540792541
47,1,0.67578125,1.0625,0.38671875,0.5722543352601156
