layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.4227214455604553,0.4227214455604553,2.160318113863468,2.160318113863468,2.2004390507936478,8.712942438144955,0.4999999999995457,1,auto,auto,auto
pool3,"(8, 8, 24)",1536,2.106274611455092,2.106274611455092,0.4401779708437819,0.6442870210119566,1.4273595809936523,0.23747140645889786,0.9818193396806729,1,auto,auto,
conv3,"(16, 16, 24)",6144,1.938288356185481,1.938288356185481,0.4170401790497118,0.5904788131763193,1.4264793395996094,0.24708613384505665,0.9772760051972439,1,auto,auto,auto
act3,"(16, 16, 24)",6144,1.7208889427130127,1.7208889427130127,0.3900452577003648,0.5809840603707133,1.4273595809936523,0.2496263892284776,0.9783803686141199,1,auto,,
gap,"(1, 1, 24)",24,2.106274609764417,2.106274609764417,0.3992815266052882,0.5316970770249695,0.9088971614837646,0.2369657730497131,0.9781835981786433,1,auto,auto,
pool2,"(16, 16, 24)",6144,0.647537279575071,0.647537279575071,0.06965263540744597,0.0918715771753301,0.20345771312713623,0.11022375703053168,0.9955708542080309,1,auto,auto,
conv2,"(32, 32, 24)",24576,0.575806779651014,0.575806779651014,0.07293755203233943,0.08950371748818388,0.2028597593307495,0.1221684735560861,0.9935416551857927,1,auto,auto,auto
act2,"(32, 32, 24)",24576,0.5229228410146108,0.5229228410146108,0.06032192881335755,0.08448616883873714,0.20345771312713623,0.11731351307629326,0.994565965659089,1,auto,,
pad_conv3,"(18, 18, 24)",7776,0.5116343937383278,0.5116343937383278,0.055034181062673354,0.08166362415584898,0.20345771312713623,0.11022375703053168,0.995570854208031,1,auto,,
pool1,"(32, 32, 16)",16384,0.41581379946445374,0.41581379946445374,0.02055832287158843,0.026659820965213236,0.06540751457214355,0.041543860729358006,0.99955074138776,1,auto,auto,
conv1,"(64, 64, 16)",65536,0.62602193635524,0.62602193635524,0.022924041075570445,0.026344737947931542,0.0652015209197998,0.031230313410930827,0.9995600025889336,1,auto,auto,auto
pad_conv2,"(34, 34, 16)",18496,0.36833333101349536,0.36833333101349536,0.01821083271670117,0.025091596202553634,0.06540751457214355,0.041543860729358,0.99955074138776,1,auto,,
act1,"(64, 64, 16)",65536,0.33297951165680617,0.33297951165680617,0.015465049398699637,0.02289762045506692,0.06540751457214355,0.040562360362575774,0.999560132809231,1,auto,,
conv0,"(128, 128, 8)",131072,0.6088051631398955,0.6088051631398955,0.011000039604808332,0.011114603183617946,0.014730691909790039,0.013548756685325106,0.9999155381410156,1,auto,auto,auto
pool0,"(64, 64, 8)",32768,0.5068586566149342,0.5068586566149342,0.0074840359984982285,0.00929211998855942,0.014940530061721802,0.01137199932745358,0.9999741137899649,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.4766053850998096,0.4766053850998096,0.007037330452215047,0.009010540594966709,0.014940530061721802,0.01137199932745358,0.9999741137899647,1,auto,,
act0,"(128, 128, 8)",131072,0.40619723710818245,0.40619723710818245,0.005475649867486498,0.007986749686714662,0.014940530061721802,0.011171328724001346,0.999981647966063,1,auto,,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
