layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,5.628116250038147,5.628116250038147,1.173866868019104,1.173866868019104,1.95634126663208,0.2719719771383037,0.9999999999999675,1,auto,auto,auto
pool5,"(2, 2, 32)",128,1.6173065757539007,1.6173065757539007,0.2951694870062056,0.4103742902155917,1.3861699104309082,0.1931409720275603,0.9964238154045509,1,auto,auto,
pool6,"(1, 1, 32)",32,1.5544828611891717,1.5544828611891717,0.32045881333760917,0.38249423184864156,0.8053632378578186,0.16502395131645958,0.9913162428565997,1,auto,auto,
gap,"(1, 1, 32)",32,1.5544828611891717,1.5544828611891717,0.32045881333760917,0.38249423184864156,0.8053632378578186,0.16502395131645958,0.9913162428565997,1,auto,auto,
conv6,"(2, 2, 32)",128,1.2659828869482226,1.2659828869482226,0.2591740171164929,0.3126546318682597,0.804871141910553,0.18625179688913562,0.987127180864093,1,auto,auto,auto
conv5,"(4, 4, 32)",512,1.143198215042844,1.143198215042844,0.197080126128526,0.2769813426459992,1.3854718208312988,0.18286222748621841,0.9952820768787808,1,auto,auto,auto
act5,"(4, 4, 32)",512,0.8088497767940908,0.8088497767940908,0.1555088724973075,0.26222279809021165,1.3861699104309082,0.19627685269510842,0.9963108062691791,1,auto,,
act6,"(2, 2, 32)",128,0.504234766322952,0.504234766322952,0.1068405980740863,0.20969577204999806,0.8053632378578186,0.17159942251739718,0.990724044575328,1,auto,,
pad_conv6,"(4, 4, 32)",512,0.40432664393847517,0.40432664393847517,0.0737923717515514,0.20518714510779584,1.3861699104309082,0.1931409720275603,0.9964238154045509,1,auto,,
pool4,"(4, 4, 32)",512,0.9048513023135456,0.9048513023135456,0.14903354999660223,0.18095270939023492,0.42600345611572266,0.15025978854993238,0.9979286348416686,1,auto,auto,
conv4,"(8, 8, 32)",2048,0.8570576610100176,0.8570576610100176,0.13076068361230853,0.15561362562973438,0.42589378356933594,0.13850632885317818,0.9963739206672293,1,auto,auto,auto
act4,"(8, 8, 32)",2048,0.5962943713917213,0.5962943713917213,0.10446535556785363,0.1454110915697859,0.42600345611572266,0.15553623414465245,0.9975103668121857,1,auto,,
pool3,"(8, 8, 24)",1536,0.7888890485403408,0.7888890485403408,0.0879659423146677,0.1254967967189743,0.3493530750274658,0.11390008063526319,0.9993011527052091,1,auto,auto,
pad_conv5,"(6, 6, 32)",1152,0.4021561343615758,0.4021561343615758,0.06623713333182321,0.12063513959348994,0.42600345611572266,0.15025978854993238,0.9979286348416686,1,auto,,
conv3,"(16, 16, 24)",6144,0.8154828024715405,0.8154828024715405,0.08422129782166603,0.1142477057398989,0.34900975227355957,0.11134049832557247,0.998039455739519,1,auto,auto,auto
act3,"(16, 16, 24)",6144,0.629112778100667,0.629112778100667,0.0746066649545772,0.11254234335393104,0.3493530750274658,0.11902889107061422,0.9991722610906175,1,auto,,
pad_conv4,"(10, 10, 24)",2400,0.5048889910658181,0.5048889910658181,0.056298203081387325,0.10039743737517942,0.3493530750274658,0.1139000806352632,0.9993011527052091,1,auto,,
pool2,"(16, 16, 24)",6144,0.4889888949854632,0.4889888949854632,0.03738661987534897,0.05219041800105272,0.14803218841552734,0.07146392598451863,0.9992908635148896,1,auto,auto,
conv2,"(32, 32, 24)",24576,0.5684085289885447,0.5684085289885447,0.039867694435293664,0.049983035759022285,0.15648531913757324,0.06911817868669488,0.9984442692477482,1,auto,auto,auto
act2,"(32, 32, 24)",24576,0.397432679448535,0.397432679448535,0.0317722306628454,0.04756791068604963,0.15657973289489746,0.07428004553775924,0.9991576343235457,1,auto,,
pad_conv3,"(18, 18, 24)",7776,0.3863615960378968,0.3863615960378968,0.02954004533360906,0.046391482667602416,0.14803218841552734,0.07146392598451863,0.9992908635148897,1,auto,,
pool1,"(32, 32, 16)",16384,0.39376982358359136,0.39376982358359136,0.01711497233840653,0.024430917177285114,0.06414592266082764,0.0376011128105551,0.999802953923394,1,auto,auto,
conv1,"(64, 64, 16)",65536,0.6562119812019581,0.6562119812019581,0.020302951319936757,0.024355520950478098,0.06356227397918701,0.028345148574492465,0.9996964562163413,1,auto,auto,auto
pad_conv2,"(34, 34, 16)",18496,0.3488064873266415,0.3488064873266415,0.01516066753851928,0.022993804402150694,0.06414592266082764,0.0376011128105551,0.9998029539233941,1,auto,,
act1,"(64, 64, 16)",65536,0.32413275338783243,0.32413275338783243,0.014549897536065393,0.022427560001375375,0.06414592266082764,0.03927798424766306,0.9997691946234695,1,auto,,
conv0,"(128, 128, 8)",131072,0.5392530115437268,0.5392530115437268,0.011774095190235645,0.011844396977758683,0.015394330024719238,0.016487211858497233,0.9998720506155843,1,auto,auto,auto
pool0,"(64, 64, 8)",32768,0.45568667469410506,0.45568667469410506,0.007961371223016656,0.009873354250747292,0.015609264373779297,0.013436524016878471,0.9999636209336139,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.42848774553421815,0.42848774553421815,0.007486174593543669,0.009574161697694344,0.015609264373779297,0.013436524016878473,0.9999636209336139,1,auto,,
act0,"(128, 128, 8)",131072,0.3522128444291224,0.3522128444291224,0.0058586131907572,0.008555711387500227,0.015999197959899902,0.01357251395259187,0.9999692889325805,1,auto,,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
