layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 32)",32,0.90234375,0.90234375,0.07421875,0.12015684985926156,0.25,0.11090908718917736,0.9938854389373131,1,auto,auto,
output_dense,"(1,)",1,0.203125,0.203125,0.078125,0.078125,0.1875,0.55,0.4999999999928,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
conv1,"(32, 32, 16)",16384,2.6740455627441406,2.6740455627441406,0.001617431640625,0.016785383967331542,0.25,0.005483974185913667,0.9999784286468604,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act0,"(64, 64, 8)",32768,0.43597412109375,0.43597412109375,5.7220458984375e-05,0.005245126212239806,0.5,0.006766891055375091,0.9999761956032083,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool0,"(32, 32, 8)",8192,0.492889404296875,0.492889404296875,7.62939453125e-05,0.005154215690946648,0.5,0.006322067149324144,0.9999713184322142,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.4366079152249135,0.4366079152249135,6.758217993079585e-05,0.004851026532655669,0.5,0.006322067149324144,0.9999713184322142,1,auto,,
act1,"(32, 32, 16)",16384,0.46689605712890625,0.46689605712890625,7.62939453125e-06,0.0009765625,0.5,0.001172005198239,0.9999972530340714,1,"ufixed<2,1,RND_CONV,SAT,0>",,
conv0,"(64, 64, 8)",32768,1.3017739459505648,1.3017739459505648,0.0006284916968510856,0.0008186353405227009,0.0036804676055908203,0.0005213965213358597,0.9999998982647526,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
pool1,"(16, 16, 16)",4096,0.487823486328125,0.487823486328125,0.0,0.0,0.0,0.0,0.9999999999999997,1,auto,auto,
pad_conv2,"(18, 18, 16)",5184,0.38544077932098764,0.38544077932098764,0.0,0.0,0.0,0.0,0.9999999999999997,1,auto,,
conv2,"(16, 16, 24)",6144,2.63323974609375,2.63323974609375,0.0,0.0,0.0,0.0,1.0,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act2,"(16, 16, 24)",6144,0.7069091796875,0.7069091796875,0.0,0.0,0.0,0.0,1.0,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool2,"(8, 8, 24)",1536,0.8033854166666666,0.8033854166666666,0.0,0.0,0.0,0.0,0.9999999999999996,1,auto,auto,
pad_conv3,"(10, 10, 24)",2400,0.5141666666666667,0.5141666666666667,0.0,0.0,0.0,0.0,0.9999999999999996,1,auto,,
conv3,"(8, 8, 24)",1536,4.298258463541667,4.298258463541667,0.0,0.0,0.0,0.0,1.0,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act3,"(8, 8, 24)",1536,0.5978190104166666,0.5978190104166666,0.0,0.0,0.0,0.0,0.9999999999999991,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool3,"(4, 4, 24)",384,0.7561848958333334,0.7561848958333334,0.0,0.0,0.0,0.0,0.9999999999999977,1,auto,auto,
pad_conv4,"(6, 6, 24)",864,0.33608217592592593,0.33608217592592593,0.0,0.0,0.0,0.0,0.9999999999999977,1,auto,,
conv4,"(4, 4, 32)",512,3.136474609375,3.136474609375,0.0,0.0,0.0,0.0,0.9999999999999997,1,auto,auto,"fixed<2,1,TRN,WRAP,0>"
act4,"(4, 4, 32)",512,0.583251953125,0.583251953125,0.0,0.0,0.0,0.0,0.9999999999999974,1,"ufixed<2,1,RND_CONV,SAT,0>",,
pool4,"(2, 2, 32)",128,0.90234375,0.90234375,0.0,0.0,0.0,0.0,0.9999999999999941,1,auto,auto,
