layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
pool4,"(1, 1, 32)",32,0.2734375,0.2734375,0.046875,0.12798667389933,0.5,0.3117786320927793,0.9306504052107915,1,auto,auto,
gap,"(1, 1, 32)",32,0.2734375,0.2734375,0.046875,0.12798667389933,0.5,0.3117786320927793,0.9306504052107915,1,auto,auto,
output_dense,"(1,)",1,0.140625,0.140625,0.109375,0.109375,0.25,15625000000.75,6.000000496442226e-11,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool3,"(2, 2, 24)",96,0.23046875,0.23046875,0.0234375,0.08888211247304884,0.5,0.21183067954689502,0.9668420721327983,1,auto,auto,
act4,"(2, 2, 32)",128,0.087890625,0.087890625,0.0205078125,0.0789558124396528,0.5,0.3467083918188736,0.9042399861313581,1,"ufixed<4,3,RND_CONV,SAT,0>",,
conv4,"(2, 2, 32)",128,0.25146484375,0.25146484375,0.0618896484375,0.07770162261861607,0.375,0.2450841067061781,0.9547190189569988,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
act3,"(4, 4, 24)",384,0.11881510416666667,0.11881510416666667,0.013671875,0.06867574770456211,0.5,0.22828867274303474,0.9621900040203027,1,"ufixed<4,3,RND_CONV,SAT,0>",,
conv3,"(4, 4, 24)",384,0.373779296875,0.373779296875,0.027750651041666668,0.04485184114536857,0.3125,0.0954990794445415,0.9929892609648343,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pad_conv4,"(4, 4, 24)",384,0.0576171875,0.0576171875,0.005859375,0.04444105623652442,0.5,0.21183067954689502,0.9668420721327983,1,auto,,
pool2,"(4, 4, 24)",384,0.2786458333333333,0.2786458333333333,0.0048828125,0.040915495648577195,0.5,0.10304052102813849,0.9923001086970882,1,auto,auto,
act2,"(8, 8, 24)",1536,0.16910807291666666,0.16910807291666666,0.0028483072916666665,0.03216703651224727,0.5,0.10700991676502761,0.9921159752825122,1,"ufixed<4,3,RND_CONV,SAT,0>",,
pad_conv3,"(6, 6, 24)",864,0.12384259259259259,0.12384259259259259,0.002170138888888889,0.027276997099051466,0.5,0.1030405210281385,0.9923001086970882,1,auto,,
conv2,"(8, 8, 24)",1536,0.2974700927734375,0.2974700927734375,0.003875732421875,0.010351278701158756,0.125,0.02892161216059928,0.9993949240557044,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pool1,"(8, 8, 16)",1024,0.32684326171875,0.32684326171875,0.00054931640625,0.00970335700208724,0.25,0.01897435927137361,0.9997361497959629,1,auto,auto,
act1,"(16, 16, 16)",4096,0.2376251220703125,0.2376251220703125,0.00048828125,0.009328801531108584,0.25,0.022622403436713394,0.9996408100314362,1,"ufixed<4,2,RND_CONV,SAT,0>",,
pad_conv2,"(10, 10, 16)",1600,0.2091796875,0.2091796875,0.0003515625,0.007762685601669792,0.25,0.01897435927137361,0.9997361497959629,1,auto,,
conv1,"(16, 16, 16)",4096,0.7119674682617188,0.7119674682617188,0.0013275146484375,0.0064363778580005205,0.09375,0.00716644562314234,0.9999654653204025,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
act0,"(32, 32, 8)",8192,0.31964111328125,0.31964111328125,0.0001678466796875,0.006300749534639805,0.25,0.011484327873180529,0.9999302985477371,1,"ufixed<4,2,RND_CONV,SAT,0>",,
pool0,"(16, 16, 8)",2048,0.438720703125,0.438720703125,0.000213623046875,0.006298329826936697,0.25,0.00933123185945713,0.9999413964879231,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.34664351851851855,0.34664351851851855,0.00016878858024691357,0.005598515401721509,0.25,0.00933123185945713,0.9999413964879231,1,auto,,
conv0,"(32, 32, 8)",8192,0.7008153916290922,0.7008153916290922,0.00035761189310790087,0.0004649437642101499,0.002317488193511963,0.0005293208487839049,0.9999998927303824,1,auto,auto,"fixed<4,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
