layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.08968978188931942,0.08968978188931942,0.32824058271944523,0.32824058271944523,0.334291722625494,34.32546206203328,0.9999999996946456,1,auto,auto,auto
pool2,"(8, 8, 24)",1536,0.5981553094840043,0.5981553094840043,0.06413804241942482,0.09041979813192735,0.22318792343139648,0.120612579442462,0.9939855899940065,1,auto,auto,
conv2,"(16, 16, 24)",6144,0.6056361735460362,0.6056361735460362,0.06517698848942644,0.08577783226649865,0.22261667251586914,0.12055133530303791,0.9931264999871825,1,auto,auto,auto
act2,"(16, 16, 24)",6144,0.4679746873266642,0.4679746873266642,0.05498534253093131,0.08123620969087333,0.22318792343139648,0.12954822449816658,0.9925707215541664,1,auto,,
gap,"(1, 1, 24)",24,0.5981553187593818,0.5981553187593818,0.05956648197025061,0.07853209020814496,0.14776188135147095,0.11367811761428337,0.994337029602851,1,auto,auto,
conv1,"(32, 32, 16)",16384,0.7816270938915374,0.7816270938915374,0.02417551846703636,0.028249848155483828,0.06656545400619507,0.028002224566611576,0.9996404325686605,1,auto,auto,auto
pool1,"(16, 16, 16)",4096,0.4435811407533543,0.4435811407533543,0.01999197077425885,0.02781541967279097,0.06632387638092041,0.038403020528273046,0.9996022959557014,1,auto,auto,
pad_conv2,"(18, 18, 16)",5184,0.3504838642989466,0.3504838642989466,0.01579612505620452,0.02472481748692531,0.06632387638092041,0.038403020528273046,0.9996022959557014,1,auto,,
act1,"(32, 32, 16)",16384,0.35882890314447613,0.35882890314447613,0.01589278168362418,0.024497437186915754,0.0673484206199646,0.03850418823905744,0.9995783106404583,1,auto,,
conv0,"(64, 64, 8)",32768,0.6677907787866388,0.6677907787866388,0.012053233770544125,0.012189558368974139,0.016649462282657623,0.013750356401186208,0.9999135808757931,1,auto,auto,auto
pool0,"(32, 32, 8)",8192,0.5789987165326664,0.5789987165326664,0.008816661297757378,0.010520404676306359,0.016569798812270164,0.011832724418833046,0.9999733011607762,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.5128846762365488,0.5128846762365488,0.007809914505971933,0.009901557342405984,0.016569798812270164,0.011832724418833046,0.9999733011607761,1,auto,,
act0,"(64, 64, 8)",32768,0.462794166811598,0.462794166811598,0.006376971312654689,0.009012012074661745,0.01671123504638672,0.01167975396394804,0.9999822913468219,1,auto,,
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
