layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.309661865234375,0.309661865234375,0.049877166748046875,0.049877166748046875,0.096893310546875,0.9474372989367185,0.9999999999210627,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(8, 8, 24)",1536,1.8835957845052083,1.8835957845052083,0.009328206380208334,0.02413471689423302,0.0625,0.010022544858686262,0.9999519801971304,1,auto,auto,
act3,"(16, 16, 24)",6144,1.5312881469726562,1.5312881469726562,0.008654276529947916,0.02325206352495699,0.0625,0.011270686840761525,0.999938765071344,1,"ufixed<8,4,RND_CONV,SAT,0>",,
gap,"(1, 1, 24)",24,1.8835957845052083,1.8835957845052083,0.014292399088541666,0.01788690934410301,0.044921875,0.008951276547593062,0.9999596311463583,1,auto,auto,
conv3,"(16, 16, 24)",6144,1.6848158935705821,1.6848158935705821,0.009781708319981893,0.013117466930707299,0.079345703125,0.006216815323465738,0.999982554862411,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.6108169555664062,0.6108169555664062,0.0029818216959635415,0.009648853249259348,0.03125,0.012362928339020127,0.9999236336522942,1,auto,auto,
act2,"(32, 32, 24)",24576,0.48333009084065753,0.48333009084065753,0.0027335484822591147,0.009241982360288501,0.03125,0.013870524694593605,0.9999038956489061,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.48262080439814814,0.48262080439814814,0.002356007265946502,0.008576758443786088,0.03125,0.012362928339020125,0.9999236336522942,1,auto,,
conv2,"(32, 32, 24)",24576,0.5601634196937084,0.5601634196937084,0.003283172845840454,0.004392982123024612,0.0277099609375,0.006286923277320474,0.999980290466825,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.4141063690185547,0.4141063690185547,0.0010068416595458984,0.00396575864729188,0.015625,0.006431771402154027,0.9999793105130763,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.3668208666738754,0.3668208666738754,0.0008918735807742214,0.003732478726862945,0.015625,0.006431771402154028,0.9999793105130763,1,auto,,
act1,"(64, 64, 16)",65536,0.3263345956802368,0.3263345956802368,0.0008209943771362305,0.0035808441403807055,0.015625,0.0066778933283511786,0.9999776939395656,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.6009764475747943,0.6009764475747943,0.0012870347127318382,0.002024517321206732,0.0167236328125,0.0025396646432722138,0.9999967792497149,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.489224910736084,0.489224910736084,0.00023746490478515625,0.0019258495896907347,0.015625,0.002437295185862626,0.9999970378785573,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.46002415848829203,0.46002415848829203,0.00022329115013774105,0.001867490511215258,0.015625,0.0024372951858626256,0.9999970378785573,1,auto,,
act0,"(128, 128, 8)",131072,0.3872907757759094,0.3872907757759094,0.00019282102584838867,0.001735669412305544,0.015625,0.0025172170752484173,0.999996866415254,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.6203119708291702,0.6203119708291702,0.0003520603718614179,0.0004613297819305778,0.0023239850997924805,0.000545113423570293,0.9999998848987357,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
