epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_ece,val_roc_auc,val_pr_auc,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,val_benign_mean_score,val_standalone_mean_score,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_roc_auc,aug_val_pr_auc,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1,aug_val_benign_mean_score,aug_val_standalone_mean_score
1,0.6992129683494568,0.6972953230151463,0.6972953210684653,0.6224948704297271,0.7720957717072038,0.2520665218990305,0.5,0.5,0.0,0.0,0.0,0.0,0.03728136420249939,0.4175347222222222,0.4408343697042231,0.45956116914749146,0.5208333333333334,0.5964912280701754,0.4633764922618866,0.4620607793331146,0.6947999624587348,0.6947999680088949,0.6192000868293681,0.7703998491884215,0.25082572789598206,0.5,0.5,0.0,0.0,0.0,0.0,0.03777313232421875,0.6102430555555556,0.6012232974777355,0.4624730348587036,0.6458333333333334,0.6530612244897959,0.4616149961948395,0.462838739156723
2,0.6949977874755859,0.6917060192009856,0.6917060296674798,0.6663147276824309,0.7170973316525288,0.2492798223891214,0.5,0.5,0.0,0.0,0.0,0.0,0.012712329626083374,0.646701388888889,0.667218660968661,0.4863315224647522,0.625,0.6538461538461539,0.4863929748535156,0.48818239569664,0.6931796070103154,0.6931796070164128,0.6691189059617653,0.7172403080710602,0.25001626180193653,0.5,0.5,0.0,0.0,0.0,0.0,0.01203116774559021,0.5251736111111112,0.5489810778731693,0.4863315224647522,0.6041666666666666,0.6545454545454545,0.48782655596733093,0.4881111681461334
3,0.691803514957428,0.6914363472170656,0.6914363484474041,0.6737900171371,0.709082679757708,0.24914490431388944,0.5208333333333334,0.5208333333333334,1.0,0.041666666666666664,0.08,0.14586499149789456,0.011994769796729088,0.6423611111111112,0.6473949914767195,0.4904796779155731,0.625,0.6666666666666666,0.4902156889438629,0.4921071529388428,0.6933460545587552,0.6933460547076556,0.6787719503790136,0.7079201590362972,0.250099330834681,0.5416666666666666,0.5416666666666666,1.0,0.08333333333333333,0.15384615384615385,0.20851441405707474,0.034363750368356705,0.5034722222222222,0.5689156687228042,0.4931644797325134,0.5416666666666666,0.56,0.4927479028701782,0.49268707633018494
4,0.693182110786438,0.6905577997446386,0.6905577908523602,0.6828401493334053,0.6982754323713154,0.24870530303507368,0.7291666666666666,0.7291666666666666,1.0,0.4583333333333333,0.6285714285714286,0.5452497568062706,0.22441136464476585,0.6788194444444445,0.7856324357669804,0.499267578125,0.75,0.6666666666666666,0.49481239914894104,0.49746739864349365,0.6920382899443632,0.6920382912595165,0.6868971653151726,0.6971794172038601,0.24944559815449363,0.5625,0.5625,0.6666666666666666,0.25,0.36363636363636365,0.16012815380508713,0.05936695635318756,0.584201388888889,0.6357256875084392,0.49511733651161194,0.6041666666666666,0.6984126984126984,0.49685683846473694,0.49799609184265137
5,0.6930370926856995,0.6901516536255974,0.6901516538818718,0.6867725790900403,0.6935307286737036,0.2485023062467451,0.7083333333333334,0.7083333333333334,0.9166666666666666,0.4583333333333333,0.6111111111111112,0.4811252243246881,0.20485449582338333,0.6822916666666666,0.7578971601830946,0.50048828125,0.7083333333333334,0.6111111111111112,0.49679580330848694,0.4998270571231842,0.6922439089087765,0.6922439064481045,0.6910987119790168,0.6933891009171922,0.24954838735041732,0.5833333333333334,0.5833333333333333,0.5909090909090909,0.5416666666666666,0.5652173913043478,0.16724840200141816,0.08074448506037393,0.5824652777777778,0.5950478415966284,0.50048828125,0.6041666666666666,0.5581395348837209,0.4989624321460724,0.4998880922794342
6,0.6926592588424683,0.6904487598654429,0.6904487588056135,0.6913945072582913,0.6895030103529356,0.2486509392447839,0.5416666666666666,0.5416666666666666,0.5357142857142857,0.625,0.5769230769230769,0.08451542547285165,0.038406570752461754,0.638888888888889,0.7412751286689104,0.502685546875,0.7083333333333334,0.5882352941176471,0.4991150200366974,0.5018511414527893,0.6919523252025148,0.6919523231467161,0.6950800338330637,0.6888246124603685,0.2494026043990815,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.19245008972987526,0.08064796030521393,0.6293402777777777,0.6237317381763976,0.501708984375,0.6666666666666666,0.6666666666666666,0.5009562373161316,0.502176821231842
7,0.6925612688064575,0.6900278051054833,0.6900277957860252,0.6884925274068364,0.691563064165214,0.24844038229953144,0.625,0.625,0.65,0.5416666666666666,0.5909090909090909,0.253546276418555,0.12176527082920074,0.7144097222222223,0.7925287599596166,0.502197265625,0.7291666666666666,0.6285714285714286,0.49766039848327637,0.5008137226104736,0.6913261961219922,0.6913261859475668,0.6929999329641596,0.6896524389309738,0.2490895440601292,0.6041666666666666,0.6041666666666666,0.5806451612903226,0.75,0.6545454545454545,0.21780342093451607,0.10171008110046387,0.6675347222222222,0.6752594237253284,0.500244140625,0.6666666666666666,0.6923076923076923,0.4999186098575592,0.5017597675323486
8,0.692771852016449,0.6896153183673718,0.6896153135806488,0.685437260357843,0.6937933668034543,0.24823412116712276,0.7291666666666666,0.7291666666666667,0.9230769230769231,0.5,0.6486486486486487,0.5156879540323449,0.22547925636172295,0.7855902777777779,0.8354960548841716,0.497802734375,0.75,0.7391304347826086,0.49612441658973694,0.49969491362571716,0.6914852761422017,0.6914852748920982,0.6914989509709821,0.6914715988132142,0.24916907410004827,0.5833333333333334,0.5833333333333333,0.5769230769230769,0.625,0.6,0.16724840200141816,0.08096825331449509,0.671875,0.6449250662147891,0.49853515625,0.6458333333333334,0.7017543859649122,0.4991658926010132,0.5008442997932434
9,0.6919349431991577,0.6900044198509784,0.6900044131495462,0.69136915014029,0.6886396761588024,0.2484287366368548,0.5833333333333334,0.5833333333333333,0.5769230769230769,0.625,0.6,0.16724840200141816,0.08053602402408917,0.7317708333333334,0.7933852739822812,0.501220703125,0.7291666666666666,0.6829268292682927,0.4991048574447632,0.5022783875465393,0.6916773716739559,0.6916773667780759,0.6958327287478863,0.6875220048082656,0.24926513477706735,0.5416666666666666,0.5416666666666666,0.5277777777777778,0.7916666666666666,0.6333333333333333,0.09622504486493763,0.03879302740097046,0.6371527777777778,0.6597154949828311,0.501220703125,0.625,0.6666666666666666,0.5013325810432434,0.5028278231620789
10,0.693280041217804,0.6900044198509784,0.6900044131495462,0.69136915014029,0.6886396761588024,0.2484287366368548,0.5833333333333334,0.5833333333333333,0.5769230769230769,0.625,0.6,0.16724840200141816,0.08053602402408917,0.7317708333333334,0.7933852739822812,0.501220703125,0.7291666666666666,0.6829268292682927,0.4991048574447632,0.5022783875465393,0.6916773716739559,0.6916773667780759,0.6958327287478863,0.6875220048082656,0.24926513477706735,0.5416666666666666,0.5416666666666666,0.5277777777777778,0.7916666666666666,0.6333333333333333,0.09622504486493763,0.03879302740097046,0.6371527777777778,0.6597154949828311,0.501220703125,0.625,0.6666666666666666,0.5013325810432434,0.5028278231620789
