epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694142,0.693680,0.693680,0.726843,0.660517,0.250266,0.500000,0.500000,0.500000,1.000000,0.746528,0.809260,0.666667,0.000000,0.016576,0.516567,0.516584,0.516585,0.750000,0.684211,0.693674,0.693674,0.726827,0.660522,0.250263,0.500000,0.500000,0.500000,1.000000,0.766493,0.827789,0.666667,0.000000,0.016571,0.516559,0.516582,0.516579,0.750000,0.700000
2,0.693695,0.693518,0.693518,0.721225,0.665811,0.250185,0.500000,0.500000,0.500000,1.000000,0.678819,0.744892,0.666667,0.000000,0.013850,0.513844,0.513857,0.513856,0.708333,0.650000,0.693514,0.693514,0.721212,0.665816,0.250183,0.500000,0.500000,0.500000,1.000000,0.710069,0.757629,0.666667,0.000000,0.013846,0.513837,0.513854,0.513849,0.729167,0.711111
3,0.693655,0.693481,0.693481,0.720622,0.666340,0.250167,0.500000,0.500000,0.500000,1.000000,0.845486,0.885665,0.666667,0.000000,0.013567,0.513550,0.513585,0.513563,0.833333,0.826087,0.693476,0.693476,0.720608,0.666345,0.250165,0.500000,0.500000,0.500000,1.000000,0.854167,0.886317,0.666667,0.000000,0.013563,0.513544,0.513583,0.513565,0.812500,0.800000
4,0.693688,0.693385,0.693385,0.716117,0.670653,0.250119,0.500000,0.500000,0.500000,1.000000,0.751736,0.774193,0.666667,0.000000,0.011364,0.511354,0.511375,0.511357,0.729167,0.754717,0.693383,0.693383,0.716109,0.670657,0.250118,0.500000,0.500000,0.500000,1.000000,0.772569,0.783288,0.666667,0.000000,0.011362,0.511350,0.511373,0.511355,0.750000,0.769231
5,0.694000,0.693432,0.693432,0.720963,0.665901,0.250142,0.500000,0.500000,0.500000,1.000000,0.942708,0.949876,0.666667,0.000000,0.013763,0.513716,0.513810,0.513786,0.854167,0.829268,0.693425,0.693425,0.720944,0.665907,0.250139,0.500000,0.500000,0.500000,1.000000,0.960069,0.968379,0.666667,0.000000,0.013757,0.513707,0.513808,0.513756,0.937500,0.936170
6,0.693434,0.693366,0.693366,0.718648,0.668084,0.250109,0.500000,0.500000,0.500000,1.000000,0.965278,0.974475,0.666667,0.000000,0.012640,0.512589,0.512690,0.512653,0.916667,0.909091,0.693361,0.693361,0.718632,0.668090,0.250107,0.500000,0.500000,0.500000,1.000000,0.963542,0.974634,0.666667,0.000000,0.012634,0.512581,0.512687,0.512619,0.937500,0.938776
7,0.693289,0.693190,0.693190,0.715593,0.670786,0.250021,0.500000,0.500000,0.500000,1.000000,0.972222,0.982238,0.666667,0.000000,0.011202,0.511098,0.511307,0.511189,0.958333,0.958333,0.693181,0.693181,0.715569,0.670793,0.250017,0.500000,0.500000,0.500000,1.000000,0.973958,0.982913,0.666667,0.000000,0.011195,0.511086,0.511303,0.511189,0.958333,0.958333
8,0.693199,0.692955,0.692955,0.712776,0.673133,0.249904,0.500000,0.500000,0.500000,1.000000,0.973958,0.983974,0.666667,0.000000,0.009913,0.509719,0.510108,0.509914,0.979167,0.978723,0.692938,0.692938,0.712736,0.673140,0.249896,0.500000,0.500000,0.500000,1.000000,0.977431,0.985360,0.666667,0.000000,0.009902,0.509699,0.510104,0.509914,0.979167,0.978723
9,0.693329,0.692720,0.692719,0.729983,0.655456,0.249787,0.500000,0.500000,0.500000,1.000000,0.956597,0.956310,0.666667,0.000000,0.018644,0.518082,0.519205,0.518887,0.895833,0.893617,0.692653,0.692653,0.729857,0.655449,0.249753,0.500000,0.500000,0.500000,1.000000,0.972222,0.973867,0.666667,0.000000,0.018615,0.518022,0.519209,0.518901,0.916667,0.913043
10,0.692353,0.692405,0.692405,0.719005,0.665804,0.249629,0.500000,0.500000,0.500000,1.000000,0.979167,0.984412,0.666667,0.000000,0.013312,0.512763,0.513860,0.513439,0.958333,0.956522,0.692342,0.692342,0.718876,0.665809,0.249598,0.500000,0.500000,0.500000,1.000000,0.986111,0.989583,0.666667,0.000000,0.013279,0.512700,0.513858,0.513342,0.979167,0.978723
11,0.692747,0.692108,0.692108,0.714306,0.669911,0.249481,0.500000,0.500000,0.500000,1.000000,0.977431,0.985360,0.666667,0.000000,0.011111,0.510468,0.511754,0.511204,0.979167,0.978723,0.692038,0.692038,0.714156,0.669921,0.249446,0.500000,0.500000,0.500000,1.000000,0.986111,0.989583,0.666667,0.000000,0.011072,0.510395,0.511749,0.511204,0.979167,0.978723
12,0.691599,0.691577,0.691577,0.723129,0.660026,0.249216,0.500000,0.500000,0.500000,1.000000,0.982639,0.986900,0.666667,0.000000,0.015803,0.514768,0.516839,0.515929,0.958333,0.958333,0.691472,0.691472,0.722904,0.660039,0.249163,0.500000,0.500000,0.500000,1.000000,0.987847,0.990591,0.666667,0.000000,0.015745,0.514659,0.516832,0.515929,0.979167,0.978723
13,0.691101,0.691024,0.691024,0.727598,0.654451,0.248940,0.500000,0.500000,0.500000,1.000000,0.980903,0.985303,0.666667,0.000000,0.018330,0.516931,0.519729,0.518708,0.958333,0.956522,0.690882,0.690882,0.727306,0.654458,0.248869,0.500000,0.500000,0.500000,1.000000,0.987847,0.990591,0.666667,0.000000,0.018258,0.516790,0.519725,0.518544,0.979167,0.978723
14,0.691709,0.690551,0.690551,0.731046,0.650056,0.248704,0.500000,0.500000,0.500000,1.000000,0.982639,0.986900,0.666667,0.000000,0.020306,0.518593,0.522018,0.520612,0.958333,0.958333,0.690378,0.690378,0.730693,0.650063,0.248618,0.500000,0.500000,0.500000,1.000000,0.987847,0.990591,0.666667,0.000000,0.020219,0.518424,0.522014,0.520612,0.979167,0.978723
15,0.690625,0.689895,0.689895,0.724562,0.655227,0.248376,0.500000,0.500000,0.500000,1.000000,0.979167,0.986111,0.666667,0.000000,0.017394,0.515462,0.519326,0.517882,0.979167,0.978723,0.689707,0.689707,0.724172,0.655242,0.248282,0.500000,0.500000,0.500000,1.000000,0.987847,0.990591,0.666667,0.000000,0.017296,0.515273,0.519318,0.517882,0.979167,0.978723
16,0.689701,0.689511,0.689511,0.703067,0.675955,0.248182,0.500000,0.500000,0.500000,1.000000,0.973958,0.983974,0.666667,0.000000,0.006804,0.504935,0.508672,0.507130,0.979167,0.978723,0.689340,0.689340,0.702694,0.675987,0.248097,0.500000,0.500000,0.500000,1.000000,0.984375,0.988636,0.666667,0.000000,0.006703,0.504750,0.508656,0.507186,0.979167,0.978723
