epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694412,0.693640,0.693640,0.658959,0.728320,0.250246,0.500000,0.500000,0.000000,0.000000,0.859375,0.835054,0.000000,0.000000,0.017335,0.482610,0.482719,0.482670,0.812500,0.816327,0.693635,0.693635,0.659009,0.728261,0.250244,0.500000,0.500000,0.000000,0.000000,0.854167,0.847883,0.000000,0.000000,0.017308,0.482636,0.482748,0.482711,0.833333,0.833333
2,0.693907,0.693649,0.693649,0.658227,0.729071,0.250251,0.500000,0.500000,0.000000,0.000000,0.876736,0.851437,0.000000,0.000000,0.017706,0.482231,0.482357,0.482288,0.833333,0.840000,0.693647,0.693647,0.658291,0.729003,0.250250,0.500000,0.500000,0.000000,0.000000,0.859375,0.860144,0.000000,0.000000,0.017673,0.482265,0.482390,0.482349,0.833333,0.833333
3,0.693598,0.693271,0.693271,0.667545,0.718997,0.250062,0.500000,0.500000,0.000000,0.000000,0.873264,0.844533,0.000000,0.000000,0.012863,0.487034,0.487241,0.487162,0.812500,0.816327,0.693270,0.693270,0.667634,0.718906,0.250061,0.500000,0.500000,0.000000,0.000000,0.866319,0.871389,0.000000,0.000000,0.012818,0.487079,0.487285,0.487224,0.833333,0.833333
4,0.693226,0.692971,0.692971,0.675957,0.709984,0.249912,0.500000,0.500000,0.000000,0.000000,0.870660,0.837280,0.000000,0.000000,0.008509,0.491331,0.491652,0.491345,0.833333,0.857143,0.692978,0.692978,0.676098,0.709858,0.249916,0.500000,0.500000,0.000000,0.000000,0.861111,0.861867,0.000000,0.000000,0.008442,0.491402,0.491714,0.491596,0.833333,0.840000
5,0.693166,0.692682,0.692682,0.685712,0.699651,0.249767,0.500000,0.500000,0.000000,0.000000,0.880208,0.857817,0.000000,0.000000,0.003486,0.496269,0.496759,0.496299,0.833333,0.857143,0.692686,0.692686,0.685848,0.699524,0.249770,0.500000,0.500000,0.000000,0.000000,0.883681,0.885185,0.000000,0.000000,0.003421,0.496337,0.496822,0.496640,0.854167,0.857143
6,0.693130,0.692758,0.692758,0.679767,0.705749,0.249805,0.500000,0.500000,0.000000,0.000000,0.880208,0.857227,0.000000,0.000000,0.006498,0.493265,0.493739,0.493544,0.833333,0.833333,0.692764,0.692764,0.679929,0.705599,0.249808,0.500000,0.500000,0.000000,0.000000,0.881944,0.890438,0.000000,0.000000,0.006420,0.493347,0.493813,0.493657,0.854167,0.857143
7,0.692856,0.692721,0.692721,0.677299,0.708143,0.249787,0.500000,0.500000,0.000000,0.000000,0.885417,0.865714,0.000000,0.000000,0.007715,0.492013,0.492558,0.492293,0.854167,0.857143,0.692723,0.692723,0.677458,0.707989,0.249788,0.500000,0.500000,0.000000,0.000000,0.894097,0.902603,0.000000,0.000000,0.007636,0.492093,0.492634,0.492459,0.854167,0.857143
8,0.692700,0.692357,0.692357,0.691676,0.693039,0.249605,0.666667,0.666667,0.785714,0.458333,0.878472,0.854380,0.578947,0.366679,0.166120,0.499264,0.500054,0.499624,0.854167,0.862745,0.692365,0.692365,0.691866,0.692864,0.249609,0.750000,0.750000,0.875000,0.583333,0.881076,0.885854,0.700000,0.530330,0.249498,0.499359,0.500142,0.499967,0.812500,0.800000
9,0.692984,0.692363,0.692363,0.687732,0.696994,0.249608,0.500000,0.500000,0.000000,0.000000,0.878472,0.854103,0.000000,0.000000,0.002317,0.497285,0.498081,0.497684,0.854167,0.857143,0.692361,0.692361,0.687879,0.696843,0.249607,0.500000,0.500000,0.000000,0.000000,0.890625,0.895453,0.000000,0.000000,0.002243,0.497359,0.498156,0.497971,0.833333,0.818182
10,0.692740,0.692131,0.692131,0.704438,0.679823,0.249492,0.500000,0.500000,0.500000,1.000000,0.876736,0.850692,0.666667,0.000000,0.006160,0.505613,0.506707,0.506141,0.854167,0.862745,0.692135,0.692135,0.704645,0.679625,0.249494,0.500000,0.500000,0.500000,1.000000,0.876736,0.882109,0.666667,0.000000,0.006261,0.505715,0.506807,0.506469,0.812500,0.816327
