sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.016113281,0.495971767,0,True,0.685122994,0.685122994,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-0.006835938,0.498291022,0,True,0.689735053,0.689735053,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,0.019042969,0.504760598,1,False,0.702713994,0.702713994,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,0.004882812,0.501220701,1,False,0.695591567,0.695591567,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,0.021484375,0.505370887,1,False,0.703947064,0.703947064,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,0.034667969,0.508666124,1,False,0.710631391,0.710631391,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.009765625,0.497558613,0,True,0.688276289,0.688276289,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.015136719,0.496215893,0,True,0.685607461,0.685607461,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.003417969,0.499145509,0,True,0.691439656,0.691439656,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.023437500,0.494140893,0,True,0.681497094,0.681497094,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.006347656,0.498413091,0,True,0.689978389,0.689978389,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,0.003417969,0.500854491,1,False,0.694857625,0.694857625,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,0.000488281,0.500122070,1,False,0.693391351,0.693391351,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.012695312,0.496826215,0,True,0.686819671,0.686819671,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.000488281,0.499877930,0,True,0.692903070,0.692903070,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.011718750,0.497070346,0,True,0.687304972,0.687304972,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,-0.016113281,0.495971767,0,True,0.685122994,0.685122994,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,0.024414062,0.506103212,1,False,0.705428716,0.705428716,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.017578125,0.495605582,0,True,0.684396741,0.684396741,0
19,it2_B051,euclidean,0,benign,0,config_051/vfpga_c051_0.bin,-0.015136719,0.496215893,0,True,0.685607461,0.685607461,0
20,it2_B052,cosine,0,benign,0,config_052/vfpga_c052_0.bin,0.060058594,0.515010137,1,False,0.723627289,0.723627289,0
21,it2_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.013183594,0.496704149,0,True,0.686577109,0.686577109,0
22,it2_B064,perf_fpga,0,benign,0,config_064/vfpga_c064_0.bin,0.003417969,0.500854491,1,False,0.694857625,0.694857625,0
23,it2_B070,multitenancy_aes_nodbg,0,benign,0,config_070/vfpga_c070_0.bin,0.005859375,0.501464840,1,False,0.696081160,0.696081160,0
