sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-3.629859209,0.025834782,0,True,0.026174361,0.026174361,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-4.066737175,0.016844598,0,True,0.016988082,0.016988082,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-3.744022131,0.023111953,0,True,0.023383222,0.023383222,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-3.275964975,0.036404999,0,True,0.037084196,0.037084196,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-1.833300829,0.137845520,0,True,0.148320813,0.148320813,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-2.500018358,0.075856893,0,True,0.078888342,0.078888342,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-2.264909267,0.094071158,0,True,0.098794517,0.098794517,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-1.399773359,0.197852078,0,True,0.220462247,0.220462247,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-3.077734709,0.044035077,0,True,0.045034058,0.045034058,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-3.182105303,0.039844713,0,True,0.040660250,0.040660250,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-1.978526592,0.121475992,0,True,0.129512043,0.129512043,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-3.075807810,0.044116263,0,True,0.045118987,0.045118987,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-3.357621908,0.033646460,0,True,0.034225528,0.034225528,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.913852274,0.286212190,0,True,0.337169546,0.337169546,0
