layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,2.9248809814453125,2.9248809814453125,0.0847930908203125,0.0847930908203125,0.1327056884765625,0.030258523728682412,0.9999999999998554,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool4,"(8, 8, 32)",2048,2.9454803466796875,2.9454803466796875,0.0183868408203125,0.04789163592757295,0.125,0.012419372144272522,0.9999243900827838,1,auto,auto,
act4,"(16, 16, 32)",8192,2.3485450744628906,2.3485450744628906,0.017475128173828125,0.04662583034666022,0.125,0.01438034824357106,0.999897275095196,1,"ufixed<8,5,RND_CONV,SAT,0>",,
gap,"(1, 1, 32)",32,2.9454803466796875,2.9454803466796875,0.0341949462890625,0.04008588382902214,0.083984375,0.011431980360703104,0.9999378579895719,1,auto,auto,
conv4,"(16, 16, 32)",8192,3.009459301829338,3.009459301829338,0.02233867347240448,0.029725378863003343,0.154296875,0.008491606115412085,0.999964129038481,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(16, 16, 24)",6144,1.127764383951823,1.127764383951823,0.006960550944010417,0.020846367231736357,0.0625,0.014181197062297406,0.9998999337899825,1,auto,auto,
act3,"(32, 32, 24)",24576,0.8591810862223307,0.8591810862223307,0.0059235890706380205,0.019232608187452524,0.0625,0.01574027203797921,0.9998765032618897,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(18, 18, 24)",7776,0.8910730934927984,0.8910730934927984,0.005499694573045268,0.018530104205987878,0.0625,0.014181197062297408,0.9998999337899825,1,auto,,
conv3,"(32, 32, 24)",24576,1.1221670657396317,1.1221670657396317,0.008024772008260092,0.010678827825868908,0.090576171875,0.007882883466836247,0.9999693311839177,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(32, 32, 24)",24576,0.5571425755818685,0.5571425755818685,0.0025453567504882812,0.008917451708089101,0.03125,0.012293831671084901,0.9999246441488912,1,auto,auto,
act2,"(64, 64, 24)",98304,0.4547240734100342,0.4547240734100342,0.0023593902587890625,0.008586254883155278,0.03125,0.013651529913243459,0.999907024631553,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(34, 34, 24)",27744,0.49352421920054784,0.49352421920054784,0.0022547104779411763,0.008392895725260332,0.03125,0.012293831671084901,0.9999246441488912,1,auto,,
conv2,"(64, 64, 24)",98304,0.5594322544833025,0.5594322544833025,0.0028276446585853896,0.0039032345394479405,0.0296630859375,0.005625911739219652,0.9999842817176675,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(64, 64, 16)",65536,0.4027303457260132,0.4027303457260132,0.0008072257041931152,0.0035512021176929863,0.015625,0.005292082819899218,0.9999860081740182,1,auto,auto,
pad_conv2,"(66, 66, 16)",69696,0.37869226264778466,0.37869226264778466,0.0007590441883321855,0.0034435899323083503,0.015625,0.005292082819899218,0.9999860081740182,1,auto,,
act1,"(128, 128, 16)",262144,0.3389649987220764,0.3389649987220764,0.000642925500869751,0.003169327651856136,0.015625,0.005248038188274339,0.9999862287423579,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(128, 128, 16)",262144,0.6346395619912073,0.6346395619912073,0.001203672494739294,0.0019585622917683036,0.017578125,0.0022559115749874997,0.9999974562436806,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(128, 128, 8)",131072,0.5002168416976929,0.5002168416976929,0.0002206861972808838,0.001856818828303334,0.015625,0.0022464110400040416,0.9999974851223576,1,auto,auto,
pad_conv1,"(130, 130, 8)",135200,0.4849439487795858,0.4849439487795858,0.00021394808616863906,0.0018282523847909747,0.015625,0.002246411040004041,0.9999974851223576,1,auto,,
act0,"(256, 256, 8)",524288,0.41141682118177414,0.41141682118177414,0.0001874491572380066,0.001711354675307506,0.015625,0.00234630745368412,0.9999972819582819,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(516, 516, 1)",266256,0.8983074584757923,0.8983074584757923,0.000278150568177056,0.00047209380757258593,0.000972747802734375,0.0005111580352788126,0.9999999038617555,1,auto,,
conv0,"(256, 256, 8)",524288,0.5427688070229446,0.5427688070229446,0.0003332574611793204,0.00043996489070248767,0.002681136131286621,0.0005807463953002432,0.999999861794097,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
