idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,0.09375,0.125,0.03125,0.3333333333333333
1,0,0.25,0.25,0.0,0.0
2,0,-0.1875,-0.25,0.0625,0.3333333333333333
3,0,0.09375,0.125,0.03125,0.3333333333333333
4,0,0.09375,0.25,0.15625,1.6666666666666667
5,0,-0.125,-0.125,0.0,0.0
6,0,-0.0625,-0.25,0.1875,3.0
7,0,0.0,0.125,0.125,125000.0
8,0,0.5,0.5,0.0,0.0
9,0,-0.15625,-0.125,0.03125,0.2
10,0,0.1875,0.375,0.1875,1.0
11,0,-0.25,-0.125,0.125,0.5
12,0,-0.03125,0.0,0.03125,1.0
13,0,0.03125,-0.125,0.15625,5.0
14,0,-0.03125,0.0,0.03125,1.0
15,0,0.21875,0.125,0.09375,0.42857142857142855
16,0,0.125,-0.125,0.25,2.0
17,0,0.03125,0.125,0.09375,3.0
18,0,-0.1875,-0.125,0.0625,0.3333333333333333
19,0,-0.40625,-0.25,0.15625,0.38461538461538464
20,0,-0.0625,0.125,0.1875,3.0
21,0,-0.0625,0.125,0.1875,3.0
22,0,0.46875,0.75,0.28125,0.6
23,0,-0.125,-0.25,0.125,1.0
24,1,0.0,0.25,0.25,250000.0
25,1,-0.375,-0.25,0.125,0.3333333333333333
26,1,0.0,0.0,0.0,0.0
27,1,0.09375,0.0,0.09375,1.0
28,1,-0.0625,0.125,0.1875,3.0
29,1,0.15625,0.125,0.03125,0.2
30,1,0.0625,0.125,0.0625,1.0
31,1,0.25,0.375,0.125,0.5
32,1,-0.09375,0.125,0.21875,2.3333333333333335
33,1,0.09375,0.25,0.15625,1.6666666666666667
34,1,0.25,0.375,0.125,0.5
35,1,0.125,0.125,0.0,0.0
36,1,0.0,0.0,0.0,0.0
37,1,0.375,0.375,0.0,0.0
38,1,0.3125,0.125,0.1875,0.6
39,1,0.21875,0.125,0.09375,0.42857142857142855
40,1,-0.03125,0.125,0.15625,5.0
41,1,-0.0625,-0.125,0.0625,1.0
42,1,0.21875,0.125,0.09375,0.42857142857142855
43,1,0.0625,0.125,0.0625,1.0
44,1,-0.0625,0.0,0.0625,1.0
45,1,0.28125,0.375,0.09375,0.3333333333333333
46,1,0.0625,0.125,0.0625,1.0
47,1,0.15625,0.375,0.21875,1.4
