epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.693962,0.694052,0.694052,0.667478,0.719519,0.250452,0.489362,0.500000,0.000000,0.000000,0.173913,0.359886,0.000000,0.000000,0.023646,0.486999,0.486986,0.486974,0.510638,0.676056,0.694050,0.694050,0.667477,0.719517,0.250451,0.489362,0.500000,0.000000,0.000000,0.233696,0.385554,0.000000,0.000000,0.023645,0.486999,0.486988,0.486970,0.510638,0.676056
2,0.693491,0.693578,0.693578,0.677786,0.708713,0.250216,0.489362,0.500000,0.000000,0.000000,0.945652,0.945024,0.000000,0.000000,0.018370,0.492260,0.492277,0.492269,0.872340,0.869565,0.693576,0.693576,0.677784,0.708710,0.250215,0.489362,0.500000,0.000000,0.000000,0.976449,0.976621,0.000000,0.000000,0.018369,0.492259,0.492279,0.492266,0.936170,0.941176
3,0.693348,0.693457,0.693457,0.680932,0.705459,0.250155,0.489362,0.500000,0.000000,0.000000,0.954710,0.966039,0.000000,0.000000,0.016769,0.493855,0.493882,0.493868,0.914894,0.916667,0.693454,0.693454,0.680928,0.705458,0.250153,0.489362,0.500000,0.000000,0.000000,0.974638,0.978890,0.000000,0.000000,0.016770,0.493853,0.493882,0.493873,0.914894,0.909091
4,0.693690,0.693629,0.693629,0.675942,0.710578,0.250241,0.489362,0.500000,0.000000,0.000000,0.949275,0.962684,0.000000,0.000000,0.019296,0.491323,0.491360,0.491349,0.914894,0.913043,0.693626,0.693625,0.675938,0.710576,0.250239,0.489362,0.500000,0.000000,0.000000,0.969203,0.973265,0.000000,0.000000,0.019297,0.491321,0.491361,0.491349,0.914894,0.913043
5,0.693351,0.693367,0.693367,0.683443,0.702877,0.250110,0.489362,0.500000,0.000000,0.000000,0.958333,0.969820,0.000000,0.000000,0.015496,0.495124,0.495159,0.495153,0.914894,0.909091,0.693365,0.693365,0.683440,0.702877,0.250109,0.489362,0.500000,0.000000,0.000000,0.961957,0.970444,0.000000,0.000000,0.015497,0.495123,0.495159,0.495144,0.914894,0.913043
6,0.693382,0.693130,0.693130,0.691011,0.695160,0.249991,0.489362,0.500000,0.000000,0.000000,0.954710,0.968925,0.000000,0.000000,0.011675,0.498931,0.498994,0.498964,0.936170,0.936170,0.693129,0.693129,0.691009,0.695160,0.249991,0.489362,0.500000,0.000000,0.000000,0.954710,0.965752,0.000000,0.000000,0.011676,0.498930,0.498994,0.498967,0.914894,0.913043
7,0.693449,0.693264,0.693264,0.686133,0.700097,0.250058,0.489362,0.500000,0.000000,0.000000,0.963768,0.973287,0.000000,0.000000,0.014129,0.496481,0.496537,0.496511,0.936170,0.936170,0.693263,0.693263,0.686134,0.700095,0.250058,0.489362,0.500000,0.000000,0.000000,0.976449,0.980560,0.000000,0.000000,0.014128,0.496481,0.496538,0.496509,0.936170,0.936170
8,0.693294,0.693043,0.693043,0.690730,0.695259,0.249948,0.489362,0.500000,0.000000,0.000000,0.969203,0.975869,0.000000,0.000000,0.011769,0.498790,0.498945,0.498908,0.936170,0.933333,0.693047,0.693047,0.690740,0.695257,0.249950,0.489362,0.500000,0.000000,0.000000,0.978261,0.982311,0.000000,0.000000,0.011766,0.498795,0.498946,0.498900,0.936170,0.933333
9,0.693307,0.693343,0.693343,0.683329,0.702940,0.250098,0.489362,0.500000,0.000000,0.000000,0.978261,0.982607,0.000000,0.000000,0.015541,0.495067,0.495128,0.495107,0.936170,0.933333,0.693341,0.693341,0.683327,0.702939,0.250097,0.489362,0.500000,0.000000,0.000000,0.990942,0.992312,0.000000,0.000000,0.015541,0.495066,0.495128,0.495101,0.957447,0.956522
10,0.693319,0.693265,0.693265,0.684483,0.701682,0.250059,0.489362,0.500000,0.000000,0.000000,0.978261,0.981903,0.000000,0.000000,0.014937,0.495649,0.495751,0.495721,0.936170,0.933333,0.693267,0.693267,0.684485,0.701684,0.250060,0.489362,0.500000,0.000000,0.000000,0.985507,0.987428,0.000000,0.000000,0.014937,0.495650,0.495750,0.495718,0.936170,0.933333
