idx,label,pytorch_logit,hls_logit,abs_err,rel_err
0,0,-3.224043846130371,-3.338179349899292,0.1141355037689209,0.03540134973843826
1,0,-3.7005865573883057,-3.818352460861206,0.11776590347290039,0.031823577599550554
2,0,-4.161770343780518,-4.271405220031738,0.1096348762512207,0.026343326804436136
3,0,-2.1573808193206787,-2.276872396469116,0.1194915771484375,0.055387336384154606
4,0,-2.6252317428588867,-2.7286670207977295,0.10343527793884277,0.039400437016734145
5,0,-1.4836920499801636,-1.593969702720642,0.11027765274047852,0.07432651050597251
6,0,-3.215212345123291,-3.336993455886841,0.1217811107635498,0.0378765374387364
7,0,-0.06998072564601898,-0.20252321660518646,0.13254249095916748,1.8939856615606196
8,0,-2.7156431674957275,-2.841395854949951,0.12575268745422363,0.04630677879899384
9,0,-3.8942573070526123,-4.009052753448486,0.11479544639587402,0.029478135969078407
10,0,-0.27022063732147217,-0.39794227480888367,0.1277216374874115,0.4726568583119189
11,0,-2.0366082191467285,-2.1526200771331787,0.1160118579864502,0.05696326711037989
12,0,-3.888655424118042,-3.9991719722747803,0.11051654815673828,0.028420247129971345
13,0,-0.029076680541038513,-0.16384322941303253,0.13476654887199402,4.634867060625644
14,0,-2.9131550788879395,-3.031912326812744,0.11875724792480469,0.04076585169991664
15,0,-1.499026894569397,-1.6236549615859985,0.12462806701660156,0.08313931355607973
16,0,-1.7037020921707153,-1.8354119062423706,0.13170981407165527,0.07730800747203496
17,0,-3.2734415531158447,-3.391547203063965,0.11810564994812012,0.03607996294777298
18,0,-3.3548738956451416,-3.476526975631714,0.12165307998657227,0.036261595449082716
19,0,-2.378345251083374,-2.500623941421509,0.12227869033813477,0.051413347276824034
20,0,-1.0739620923995972,-1.201326608657837,0.12736451625823975,0.1185931208928092
21,0,-2.4119415283203125,-2.53637957572937,0.12443804740905762,0.051592480973498916
22,0,-4.910600662231445,-5.013703346252441,0.1031026840209961,0.020995941456608852
23,0,-1.0782688856124878,-1.1966029405593872,0.11833405494689941,0.10974447702780764
24,1,3.8666694164276123,3.7456963062286377,0.12097311019897461,0.031286126940414986
25,1,3.5311813354492188,3.414165496826172,0.11701583862304688,0.033137872996873645
26,1,6.1756439208984375,6.069614887237549,0.10602903366088867,0.017168903359548536
27,1,1.910878300666809,1.777408480644226,0.133469820022583,0.06984736807990763
28,1,3.6811349391937256,3.5512397289276123,0.12989521026611328,0.03528672879744095
29,1,5.82980489730835,5.701122283935547,0.12868261337280273,0.022073228116470268
30,1,4.634688377380371,4.50393533706665,0.1307530403137207,0.028211829937016226
31,1,5.1116943359375,4.984785079956055,0.1269092559814453,0.02482723880597015
32,1,4.822103977203369,4.698199272155762,0.12390470504760742,0.025695154155399875
33,1,5.880146026611328,5.7474565505981445,0.1326894760131836,0.022565677010856697
34,1,8.069655418395996,7.930065631866455,0.13958978652954102,0.017298109930608072
35,1,0.8991652727127075,0.774908721446991,0.12425655126571655,0.13819100340791052
36,1,2.8050119876861572,2.64341139793396,0.16160058975219727,0.05761137223712934
37,1,-0.35028064250946045,-0.4912164509296417,0.14093580842018127,0.40235111883573427
38,1,3.835543394088745,3.7029330730438232,0.13261032104492188,0.0345740635471099
39,1,5.672516822814941,5.541419982910156,0.13109683990478516,0.023110877234865455
40,1,0.23302902281284332,0.10651055723428726,0.12651846557855606,0.5429300781996115
41,1,2.630345106124878,2.501047372817993,0.12929773330688477,0.04915618600989244
42,1,1.3352593183517456,1.2029626369476318,0.13229668140411377,0.09907939198463847
43,1,2.4161689281463623,2.2808876037597656,0.13528132438659668,0.05599001080209316
44,1,2.033583164215088,1.9019694328308105,0.13161373138427734,0.06472011260728397
45,1,2.99334979057312,2.8799855709075928,0.11336421966552734,0.03787202552222342
46,1,4.4481048583984375,4.336548805236816,0.1115560531616211,0.025079456692886373
47,1,6.003019332885742,5.895557880401611,0.10746145248413086,0.017901233783378892
