layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 24)",24,0.3599446614583333,0.3599446614583333,0.027750651041666668,0.03512222138482658,0.0625,0.07863070297334265,0.9969112184987456,1,auto,auto,
pool2,"(4, 4, 24)",384,0.3599446614583333,0.3599446614583333,0.0030924479166666665,0.01874951172204698,0.125,0.03896508891018656,0.9991685253805014,1,auto,auto,
act2,"(8, 8, 24)",1536,0.24007161458333334,0.24007161458333334,0.0022379557291666665,0.016395191309926282,0.125,0.04460256216312706,0.9989681067530374,1,"ufixed<6,3,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.06103515625,0.06103515625,0.0126953125,0.0126953125,0.02734375,0.4237203077952493,0.9999999988276584,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool1,"(8, 8, 16)",1024,0.4082183837890625,0.4082183837890625,0.00079345703125,0.0069275098421220285,0.0625,0.011471147054601482,0.9999322126342097,1,auto,auto,
act1,"(16, 16, 16)",4096,0.30590057373046875,0.30590057373046875,0.000713348388671875,0.0065296057835652396,0.0625,0.012865395030523474,0.9999135015258209,1,"ufixed<6,2,RND_CONV,SAT,0>",,
conv2,"(8, 8, 24)",1536,0.4093271891276042,0.4093271891276042,0.003958702087402344,0.006529204815353193,0.03515625,0.013093168583166878,0.999912899066193,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv2,"(10, 10, 16)",1600,0.261259765625,0.261259765625,0.0005078125,0.005542007873697623,0.0625,0.011471147054601482,0.9999322126342097,1,auto,,
conv1,"(16, 16, 16)",4096,0.6586531400680542,0.6586531400680542,0.0013834238052368164,0.0035896938212071207,0.03125,0.004300304724670282,0.9999903541764946,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool0,"(16, 16, 8)",2048,0.4959716796875,0.4959716796875,0.000213623046875,0.003586945905737906,0.0625,0.004634468065233983,0.9999888561921455,1,auto,auto,
act0,"(32, 32, 8)",8192,0.3771228790283203,0.3771228790283203,0.0001926422119140625,0.0034618976399433204,0.0625,0.005310698230110718,0.9999858767214742,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv1,"(18, 18, 8)",2592,0.39187885802469136,0.39187885802469136,0.00016878858024691357,0.0031883963606559166,0.0625,0.004634468065233983,0.9999888561921455,1,auto,,
conv0,"(32, 32, 8)",8192,0.7680523658067919,0.7680523658067919,0.00037946722182269355,0.0004920548530223047,0.0021855831146240234,0.0004965257990946963,0.9999999125366176,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
