epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.695425,0.695369,0.695369,0.762033,0.628705,0.251108,0.500000,0.500000,0.500000,1.000000,0.413194,0.475688,0.666667,0.000000,0.033283,0.533283,0.533282,0.533281,0.541667,0.607143,0.695370,0.695370,0.762050,0.628690,0.251109,0.500000,0.500000,0.500000,1.000000,0.389757,0.543477,0.666667,0.000000,0.033291,0.533291,0.533290,0.533304,0.562500,0.222222
2,0.695336,0.695204,0.695204,0.759304,0.631103,0.251026,0.500000,0.500000,0.500000,1.000000,0.290799,0.398058,0.666667,0.000000,0.032006,0.532008,0.532005,0.531997,0.500000,0.666667,0.695202,0.695202,0.759306,0.631098,0.251025,0.500000,0.500000,0.500000,1.000000,0.398438,0.474725,0.666667,0.000000,0.032008,0.532009,0.532007,0.532002,0.520833,0.666667
3,0.695218,0.695094,0.695094,0.757435,0.632752,0.250971,0.500000,0.500000,0.500000,1.000000,0.280382,0.400197,0.666667,0.000000,0.031130,0.531133,0.531128,0.531120,0.500000,0.666667,0.695092,0.695092,0.757434,0.632750,0.250970,0.500000,0.500000,0.500000,1.000000,0.447049,0.462349,0.666667,0.000000,0.031131,0.531132,0.531129,0.531126,0.604167,0.666667
4,0.695097,0.695018,0.695018,0.756111,0.633924,0.250933,0.500000,0.500000,0.500000,1.000000,0.262153,0.390879,0.666667,0.000000,0.030509,0.530511,0.530506,0.530496,0.500000,0.666667,0.695016,0.695016,0.756113,0.633920,0.250933,0.500000,0.500000,0.500000,1.000000,0.351562,0.415255,0.666667,0.000000,0.030510,0.530512,0.530508,0.530498,0.500000,0.666667
5,0.695010,0.694966,0.694966,0.755217,0.634715,0.250908,0.500000,0.500000,0.500000,1.000000,0.301215,0.405865,0.666667,0.000000,0.030089,0.530091,0.530087,0.530077,0.500000,0.666667,0.694965,0.694965,0.755216,0.634714,0.250907,0.500000,0.500000,0.500000,1.000000,0.376736,0.423131,0.666667,0.000000,0.030089,0.530091,0.530087,0.530079,0.500000,0.666667
6,0.694959,0.694800,0.694800,0.752156,0.637445,0.250825,0.500000,0.500000,0.500000,1.000000,0.196181,0.360803,0.666667,0.000000,0.028646,0.528651,0.528641,0.528630,0.500000,0.666667,0.694801,0.694801,0.752164,0.637438,0.250826,0.500000,0.500000,0.500000,1.000000,0.240451,0.372463,0.666667,0.000000,0.028650,0.528655,0.528645,0.528630,0.500000,0.666667
7,0.694853,0.694631,0.694631,0.748894,0.640368,0.250741,0.500000,0.500000,0.500000,1.000000,0.187500,0.356763,0.666667,0.000000,0.027105,0.527111,0.527098,0.527080,0.500000,0.666667,0.694629,0.694629,0.748893,0.640365,0.250740,0.500000,0.500000,0.500000,1.000000,0.241319,0.369891,0.666667,0.000000,0.027105,0.527110,0.527100,0.527083,0.500000,0.666667
8,0.694631,0.694535,0.694535,0.747017,0.642054,0.250693,0.500000,0.500000,0.500000,1.000000,0.218750,0.370188,0.666667,0.000000,0.026216,0.526222,0.526211,0.526193,0.500000,0.666667,0.694536,0.694536,0.747024,0.642048,0.250693,0.500000,0.500000,0.500000,1.000000,0.241319,0.371074,0.666667,0.000000,0.026220,0.526226,0.526214,0.526193,0.500000,0.666667
9,0.694547,0.694277,0.694277,0.741513,0.647040,0.250564,0.500000,0.500000,0.500000,1.000000,0.220486,0.368409,0.666667,0.000000,0.023600,0.523607,0.523593,0.523568,0.500000,0.666667,0.694277,0.694277,0.741513,0.647040,0.250564,0.500000,0.500000,0.500000,1.000000,0.209201,0.360121,0.666667,0.000000,0.023600,0.523607,0.523593,0.523569,0.500000,0.666667
10,0.694531,0.694313,0.694313,0.742323,0.646302,0.250582,0.500000,0.500000,0.500000,1.000000,0.210069,0.367441,0.666667,0.000000,0.023987,0.523993,0.523980,0.523956,0.500000,0.666667,0.694312,0.694312,0.742319,0.646304,0.250582,0.500000,0.500000,0.500000,1.000000,0.194444,0.357208,0.666667,0.000000,0.023985,0.523991,0.523979,0.523963,0.500000,0.666667
11,0.694327,0.694158,0.694158,0.738813,0.649502,0.250505,0.500000,0.500000,0.500000,1.000000,0.243056,0.378957,0.666667,0.000000,0.022313,0.522319,0.522306,0.522279,0.500000,0.666667,0.694162,0.694162,0.738829,0.649495,0.250507,0.500000,0.500000,0.500000,1.000000,0.180556,0.351728,0.666667,0.000000,0.022318,0.522327,0.522309,0.522281,0.500000,0.666667
12,0.694202,0.694094,0.694094,0.737358,0.650830,0.250473,0.500000,0.500000,0.500000,1.000000,0.286458,0.394176,0.666667,0.000000,0.021618,0.521624,0.521613,0.521587,0.500000,0.666667,0.694098,0.694098,0.737368,0.650828,0.250475,0.500000,0.500000,0.500000,1.000000,0.194444,0.355346,0.666667,0.000000,0.021621,0.521629,0.521614,0.521589,0.500000,0.666667
13,0.693989,0.693934,0.693934,0.733066,0.654802,0.250393,0.500000,0.500000,0.500000,1.000000,0.190972,0.356615,0.666667,0.000000,0.019556,0.519566,0.519545,0.519511,0.500000,0.666667,0.693939,0.693939,0.733077,0.654800,0.250395,0.500000,0.500000,0.500000,1.000000,0.140625,0.341673,0.666667,0.000000,0.019559,0.519572,0.519546,0.519509,0.500000,0.666667
