epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694960,0.693108,0.693108,0.699930,0.686287,0.249981,0.500000,0.500000,0.500000,1.000000,0.862847,0.916090,0.666667,0.000000,0.003411,0.503380,0.503442,0.503427,0.895833,0.883721,0.693108,0.693108,0.699948,0.686268,0.249981,0.500000,0.500000,0.500000,1.000000,0.840278,0.883634,0.666667,0.000000,0.003420,0.503389,0.503451,0.503433,0.875000,0.863636
2,0.693825,0.693139,0.693139,0.704209,0.682069,0.249996,0.500000,0.500000,0.500000,1.000000,0.848958,0.909310,0.666667,0.000000,0.005535,0.505500,0.505570,0.505561,0.895833,0.883721,0.693131,0.693131,0.704187,0.682075,0.249992,0.500000,0.500000,0.500000,1.000000,0.866319,0.912669,0.666667,0.000000,0.005528,0.505490,0.505567,0.505536,0.875000,0.863636
3,0.693413,0.693107,0.693107,0.696593,0.689620,0.249980,0.500000,0.500000,0.500000,1.000000,0.875000,0.918818,0.666667,0.000000,0.001743,0.501720,0.501766,0.501752,0.875000,0.863636,0.693107,0.693107,0.696594,0.689619,0.249980,0.500000,0.500000,0.500000,1.000000,0.850694,0.894304,0.666667,0.000000,0.001744,0.501721,0.501767,0.501753,0.875000,0.863636
4,0.693253,0.693097,0.693097,0.695598,0.690597,0.249975,0.500000,0.500000,0.500000,1.000000,0.878472,0.923768,0.666667,0.000000,0.001250,0.501224,0.501277,0.501268,0.895833,0.883721,0.693099,0.693099,0.695610,0.690588,0.249976,0.500000,0.500000,0.500000,1.000000,0.836806,0.870455,0.666667,0.000000,0.001256,0.501230,0.501281,0.501260,0.854167,0.851064
5,0.693553,0.693095,0.693095,0.700458,0.685732,0.249974,0.500000,0.500000,0.500000,1.000000,0.864583,0.917236,0.666667,0.000000,0.003682,0.503642,0.503721,0.503703,0.895833,0.883721,0.693095,0.693095,0.700461,0.685728,0.249974,0.500000,0.500000,0.500000,1.000000,0.855035,0.899766,0.666667,0.000000,0.003684,0.503644,0.503723,0.503694,0.875000,0.863636
6,0.693827,0.693136,0.693136,0.687534,0.698738,0.249995,0.500000,0.500000,0.000000,0.000000,0.861111,0.875151,0.000000,0.000000,0.002801,0.497186,0.497212,0.497203,0.833333,0.826087,0.693141,0.693141,0.687553,0.698728,0.249997,0.500000,0.500000,0.000000,0.000000,0.765625,0.778729,0.000000,0.000000,0.002794,0.497195,0.497217,0.497213,0.770833,0.755556
7,0.693187,0.693107,0.693107,0.690522,0.695693,0.249980,0.500000,0.500000,0.000000,0.000000,0.881944,0.924451,0.000000,0.000000,0.001293,0.498686,0.498729,0.498722,0.895833,0.883721,0.693113,0.693113,0.690546,0.695679,0.249983,0.500000,0.500000,0.000000,0.000000,0.819444,0.856279,0.000000,0.000000,0.001283,0.498698,0.498736,0.498722,0.833333,0.826087
8,0.693177,0.693090,0.693089,0.692235,0.693944,0.249971,0.500000,0.500000,0.000000,0.000000,0.880208,0.925188,0.000000,0.000000,0.000427,0.499544,0.499602,0.499595,0.895833,0.883721,0.693094,0.693094,0.692251,0.693936,0.249973,0.500000,0.500000,0.000000,0.000000,0.845486,0.885632,0.000000,0.000000,0.000421,0.499552,0.499606,0.499582,0.854167,0.851064
9,0.693226,0.693078,0.693078,0.693045,0.693112,0.249966,0.895833,0.895833,1.000000,0.791667,0.885417,0.928421,0.883721,0.809427,0.395789,0.499949,0.500018,0.499979,0.895833,0.888889,0.693078,0.693078,0.693041,0.693115,0.249965,0.833333,0.833333,0.944444,0.708333,0.859375,0.903031,0.809524,0.688530,0.333284,0.499947,0.500016,0.499994,0.854167,0.837209
10,0.693488,0.693071,0.693071,0.695294,0.690847,0.249962,0.500000,0.500000,0.500000,1.000000,0.887153,0.928153,0.666667,0.000000,0.001112,0.501072,0.501151,0.501137,0.895833,0.883721,0.693069,0.693069,0.695288,0.690851,0.249961,0.500000,0.500000,0.500000,1.000000,0.864583,0.910670,0.666667,0.000000,0.001109,0.501069,0.501150,0.501116,0.875000,0.863636
