idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.0703125,-0.25,0.1796875,2.5555555555555554
1,0,-0.11328125,-0.0625,0.05078125,0.4482758620689655
2,0,0.04296875,-0.125,0.16796875,3.909090909090909
3,0,0.109375,-0.0625,0.171875,1.5714285714285714
4,0,-0.00390625,-0.1875,0.18359375,47.0
5,0,0.0546875,0.0,0.0546875,1.0
6,0,-0.078125,-0.125,0.046875,0.6
7,0,0.03125,-0.0625,0.09375,3.0
8,0,-0.02734375,0.0625,0.08984375,3.2857142857142856
9,0,-0.0546875,-0.0625,0.0078125,0.14285714285714285
10,0,-0.00390625,-0.125,0.12109375,31.0
11,0,-0.0390625,0.0,0.0390625,1.0
12,0,-0.0390625,-0.125,0.0859375,2.2
13,0,-0.07421875,-0.25,0.17578125,2.3684210526315788
14,0,0.01953125,-0.1875,0.20703125,10.6
15,0,0.02734375,-0.0625,0.08984375,3.2857142857142856
16,0,0.04296875,-0.0625,0.10546875,2.4545454545454546
17,0,0.09375,0.1875,0.09375,1.0
18,0,0.00390625,0.0625,0.05859375,15.0
19,0,0.03125,-0.0625,0.09375,3.0
20,0,0.0703125,0.0625,0.0078125,0.1111111111111111
21,0,-0.1015625,-0.25,0.1484375,1.4615384615384615
22,0,-0.0625,-0.25,0.1875,3.0
23,0,-0.03125,-0.125,0.09375,3.0
24,1,0.09765625,-0.0625,0.16015625,1.64
25,1,-0.046875,-0.125,0.078125,1.6666666666666667
26,1,0.03515625,-0.125,0.16015625,4.555555555555555
27,1,0.125,-0.0625,0.1875,1.5
28,1,0.08984375,0.1875,0.09765625,1.0869565217391304
29,1,0.04296875,-0.0625,0.10546875,2.4545454545454546
30,1,-0.05078125,-0.1875,0.13671875,2.6923076923076925
31,1,-0.015625,-0.0625,0.046875,3.0
32,1,-0.01171875,-0.125,0.11328125,9.666666666666666
33,1,0.0625,0.125,0.0625,1.0
34,1,0.078125,-0.125,0.203125,2.6
35,1,-0.00390625,-0.125,0.12109375,31.0
36,1,0.09375,0.0625,0.03125,0.3333333333333333
37,1,-0.01171875,0.0,0.01171875,1.0
38,1,0.1640625,0.0625,0.1015625,0.6190476190476191
39,1,0.015625,-0.0625,0.078125,5.0
40,1,0.0234375,-0.1875,0.2109375,9.0
41,1,-0.046875,-0.125,0.078125,1.6666666666666667
42,1,0.0234375,-0.0625,0.0859375,3.6666666666666665
43,1,0.0703125,0.1875,0.1171875,1.6666666666666667
44,1,0.06640625,-0.1875,0.25390625,3.823529411764706
45,1,0.0546875,0.0625,0.0078125,0.14285714285714285
46,1,-0.07421875,-0.125,0.05078125,0.6842105263157895
47,1,0.01953125,-0.1875,0.20703125,10.6
