layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,1.225250244140625,1.225250244140625,0.174468994140625,0.174468994140625,0.26519775390625,0.1513436420015115,0.9999999999991457,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
gap,"(1, 1, 32)",32,2.011810302734375,2.011810302734375,0.1153564453125,0.13971521194654452,0.25,0.058489186607037544,0.9983601632164998,1,auto,auto,
pool4,"(16, 16, 32)",8192,2.011810302734375,2.011810302734375,0.0355987548828125,0.1334142001858307,0.5,0.0496495438530884,0.998770958749995,1,auto,auto,
act4,"(32, 32, 32)",32768,1.6691703796386719,1.6691703796386719,0.03360748291015625,0.12962246732533034,0.5,0.05476327579510871,0.9985029879908662,1,"ufixed<6,5,RND_CONV,SAT,0>",,
conv4,"(32, 32, 32)",32768,2.100057542324066,2.100057542324066,0.041793227195739746,0.05872804858355064,0.375,0.023170732610969913,0.9997322247341862,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool3,"(32, 32, 24)",24576,1.023328145345052,1.023328145345052,0.01128387451171875,0.05310712725163875,0.25,0.036852169487468694,0.9993210954904164,1,auto,auto,
act3,"(64, 64, 24)",98304,0.8916765848795573,0.8916765848795573,0.010463714599609375,0.05114572999960322,0.25,0.038412632339157024,0.9992623364381407,1,"ufixed<6,4,RND_CONV,SAT,0>",,
pad_conv4,"(34, 34, 24)",27744,0.9064775266724336,0.9064775266724336,0.009995404411764705,0.049983178589777646,0.25,0.036852169487468694,0.9993210954904164,1,auto,,
conv3,"(64, 64, 24)",98304,1.0104563633600872,1.0104563633600872,0.012536952892939249,0.018752315273994527,0.1328125,0.01381136808755417,0.9999046293526325,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
pool2,"(64, 64, 24)",98304,0.48251597086588544,0.48251597086588544,0.0026833216349283853,0.018312347860738324,0.125,0.026617111618758255,0.9996457563136135,1,auto,auto,
pad_conv3,"(66, 66, 24)",104544,0.4537156603917968,0.4537156603917968,0.0025231601048362412,0.01775742822859474,0.125,0.02661711161875826,0.9996457563136135,1,auto,,
act2,"(128, 128, 24)",393216,0.42114559809366864,0.42114559809366864,0.002501805623372396,0.017682100838817515,0.125,0.028124988642308474,0.99960440962549,1,"ufixed<6,3,RND_CONV,SAT,0>",,
pool1,"(128, 128, 16)",262144,0.4247756004333496,0.4247756004333496,0.0007284879684448242,0.006747140085785074,0.0625,0.009794102976799059,0.9999520336406934,1,auto,auto,
pad_conv2,"(130, 130, 16)",270400,0.4118061205621302,0.4118061205621302,0.0007062453772189349,0.006643337930619149,0.0625,0.00979410297679906,0.9999520336406934,1,auto,,
conv2,"(128, 128, 24)",393216,0.6062550432980061,0.6062550432980061,0.003527877231438955,0.006643042556440712,0.07421875,0.009109152604573302,0.9999585030741354,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
act1,"(256, 256, 16)",1048576,0.36555951833724976,0.36555951833724976,0.0006277710199356079,0.006263731768145439,0.0625,0.009976906976816347,0.9999502279172369,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pool0,"(256, 256, 8)",524288,0.4843422770500183,0.4843422770500183,0.00019085407257080078,0.0034536743293953074,0.0625,0.004353426832889307,0.99999053262203,1,auto,auto,
pad_conv1,"(258, 258, 8)",532512,0.4768621998189712,0.4768621998189712,0.00018790656360795626,0.0034269016601751884,0.0625,0.004353426832889307,0.99999053262203,1,auto,,
conv1,"(256, 256, 16)",1048576,0.7089383825659752,0.7089383825659752,0.0010285698808729649,0.0034192646071845474,0.048828125,0.0037544655178995464,0.999992953782986,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
act0,"(512, 512, 8)",2097152,0.40196213871240616,0.40196213871240616,0.00015873461961746216,0.003149583301626701,0.0625,0.004462599054912263,0.9999900685996312,1,"ufixed<6,2,RND_CONV,SAT,0>",,
pad_conv0,"(1028, 1028, 1)",1056784,0.905402267729393,0.905402267729393,0.00028049310690035493,0.00047413901340300776,0.000972747802734375,0.0005113448996450103,0.9999999038220367,1,auto,,
conv0,"(512, 512, 8)",2097152,0.5177346858960017,0.5177346858960017,0.0003061060954759609,0.00041216858224966464,0.0025479793548583984,0.0005645342543619436,0.9999998722063459,1,auto,auto,"fixed<6,1,TRN,WRAP,0>"
