layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.011546039720997214,0.011546039720997214,0.038052415708079934,0.038052415708079934,0.0383030422963202,11.289769610426408,0.9999999928315773,1,auto,auto,auto
pool1,"(16, 16, 16)",4096,0.2941339793827793,0.2941339793827793,0.013929919178268246,0.020712522014865602,0.05408531427383423,0.0495544617241177,0.9994148593011223,1,auto,auto,
conv1,"(32, 32, 16)",16384,0.5539652753247954,0.5539652753247954,0.015320286168109432,0.020298545410367113,0.054510101675987244,0.028295260292977645,0.9996393413916929,1,auto,auto,auto
gap,"(1, 1, 16)",16,0.29413397721305046,0.29413397721305046,0.014257268228675457,0.019947064829644333,0.039167582988739014,0.04993974615785553,0.9994662112147353,1,auto,auto,
act1,"(32, 32, 16)",16384,0.21315357525009326,0.21315357525009326,0.011591932600662824,0.01863855608922548,0.05540364980697632,0.0559065512780143,0.9991421225928563,1,auto,,
conv0,"(64, 64, 8)",32768,0.660265343376599,0.660265343376599,0.011632550988023738,0.011880089694381889,0.01861405372619629,0.014038983887222464,0.99990247653869,1,auto,auto,auto
pool0,"(32, 32, 8)",8192,0.43755011420657297,0.43755011420657297,0.00799711208750864,0.010194734830996787,0.018858909606933594,0.014095471454221565,0.9999621177400639,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.3875876444182792,0.3875876444182792,0.00708394703945402,0.009595044546820506,0.018858909606933594,0.014095471454221567,0.9999621177400639,1,auto,,
act0,"(64, 64, 8)",32768,0.3353971024972058,0.3353971024972058,0.005888946912870452,0.008921928317705174,0.019336938858032227,0.014436135769327302,0.9999675027500109,1,auto,,
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
