idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-3.9726929664611816,-5.929034233093262,1.95634126663208,0.49244713426085907
1,0,-8.393706321716309,-7.622109413146973,0.7715969085693359,0.09192564988520627
2,0,-6.401123046875,-6.598479270935059,0.1973562240600586,0.03083149981883367
3,0,-3.7449426651000977,-5.515115737915039,1.7701730728149414,0.4726836245883158
4,0,-2.3066442012786865,-3.7136754989624023,1.4070312976837158,0.609990607525742
5,0,-4.671257019042969,-5.832914352416992,1.1616573333740234,0.248681956192601
6,0,-8.544062614440918,-7.4935197830200195,1.0505428314208984,0.1229558909885916
7,0,-7.413751125335693,-6.873045921325684,0.5407052040100098,0.07293274280036298
8,0,-8.202284812927246,-7.383645057678223,0.8186397552490234,0.0998063068913192
9,0,-6.3612284660339355,-6.5751848220825195,0.21395635604858398,0.03363443982416502
10,0,-2.9692797660827637,-4.879388809204102,1.910109043121338,0.6432903577965166
11,0,-4.899194240570068,-6.060690879821777,1.161496639251709,0.23707911591530564
12,0,-7.825991630554199,-7.145106315612793,0.6808853149414062,0.08700307220916223
13,0,-7.6205668449401855,-6.931052207946777,0.6895146369934082,0.09048075438787392
14,0,-5.61804723739624,-6.265774726867676,0.6477274894714355,0.11529406252761121
15,0,-7.582629680633545,-7.00384521484375,0.5787844657897949,0.07633030889904098
16,0,-7.416662693023682,-6.800493240356445,0.6161694526672363,0.08307907183736728
17,0,-7.358842372894287,-6.723806381225586,0.6350359916687012,0.08629563720617334
18,0,-5.590995788574219,-6.461467742919922,0.8704719543457031,0.15569175639956714
19,0,-6.783041954040527,-6.688886642456055,0.09415531158447266,0.013880986174408983
20,0,-7.07142448425293,-6.701966285705566,0.3694581985473633,0.052246644133737814
21,0,-7.391246318817139,-6.941015243530273,0.45023107528686523,0.06091409430377611
22,0,-5.74251127243042,-6.604160308837891,0.8616490364074707,0.15004742620954273
23,0,-4.464292526245117,-5.650376319885254,1.1860837936401367,0.26568236437627507
24,1,6.978250026702881,4.254560470581055,2.723689556121826,0.3903112593700987
25,1,7.553116798400879,5.2656450271606445,2.2874717712402344,0.30285137014226104
26,1,6.647037506103516,4.501350402832031,2.1456871032714844,0.3228035198088243
27,1,4.340357780456543,2.2747325897216797,2.0656251907348633,0.4759112716550269
28,1,2.3787384033203125,0.9981403350830078,1.3805980682373047,0.5803908770759432
29,1,5.488333225250244,3.47316837310791,2.015164852142334,0.3671724673842943
30,1,11.202754974365234,8.612971305847168,2.5897836685180664,0.23117382058646763
31,1,7.217298984527588,5.013728141784668,2.20357084274292,0.30531793784169464
32,1,6.451204776763916,3.976686477661133,2.474518299102783,0.38357460113738057
33,1,14.161293983459473,11.056002616882324,3.1052913665771484,0.21928019926739453
34,1,7.761031627655029,5.5929975509643555,2.168034076690674,0.2793486975320752
35,1,10.551894187927246,6.708232879638672,3.843661308288574,0.3642626849581403
36,1,10.11493968963623,6.223528861999512,3.8914108276367188,0.38471913298938
37,1,-1.132352590560913,-3.341083526611328,2.208730936050415,1.9505681838519182
38,1,13.521025657653809,10.22351360321045,3.2975120544433594,0.24388031928456153
39,1,8.528980255126953,5.731256484985352,2.7977237701416016,0.32802558881055327
40,1,-0.7649850249290466,-2.9782466888427734,2.213261604309082,2.8932090592418653
41,1,2.47133731842041,0.08713817596435547,2.3841991424560547,0.964740476617716
42,1,2.5077719688415527,0.207275390625,2.3004965782165527,0.9173467950035548
43,1,7.150151252746582,4.8066511154174805,2.3435001373291016,0.3277553235575114
44,1,8.755206108093262,6.124011039733887,2.631195068359375,0.3005291978137572
45,1,7.683485507965088,5.412543296813965,2.270942211151123,0.29556146215112267
46,1,11.055924415588379,8.520376205444336,2.535548210144043,0.22933841756090778
47,1,5.869026184082031,3.936777114868164,1.9322490692138672,0.3292282243440167
