layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.09537792205810547,0.09537792205810547,0.010416984558105469,0.010416984558105469,0.0214385986328125,0.13162544844927881,0.9999999995775248,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(8, 8, 24)",1536,0.6322072347005209,0.6322072347005209,0.0028076171875,0.0093607285954607,0.03125,0.011859316242352671,0.9999296220202091,1,auto,auto,
gap,"(1, 1, 24)",24,0.6322072347005209,0.6322072347005209,0.007695515950520833,0.009202507390398188,0.017578125,0.012794532631423317,0.999919656711724,1,auto,auto,
act2,"(16, 16, 24)",6144,0.4888318379720052,0.4888318379720052,0.002635955810546875,0.009074759685862202,0.03125,0.013816661319263691,0.9999045055539265,1,"ufixed<8,3,RND_CONV,SAT,0>",,
conv2,"(16, 16, 24)",6144,0.5731672296921412,0.5731672296921412,0.003167832891146342,0.0042076144121717795,0.02099609375,0.006012417220364254,0.9999818885665247,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(16, 16, 16)",4096,0.4808521270751953,0.4808521270751953,0.0009632110595703125,0.0038761997834539045,0.015625,0.005304781072484113,0.9999859115731045,1,auto,auto,
act1,"(32, 32, 16)",16384,0.38599491119384766,0.38599491119384766,0.0008294582366943359,0.0035956102869796067,0.015625,0.005636121113040135,0.9999840958287695,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv2,"(18, 18, 16)",5184,0.37993254484953703,0.37993254484953703,0.0007610556520061729,0.003445510918625693,0.015625,0.005304781072484113,0.9999859115731045,1,auto,,
conv1,"(32, 32, 16)",16384,0.7496686168015003,0.7496686168015003,0.0013492684811353683,0.00208821682353784,0.015869140625,0.0021330454834796544,0.9999977254255937,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(32, 32, 8)",8192,0.5831923484802246,0.5831923484802246,0.0002598762512207031,0.0020118655843599596,0.015625,0.002262171772456311,0.999997444586284,1,auto,auto,
pad_conv1,"(34, 34, 8)",9248,0.5165994505568772,0.5165994505568772,0.00023020180038927336,0.0018935205499858443,0.015625,0.002262171772456311,0.999997444586284,1,auto,,
act0,"(64, 64, 8)",32768,0.4658423662185669,0.4658423662185669,0.00021314620971679688,0.0018245908724425267,0.015625,0.002365983034631235,0.9999972379048901,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv0,"(64, 64, 8)",32768,0.6644186338437237,0.6644186338437237,0.00035865863646122875,0.0004676077864102134,0.002194643020629883,0.000531378537248395,0.999999892441424,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv0,"(132, 132, 1)",17424,0.8573087178783104,0.8573087178783104,0.0002639969877643306,0.00045957961463377036,0.000972747802734375,0.0005094566319584558,0.9999999041934331,1,auto,,
