idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-2.870330810546875,-2.673828125,0.196502685546875,0.06845994364999203
1,0,-2.918010711669922,-2.8505859375,0.06742477416992188,0.023106417635916067
2,0,-2.844532012939453,-2.69140625,0.15312576293945312,0.05383161878400433
3,0,-3.642536163330078,-3.609375,0.033161163330078125,0.009103866603691188
4,0,-2.695831298828125,-2.5478515625,0.147979736328125,0.05489206108425688
5,0,-3.0483055114746094,-2.8779296875,0.17037582397460938,0.05589197779988612
6,0,-2.1478195190429688,-2.078125,0.06969451904296875,0.03244896436830196
7,0,-2.211345672607422,-2.0810546875,0.13029098510742188,0.05891932081056977
8,0,-1.9454574584960938,-1.791015625,0.15444183349609375,0.07938587031118258
9,0,-1.9167976379394531,-1.7822265625,0.13457107543945312,0.07020619849266732
10,0,-2.0069732666015625,-1.853515625,0.1534576416015625,0.07646222506063302
11,0,-2.6778717041015625,-2.6435546875,0.0343170166015625,0.012815033875222938
12,0,-2.512958526611328,-2.408203125,0.10475540161132812,0.0416860845501452
13,0,-2.692859649658203,-2.5908203125,0.10203933715820312,0.03789255677367169
14,0,-1.8235359191894531,-1.7802734375,0.043262481689453125,0.0237245020699581
15,0,-2.592487335205078,-2.548828125,0.043659210205078125,0.016840664797934096
16,0,-3.4539260864257812,-3.3955078125,0.05841827392578125,0.01691358542829563
17,0,-2.5642738342285156,-2.4169921875,0.14728164672851562,0.05743600576606383
18,0,-3.7117767333984375,-3.6591796875,0.0525970458984375,0.014170315101436765
19,0,-3.1184310913085938,-3.0537109375,0.06472015380859375,0.02075407533903053
20,0,-3.936279296875,-3.8623046875,0.073974609375,0.01879302859269367
21,0,-4.049564361572266,-3.9296875,0.11987686157226562,0.029602409264023348
22,0,-5.23614501953125,-5.134765625,0.10137939453125,0.019361456596999616
23,0,-2.8168182373046875,-2.720703125,0.0961151123046875,0.03412187234226963
24,1,2.276195526123047,2.3623046875,0.08610916137695312,0.037830300775443235
25,1,3.3361244201660156,3.39453125,0.058406829833984375,0.01750738955685528
26,1,8.207035064697266,8.4150390625,0.20800399780273438,0.025344597185586296
27,1,0.4725456237792969,0.6650390625,0.19249343872070312,0.40735418768920284
28,1,2.5910186767578125,2.703125,0.1121063232421875,0.04326727717087247
29,1,2.9070205688476562,3.015625,0.10860443115234375,0.037359361098499064
30,1,3.7349014282226562,3.779296875,0.04439544677734375,0.011886644836693964
31,1,5.257289886474609,5.3271484375,0.06985855102539062,0.013287939705420316
32,1,3.5837135314941406,3.76953125,0.18581771850585938,0.05185060604673591
33,1,6.816768646240234,7.0078125,0.19104385375976562,0.028025573944794976
34,1,6.9969329833984375,7.166015625,0.1690826416015625,0.024165250975354977
35,1,0.7558975219726562,0.9033203125,0.14742279052734375,0.1950301280821987
36,1,1.6901473999023438,1.7666015625,0.07645416259765625,0.04523520410236039
37,1,-0.8593864440917969,-0.728515625,0.13087081909179688,0.15228401610418896
38,1,3.3205299377441406,3.39453125,0.07400131225585938,0.022285994598239774
39,1,8.2314453125,8.3974609375,0.166015625,0.020168466010202873
40,1,0.11658859252929688,0.2255859375,0.10899734497070312,0.934888590779701
41,1,1.9354171752929688,2.0419921875,0.10657501220703125,0.055065653838118254
42,1,1.1598320007324219,1.3212890625,0.16145706176757812,0.13920728318033962
43,1,2.0014076232910156,2.1435546875,0.14214706420898438,0.07102354490648176
44,1,3.1667709350585938,3.244140625,0.07736968994140625,0.02443172920556526
45,1,3.5671234130859375,3.587890625,0.0207672119140625,0.005821837236659181
46,1,6.108379364013672,6.2314453125,0.12306594848632812,0.020147070303352017
47,1,7.0945281982421875,7.251953125,0.1574249267578125,0.02218962591435153
