layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,0.076171875,0.076171875,0.169921875,0.169921875,0.25,5.75,-0.7499999996960001,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
gap,"(1, 1, 24)",24,0.5289713541666666,0.5289713541666666,0.1123046875,0.14310420387577144,0.25,0.16966500179930138,0.9855319261410861,1,auto,auto,
pool2,"(4, 4, 24)",384,0.5289713541666666,0.5289713541666666,0.0026041666666666665,0.025312151724403507,0.5,0.02860388062305458,0.9991745211661123,1,auto,auto,
act2,"(8, 8, 24)",1536,0.3422037760416667,0.3422037760416667,0.001953125,0.022019685003029317,0.5,0.03229581120148678,0.9989511993299642,1,"ufixed<3,2,RND_CONV,SAT,0>",,
conv2,"(8, 8, 24)",1536,0.7196044921875,0.7196044921875,0.00506591796875,0.02010357341851347,0.375,0.022415876239233412,0.9994928380353549,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pool1,"(8, 8, 16)",1024,0.3753662109375,0.3753662109375,0.000732421875,0.013531646934131853,0.5,0.020228230768877184,0.9995910419615956,1,auto,auto,
act1,"(16, 16, 16)",4096,0.270355224609375,0.270355224609375,0.000640869140625,0.012566364062910507,0.5,0.02348362579591179,0.9994431754116797,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pad_conv2,"(10, 10, 16)",1600,0.240234375,0.240234375,0.00046875,0.010825317547305483,0.5,0.020228230768877184,0.9995910419615956,1,auto,,
conv1,"(16, 16, 16)",4096,0.8107757568359375,0.8107757568359375,0.00109100341796875,0.008251466207044963,0.125,0.008435460714383242,0.999928910783059,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
act0,"(32, 32, 8)",8192,0.198883056640625,0.198883056640625,0.0001068115234375,0.007107340690946648,0.5,0.017121036796726323,0.999844911543243,1,"ufixed<3,2,RND_CONV,SAT,0>",,
pool0,"(16, 16, 8)",2048,0.27874755859375,0.27874755859375,0.0001220703125,0.005524271728019903,0.5,0.010604123458983124,0.9998875528857978,1,auto,auto,
pad_conv1,"(18, 18, 8)",2592,0.22024498456790123,0.22024498456790123,9.645061728395061e-05,0.004910463758239913,0.5,0.010604123458983122,0.9998875528857978,1,auto,,
conv0,"(32, 32, 8)",8192,0.6857855134407771,0.6857855134407771,0.0003477570865868529,0.0004487050690720867,0.002091050148010254,0.000542373631039073,0.9999998846477247,1,auto,auto,"fixed<3,1,TRN,WRAP,0>"
pad_conv0,"(68, 68, 1)",4624,0.8086301670840003,0.8086301670840003,0.00024930095078224627,0.0004472775458810507,0.000972747802734375,0.0005102496080823423,0.9999999041554913,1,auto,,
