epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694313,0.693555,0.693555,0.673468,0.712805,0.250204,0.489362,0.500000,0.000000,0.000000,0.956522,0.968225,0.000000,0.000000,0.020471,0.490063,0.490267,0.490231,0.914894,0.909091,0.693558,0.693558,0.673472,0.712806,0.250205,0.489362,0.500000,0.000000,0.000000,0.956522,0.966593,0.000000,0.000000,0.020470,0.490065,0.490266,0.490196,0.914894,0.913043
2,0.693435,0.693286,0.693286,0.679141,0.706842,0.250069,0.489362,0.500000,0.000000,0.000000,0.956522,0.968912,0.000000,0.000000,0.017562,0.492947,0.493199,0.493143,0.914894,0.909091,0.693289,0.693289,0.679144,0.706845,0.250071,0.489362,0.500000,0.000000,0.000000,0.951087,0.963991,0.000000,0.000000,0.017562,0.492949,0.493198,0.493111,0.914894,0.913043
3,0.693143,0.693360,0.693360,0.676684,0.709342,0.250106,0.489362,0.500000,0.000000,0.000000,0.956522,0.969719,0.000000,0.000000,0.018801,0.491700,0.491968,0.491866,0.936170,0.936170,0.693364,0.693364,0.676687,0.709346,0.250108,0.489362,0.500000,0.000000,0.000000,0.958333,0.969429,0.000000,0.000000,0.018802,0.491702,0.491966,0.491866,0.936170,0.936170
4,0.693279,0.692793,0.692793,0.691511,0.694021,0.249823,0.489362,0.500000,0.000000,0.000000,0.956522,0.969719,0.000000,0.000000,0.011262,0.499181,0.499563,0.499427,0.936170,0.936170,0.692799,0.692799,0.691512,0.694032,0.249826,0.489362,0.500000,0.000000,0.000000,0.954710,0.966039,0.000000,0.000000,0.011265,0.499182,0.499558,0.499421,0.914894,0.916667
5,0.693952,0.692443,0.692443,0.704964,0.680444,0.249648,0.510638,0.500000,0.510638,1.000000,0.960145,0.971413,0.676056,0.000000,0.004500,0.505874,0.506392,0.506217,0.936170,0.936170,0.692451,0.692451,0.704965,0.680459,0.249652,0.510638,0.500000,0.510638,1.000000,0.960145,0.970660,0.676056,0.000000,0.004504,0.505874,0.506385,0.506266,0.914894,0.909091
6,0.692649,0.692857,0.692857,0.685735,0.699682,0.249855,0.489362,0.500000,0.000000,0.000000,0.974638,0.980869,0.000000,0.000000,0.014122,0.496280,0.496743,0.496601,0.957447,0.956522,0.692863,0.692863,0.685740,0.699690,0.249858,0.489362,0.500000,0.000000,0.000000,0.969203,0.977019,0.000000,0.000000,0.014122,0.496283,0.496739,0.496604,0.936170,0.933333
7,0.693288,0.692305,0.692305,0.698057,0.686793,0.249579,0.510638,0.500000,0.510638,1.000000,0.972826,0.979151,0.676056,0.000000,0.007812,0.502449,0.503187,0.503009,0.936170,0.933333,0.692313,0.692313,0.698063,0.686803,0.249583,0.510638,0.500000,0.510638,1.000000,0.965580,0.974411,0.676056,0.000000,0.007814,0.502452,0.503182,0.503009,0.936170,0.933333
8,0.693454,0.693247,0.693247,0.673705,0.711975,0.250050,0.489362,0.500000,0.000000,0.000000,0.983696,0.986643,0.000000,0.000000,0.020204,0.490184,0.490674,0.490512,0.957447,0.956522,0.693252,0.693252,0.673707,0.711983,0.250053,0.489362,0.500000,0.000000,0.000000,0.989130,0.990563,0.000000,0.000000,0.020206,0.490185,0.490670,0.490506,0.957447,0.956522
9,0.693383,0.692925,0.692925,0.678514,0.706736,0.249889,0.489362,0.500000,0.000000,0.000000,0.985507,0.987875,0.000000,0.000000,0.017691,0.492630,0.493252,0.493052,0.957447,0.956522,0.692931,0.692931,0.678514,0.706747,0.249892,0.489362,0.500000,0.000000,0.000000,0.989130,0.990563,0.000000,0.000000,0.017694,0.492630,0.493246,0.493031,0.957447,0.956522
10,0.692941,0.692342,0.692342,0.688995,0.695549,0.249597,0.489362,0.500000,0.000000,0.000000,0.981884,0.985376,0.000000,0.000000,0.012269,0.497920,0.498801,0.498481,0.957447,0.956522,0.692347,0.692347,0.688988,0.695565,0.249600,0.489362,0.500000,0.000000,0.000000,0.983696,0.986643,0.000000,0.000000,0.012275,0.497916,0.498792,0.498450,0.957447,0.956522
11,0.692756,0.692211,0.692211,0.687108,0.697101,0.249532,0.489362,0.500000,0.000000,0.000000,0.981884,0.985376,0.000000,0.000000,0.013128,0.496971,0.498027,0.497628,0.957447,0.956522,0.692214,0.692214,0.687095,0.697120,0.249534,0.489362,0.500000,0.000000,0.000000,0.987319,0.988751,0.000000,0.000000,0.013136,0.496965,0.498017,0.497739,0.936170,0.933333
