epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694142,0.692770,0.692770,0.674514,0.711819,0.249811,0.510638,0.500000,0.000000,0.000000,0.967391,0.968313,0.000000,0.000000,0.001310,0.490596,0.490751,0.490648,0.914894,0.920000,0.692763,0.692762,0.674481,0.711839,0.249808,0.510638,0.500000,0.000000,0.000000,0.972826,0.974226,0.000000,0.000000,0.001297,0.490579,0.490741,0.490647,0.914894,0.916667
2,0.693302,0.692751,0.692751,0.680816,0.705204,0.249802,0.510638,0.500000,0.000000,0.000000,0.960145,0.961067,0.000000,0.000000,0.004538,0.493796,0.494008,0.493861,0.893617,0.901961,0.692743,0.692743,0.680793,0.705212,0.249798,0.510638,0.500000,0.000000,0.000000,0.969203,0.969335,0.000000,0.000000,0.004530,0.493785,0.494004,0.493854,0.914894,0.920000
3,0.693364,0.692765,0.692765,0.686567,0.699233,0.249809,0.510638,0.500000,0.000000,0.000000,0.961957,0.962390,0.000000,0.000000,0.007468,0.496699,0.496966,0.496780,0.914894,0.920000,0.692758,0.692758,0.686552,0.699234,0.249805,0.510638,0.500000,0.000000,0.000000,0.961957,0.962933,0.000000,0.000000,0.007464,0.496691,0.496966,0.496785,0.893617,0.897959
4,0.693578,0.692922,0.692922,0.698751,0.686839,0.249887,0.489362,0.500000,0.489362,1.000000,0.956522,0.957842,0.657143,0.000000,0.013614,0.502794,0.503164,0.502904,0.893617,0.901961,0.692903,0.692903,0.698694,0.686859,0.249878,0.489362,0.500000,0.489362,1.000000,0.963768,0.965918,0.657143,0.000000,0.013594,0.502766,0.503154,0.502923,0.893617,0.893617
5,0.694419,0.692677,0.692677,0.675806,0.710282,0.249765,0.510638,0.500000,0.000000,0.000000,0.961957,0.962390,0.000000,0.000000,0.002015,0.491254,0.491505,0.491337,0.914894,0.920000,0.692670,0.692670,0.675789,0.710286,0.249762,0.510638,0.500000,0.000000,0.000000,0.965580,0.966781,0.000000,0.000000,0.002010,0.491245,0.491504,0.491337,0.893617,0.897959
6,0.693312,0.692742,0.692742,0.692755,0.692728,0.249797,0.829787,0.829710,0.826087,0.826087,0.963768,0.964178,0.826087,0.659420,0.329573,0.499804,0.500210,0.499942,0.914894,0.920000,0.692731,0.692731,0.692721,0.692741,0.249792,0.872340,0.871377,0.904762,0.826087,0.971014,0.973210,0.863636,0.746824,0.372124,0.499787,0.500203,0.500024,0.914894,0.904762
7,0.693237,0.692643,0.692643,0.685954,0.699623,0.249748,0.510638,0.500000,0.000000,0.000000,0.969203,0.970493,0.000000,0.000000,0.007216,0.496390,0.496773,0.496525,0.914894,0.920000,0.692634,0.692634,0.685925,0.699635,0.249743,0.510638,0.500000,0.000000,0.000000,0.974638,0.976582,0.000000,0.000000,0.007205,0.496376,0.496767,0.496562,0.914894,0.913043
8,0.692745,0.692697,0.692697,0.697091,0.688112,0.249775,0.489362,0.500000,0.489362,1.000000,0.961957,0.962856,0.657143,0.000000,0.012878,0.501968,0.502524,0.502149,0.893617,0.901961,0.692687,0.692687,0.697046,0.688138,0.249770,0.489362,0.500000,0.489362,1.000000,0.963768,0.966886,0.657143,0.000000,0.012861,0.501946,0.502511,0.502273,0.893617,0.883721
9,0.692584,0.692749,0.692749,0.704500,0.680488,0.249801,0.489362,0.500000,0.489362,1.000000,0.961957,0.963068,0.657143,0.000000,0.016638,0.505644,0.506370,0.505875,0.893617,0.901961,0.692743,0.692743,0.704459,0.680518,0.249798,0.489362,0.500000,0.489362,1.000000,0.960145,0.963193,0.657143,0.000000,0.016620,0.505624,0.506355,0.506028,0.893617,0.883721
10,0.693076,0.692822,0.692822,0.710256,0.674629,0.249837,0.489362,0.500000,0.489362,1.000000,0.961957,0.963068,0.657143,0.000000,0.019543,0.508482,0.509345,0.508749,0.893617,0.901961,0.692813,0.692813,0.710204,0.674666,0.249833,0.489362,0.500000,0.489362,1.000000,0.961957,0.964598,0.657143,0.000000,0.019520,0.508456,0.509327,0.508932,0.893617,0.883721
11,0.693307,0.692485,0.692485,0.694123,0.690775,0.249669,0.510638,0.520833,0.500000,1.000000,0.972826,0.972773,0.666667,0.144338,0.011469,0.500488,0.501188,0.500735,0.914894,0.920000,0.692479,0.692479,0.694082,0.690805,0.249666,0.510638,0.520833,0.500000,1.000000,0.976449,0.977236,0.666667,0.144338,0.011451,0.500467,0.501172,0.500714,0.914894,0.920000
12,0.692733,0.692578,0.692578,0.704075,0.680580,0.249715,0.489362,0.500000,0.489362,1.000000,0.969203,0.969484,0.657143,0.000000,0.016508,0.505434,0.506323,0.505790,0.914894,0.916667,0.692568,0.692568,0.704019,0.680619,0.249710,0.489362,0.500000,0.489362,1.000000,0.969203,0.969979,0.657143,0.000000,0.016484,0.505406,0.506304,0.505727,0.893617,0.901961
13,0.692484,0.692581,0.692581,0.708128,0.676358,0.249717,0.489362,0.500000,0.489362,1.000000,0.967391,0.967424,0.657143,0.000000,0.018577,0.507434,0.508465,0.507847,0.914894,0.916667,0.692571,0.692571,0.708068,0.676400,0.249712,0.489362,0.500000,0.489362,1.000000,0.967391,0.968457,0.657143,0.000000,0.018552,0.507405,0.508444,0.507768,0.893617,0.901961
14,0.692388,0.692569,0.692569,0.712318,0.671961,0.249711,0.489362,0.500000,0.489362,1.000000,0.967391,0.967424,0.657143,0.000000,0.020726,0.509494,0.510707,0.509980,0.914894,0.916667,0.692566,0.692566,0.712275,0.671999,0.249709,0.489362,0.500000,0.489362,1.000000,0.963768,0.964431,0.657143,0.000000,0.020705,0.509473,0.510687,0.509878,0.893617,0.901961
15,0.692818,0.692208,0.692208,0.690713,0.693768,0.249531,0.617021,0.608696,1.000000,0.217391,0.980072,0.980087,0.357143,0.352454,0.116219,0.498781,0.499690,0.499126,0.936170,0.938776,0.692215,0.692215,0.690708,0.693789,0.249534,0.638298,0.630435,1.000000,0.260870,0.974638,0.975309,0.413793,0.390774,0.137494,0.498779,0.499680,0.499113,0.914894,0.920000
16,0.692351,0.692237,0.692237,0.703374,0.680615,0.249545,0.489362,0.500000,0.489362,1.000000,0.974638,0.974492,0.657143,0.000000,0.016322,0.505087,0.506306,0.505501,0.914894,0.920000,0.692241,0.692241,0.703346,0.680653,0.249547,0.489362,0.500000,0.489362,1.000000,0.971014,0.971623,0.657143,0.000000,0.016305,0.505073,0.506287,0.505501,0.914894,0.920000
17,0.693124,0.692102,0.692102,0.695469,0.688588,0.249477,0.489362,0.500000,0.489362,1.000000,0.976449,0.976374,0.657143,0.000000,0.012349,0.501160,0.502285,0.501570,0.914894,0.920000,0.692114,0.692114,0.695465,0.688618,0.249484,0.489362,0.500000,0.489362,1.000000,0.974638,0.975309,0.657143,0.000000,0.012340,0.501157,0.502270,0.501570,0.914894,0.920000
18,0.692510,0.692003,0.692003,0.697994,0.685751,0.249428,0.489362,0.500000,0.489362,1.000000,0.976449,0.976374,0.657143,0.000000,0.013689,0.502417,0.503712,0.502868,0.914894,0.920000,0.692012,0.692012,0.697966,0.685799,0.249432,0.489362,0.500000,0.489362,1.000000,0.971014,0.971623,0.657143,0.000000,0.013670,0.502403,0.503688,0.502868,0.914894,0.920000
19,0.692094,0.692028,0.692028,0.707545,0.675836,0.249441,0.489362,0.500000,0.489362,1.000000,0.972826,0.972525,0.657143,0.000000,0.018561,0.507147,0.508731,0.507646,0.914894,0.920000,0.692028,0.692028,0.707476,0.675909,0.249441,0.489362,0.500000,0.489362,1.000000,0.963768,0.963966,0.657143,0.000000,0.018525,0.507113,0.508694,0.507646,0.914894,0.920000
20,0.692155,0.692146,0.692146,0.718656,0.664482,0.249500,0.489362,0.500000,0.489362,1.000000,0.965580,0.965953,0.657143,0.000000,0.024184,0.512593,0.514541,0.513173,0.893617,0.901961,0.692162,0.692162,0.718622,0.664552,0.249508,0.489362,0.500000,0.489362,1.000000,0.961957,0.962643,0.657143,0.000000,0.024158,0.512576,0.514505,0.513173,0.893617,0.901961
21,0.692564,0.692082,0.692082,0.721088,0.661814,0.249468,0.489362,0.500000,0.489362,1.000000,0.965580,0.965953,0.657143,0.000000,0.025461,0.513776,0.515915,0.514416,0.893617,0.901961,0.692106,0.692106,0.721069,0.661883,0.249480,0.489362,0.500000,0.489362,1.000000,0.961957,0.962643,0.657143,0.000000,0.025439,0.513767,0.515880,0.514416,0.893617,0.901961
22,0.692177,0.691554,0.691554,0.695567,0.687366,0.249203,0.510638,0.520833,0.500000,1.000000,0.983696,0.983545,0.666667,0.144338,0.012674,0.501208,0.502899,0.501882,0.936170,0.938776,0.691600,0.691600,0.695655,0.687369,0.249226,0.510638,0.520833,0.500000,1.000000,0.980072,0.980649,0.666667,0.144338,0.012696,0.501252,0.502898,0.502127,0.936170,0.933333
23,0.691468,0.691493,0.691493,0.708525,0.673720,0.249173,0.489362,0.500000,0.489362,1.000000,0.976449,0.976374,0.657143,0.000000,0.019334,0.507629,0.509809,0.508386,0.914894,0.920000,0.691548,0.691548,0.708608,0.673747,0.249201,0.489362,0.500000,0.489362,1.000000,0.967391,0.967813,0.657143,0.000000,0.019349,0.507670,0.509796,0.508386,0.914894,0.920000
24,0.692498,0.691764,0.691764,0.727623,0.654347,0.249310,0.489362,0.500000,0.489362,1.000000,0.969203,0.968747,0.657143,0.000000,0.028971,0.516943,0.519782,0.517826,0.914894,0.920000,0.691842,0.691842,0.727743,0.654379,0.249349,0.489362,0.500000,0.489362,1.000000,0.963768,0.964178,0.657143,0.000000,0.028992,0.517001,0.519766,0.517826,0.914894,0.920000
25,0.693014,0.691405,0.691405,0.683838,0.699302,0.249129,0.510638,0.500000,0.000000,0.000000,0.994565,0.994322,0.000000,0.000000,0.006749,0.495323,0.496933,0.495968,0.978723,0.978723,0.691464,0.691464,0.683978,0.699275,0.249158,0.510638,0.500000,0.000000,0.000000,0.985507,0.985719,0.000000,0.000000,0.006792,0.495394,0.496946,0.496008,0.936170,0.938776
26,0.690981,0.691149,0.691149,0.706928,0.674684,0.249001,0.489362,0.500000,0.489362,1.000000,0.980072,0.979832,0.657143,0.000000,0.018692,0.506842,0.509318,0.508090,0.936170,0.933333,0.691208,0.691208,0.707023,0.674706,0.249031,0.489362,0.500000,0.489362,1.000000,0.972826,0.973342,0.657143,0.000000,0.018711,0.506889,0.509307,0.507732,0.914894,0.920000
