layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
gap,"(1, 1, 32)",32,0.17218017578125,0.17218017578125,0.02838134765625,0.035306231212565826,0.0703125,0.1684633155120793,0.9867056873437487,1,auto,auto,
pool4,"(4, 4, 32)",512,0.17218017578125,0.17218017578125,0.00592041015625,0.027127468738273104,0.125,0.11713580099047037,0.9931283106290019,1,auto,auto,
act4,"(8, 8, 32)",2048,0.1219940185546875,0.1219940185546875,0.004852294921875,0.024574842912692407,0.125,0.1358723187812911,0.9907837389483283,1,"ufixed<8,5,RND_CONV,SAT,0>",,
output_dense,"(1,)",1,0.08282470703125,0.08282470703125,0.02093505859375,0.02093505859375,0.0413818359375,1.5698669707808273,0.9999999990512697,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(8, 8, 24)",1536,0.13494873046875,0.13494873046875,0.0020039876302083335,0.011176082556619421,0.0625,0.058085744899441974,0.9983102635822904,1,auto,auto,
act3,"(16, 16, 24)",6144,0.10910542805989583,0.10910542805989583,0.0016886393229166667,0.010258028440232776,0.0625,0.062126090247767926,0.9980655355685102,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(10, 10, 24)",2400,0.0863671875,0.0863671875,0.0012825520833333332,0.008940866045295539,0.0625,0.058085744899441974,0.9983102635822904,1,auto,,
conv4,"(8, 8, 32)",2048,0.1577976942062378,0.1577976942062378,0.005933701992034912,0.008546529538089421,0.04296875,0.04420087303313714,0.9990236332633989,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.12581380208333334,0.12581380208333334,0.0007870992024739584,0.0049555958342803455,0.03125,0.02951607718842445,0.9995635652385242,1,auto,auto,
act2,"(32, 32, 24)",24576,0.09432029724121094,0.09432029724121094,0.0006875991821289062,0.004632169150776463,0.03125,0.03303364250739929,0.9994537986478569,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.09940843621399177,0.09940843621399177,0.0006219055426954733,0.0044049740749158624,0.03125,0.029516077188424448,0.9995635652385242,1,auto,,
conv3,"(16, 16, 24)",6144,0.17174472411473593,0.17174472411473593,0.0025890866915384927,0.0038881754718653296,0.02490234375,0.01898644691516426,0.999819701034595,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.12752246856689453,0.12752246856689453,0.00026988983154296875,0.0020524002853742097,0.015625,0.010161299339574856,0.999948337828538,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.11296107942257785,0.11296107942257785,0.00023907196150519032,0.0019316708568227854,0.015625,0.010161299339574856,0.999948337828538,1,auto,,
act1,"(64, 64, 16)",65536,0.08575153350830078,0.08575153350830078,0.0002067089080810547,0.001796313763307748,0.015625,0.011257607164654246,0.9999365743587838,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv2,"(32, 32, 24)",24576,0.11288975303371747,0.11288975303371747,0.0008900662263234457,0.0016005202929154725,0.0164794921875,0.0109334746378478,0.9999401923697425,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.24127733707427979,0.24127733707427979,0.00012493133544921875,0.0013969345925414084,0.015625,0.003503506908575919,0.9999938626216622,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.22687602678059,0.22687602678059,0.00011747446051423324,0.001354603241252275,0.015625,0.003503506908575919,0.9999938626216622,1,auto,,
act0,"(128, 128, 8)",131072,0.17469185590744019,0.17469185590744019,9.050965309143066e-05,0.0011889496604763192,0.015625,0.0036260017232387434,0.99999344036482,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.21074846107512712,0.21074846107512712,0.00038805557414889336,0.0011101674808032273,0.0106201171875,0.0039520792989616825,0.9999921887599229,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.48440963859629527,0.48440963859629527,0.00025580865556129595,0.0003567220306666993,0.00183849036693573,0.0005341451709871626,0.9999998917680695,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
