idx,label,keras_logit,hls_logit,abs_err,rel_err
0,0,-0.0625,0.0625,0.125,2.0
1,0,-0.171875,-0.171875,0.0,0.0
2,0,-0.171875,-0.03125,0.140625,0.8181818181818182
3,0,-0.328125,-0.09375,0.234375,0.7142857142857143
4,0,0.0625,-0.109375,0.171875,2.75
5,0,-0.078125,0.09375,0.171875,2.2
6,0,0.21875,-0.03125,0.25,1.1428571428571428
7,0,0.3125,0.3125,0.0,0.0
8,0,-0.046875,-0.1875,0.140625,3.0
9,0,0.25,0.171875,0.078125,0.3125
10,0,0.21875,0.078125,0.140625,0.6428571428571429
11,0,-0.109375,0.203125,0.3125,2.857142857142857
12,0,-0.03125,0.140625,0.171875,5.5
13,0,-0.140625,-0.140625,0.0,0.0
14,0,-0.171875,-0.109375,0.0625,0.36363636363636365
15,0,0.140625,0.0,0.140625,1.0
16,0,-0.015625,-0.03125,0.015625,1.0
17,0,0.171875,-0.15625,0.328125,1.9090909090909092
18,0,0.109375,-0.1875,0.296875,2.7142857142857144
19,0,-0.03125,-0.03125,0.0,0.0
20,0,-0.171875,0.078125,0.25,1.4545454545454546
21,0,0.3125,0.28125,0.03125,0.1
22,0,0.046875,-0.171875,0.21875,4.666666666666667
23,0,0.0,0.359375,0.359375,359375.0
24,1,0.203125,0.09375,0.109375,0.5384615384615384
25,1,0.296875,0.0625,0.234375,0.7894736842105263
26,1,0.109375,0.109375,0.0,0.0
27,1,0.125,0.125,0.0,0.0
28,1,0.28125,0.421875,0.140625,0.5
29,1,0.296875,0.109375,0.1875,0.631578947368421
30,1,0.140625,0.078125,0.0625,0.4444444444444444
31,1,0.390625,0.390625,0.0,0.0
32,1,-0.171875,0.046875,0.21875,1.2727272727272727
33,1,0.4375,0.296875,0.140625,0.32142857142857145
34,1,0.078125,0.34375,0.265625,3.4
35,1,0.609375,0.609375,0.0,0.0
36,1,0.015625,0.328125,0.3125,20.0
37,1,0.390625,0.53125,0.140625,0.36
38,1,-0.140625,-0.1875,0.046875,0.3333333333333333
39,1,0.140625,0.21875,0.078125,0.5555555555555556
40,1,-0.1875,-0.03125,0.15625,0.8333333333333334
41,1,-0.328125,-0.1875,0.140625,0.42857142857142855
42,1,0.0,-0.109375,0.109375,109375.0
43,1,-0.1875,-0.203125,0.015625,0.08333333333333333
44,1,0.296875,0.375,0.078125,0.2631578947368421
45,1,-0.296875,-0.28125,0.015625,0.05263157894736842
46,1,0.140625,0.21875,0.078125,0.5555555555555556
47,1,-0.296875,-0.1875,0.109375,0.3684210526315789
