sample_index,sample_id,app_name,class_label,class_name,ro_count,bitstream_path,logit,probability,predicted_label,correct,per_sample_bce_loss,per_sample_log_loss,fold
0,it1_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.362304688,0.410401781,0,True,0.528313958,0.528313958,0
1,it1_B008,hello_world_nodbg,0,benign,0,config_008/vfpga_c008_0.bin,-0.293945312,0.427038265,0,True,0.556936344,0.556936344,0
2,it1_B011,user_interrupts_nodbg,0,benign,0,config_011/vfpga_c011_0.bin,-0.259765625,0.435421324,0,True,0.571675532,0.571675532,0
3,it1_B013,multithreading_aes_nodbg,0,benign,0,config_013/vfpga_c013_0.bin,-0.322265625,0.420123697,0,True,0.544940469,0.544940469,0
4,it1_B019,perf_fpga,0,benign,0,config_019/vfpga_c019_0.bin,-0.267578125,0.433501758,0,True,0.568281302,0.568281302,0
5,it1_B029,euclidean_nodbg,0,benign,0,config_029/vfpga_c029_0.bin,-0.608398438,0.352424622,0,True,0.434520079,0.434520079,0
6,it1_B030,hello_world,0,benign,0,config_030/vfpga_c030_0.bin,-0.507812500,0.375706466,0,True,0.471134615,0.471134615,0
7,it1_B035,multithreading_aes,0,benign,0,config_035/vfpga_c035_0.bin,-0.514648438,0.374104457,0,True,0.468571786,0.468571786,0
8,it1_B044,euclidean_nodbg,0,benign,0,config_044/vfpga_c044_0.bin,-0.093750000,0.476579651,0,True,0.647370411,0.647370411,0
9,it1_B053,hello_world_nodbg,0,benign,0,config_053/vfpga_c053_0.bin,-0.274414062,0.431823772,0,True,0.565323647,0.565323647,0
10,it1_B062,multitenancy_aes,0,benign,0,config_062/vfpga_c062_0.bin,-0.396484375,0.402157299,0,True,0.514427601,0.514427601,0
11,it1_B066,euclidean,0,benign,0,config_066/vfpga_c066_0.bin,-0.292968750,0.427277224,0,True,0.557353490,0.557353490,0
12,it1_B072,perf_fpga_nodbg,0,benign,0,config_072/vfpga_c072_0.bin,-0.478515625,0.382602700,0,True,0.482242540,0.482242540,0
13,it2_B002,multitenancy_aes,0,benign,0,config_002/vfpga_c002_0.bin,-0.460937500,0.386763446,0,True,0.489004523,0.489004523,0
14,it2_B003,user_interrupts,0,benign,0,config_003/vfpga_c003_0.bin,-0.423828125,0.395601077,0,True,0.503520831,0.503520831,0
15,it2_B005,multithreading_aes,0,benign,0,config_005/vfpga_c005_0.bin,-0.395507812,0.402392113,0,True,0.514820448,0.514820448,0
16,it2_B006,euclidean,0,benign,0,config_006/vfpga_c006_0.bin,-0.361328125,0.410638102,0,True,0.528714857,0.528714857,0
17,it2_B009,hls_vadd_nodbg,0,benign,0,config_009/vfpga_c009_0.bin,-0.529296875,0.370680896,0,True,0.463116831,0.463116831,0
18,it2_B048,user_interrupts,0,benign,0,config_048/vfpga_c048_0.bin,-0.373046875,0.407804995,0,True,0.523919298,0.523919298,0
