layer,shape,n_values_per_sample,mean_abs_keras,mean_abs_qkeras,mae,rmse,max_abs,rel_rmse,cosine_similarity,reuse_factor,result_precision,accum_precision,weight_precision
output_dense,"(1,)",1,3.1055908203125,3.1055908203125,0.1517333984375,0.1517333984375,0.192138671875,0.05019963616240558,0.9999999999998733,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool5,"(2, 2, 32)",128,1.993896484375,1.993896484375,0.02978515625,0.061265813868555466,0.25,0.02214075028859354,0.9997548941342186,1,auto,auto,
act5,"(4, 4, 32)",512,1.11724853515625,1.11724853515625,0.02191162109375,0.05267202198004405,0.25,0.029301735170455326,0.9995708068411804,1,"ufixed<8,5,RND_CONV,SAT,0>",,
gap,"(1, 1, 32)",32,1.993896484375,1.993896484375,0.033935546875,0.04973166048794127,0.15625,0.019884288746815276,0.9998123709968703,1,auto,auto,
pool4,"(4, 4, 32)",512,1.08770751953125,1.08770751953125,0.01519775390625,0.043506178989786204,0.125,0.031493388463981455,0.9995051623612524,1,auto,auto,
conv5,"(4, 4, 32)",512,1.577573299407959,1.577573299407959,0.033425331115722656,0.042663059715358075,0.1455078125,0.02105875306375663,0.9997771456294604,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
act4,"(8, 8, 32)",2048,0.781494140625,0.781494140625,0.0123443603515625,0.039237206295016244,0.125,0.03589364684419602,0.9993560833274125,1,"ufixed<8,5,RND_CONV,SAT,0>",,
pad_conv5,"(6, 6, 32)",1152,0.4834255642361111,0.4834255642361111,0.006754557291666667,0.029004119326524136,0.125,0.031493388463981455,0.9995051623612524,1,auto,,
conv4,"(8, 8, 32)",2048,0.9617313146591187,0.9617313146591187,0.01544886827468872,0.019983570868231743,0.080078125,0.0168538209661442,0.999858548341964,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool3,"(8, 8, 24)",1536,0.6258544921875,0.6258544921875,0.006093343098958333,0.019512665453429823,0.0625,0.024435772703735537,0.9997026621631595,1,auto,auto,
act3,"(16, 16, 24)",6144,0.48558807373046875,0.48558807373046875,0.005404154459635417,0.01837820041049831,0.0625,0.027566239649314567,0.9996210813838085,1,"ufixed<8,4,RND_CONV,SAT,0>",,
pad_conv4,"(10, 10, 24)",2400,0.400546875,0.400546875,0.003899739583333333,0.015610132362743858,0.0625,0.02443577270373554,0.9997026621631595,1,auto,,
conv3,"(16, 16, 24)",6144,0.5985011061032613,0.5985011061032613,0.006974160671234131,0.009116722737963235,0.05908203125,0.012584345106107498,0.9999213119305111,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool2,"(16, 16, 24)",6144,0.3294219970703125,0.3294219970703125,0.0023740132649739585,0.008611856713689801,0.03125,0.01870408014723331,0.9998252488749564,1,auto,auto,
act2,"(32, 32, 24)",24576,0.24445215861002603,0.24445215861002603,0.002017974853515625,0.007939506406849445,0.03125,0.020834685591088233,0.9997829712714857,1,"ufixed<8,3,RND_CONV,SAT,0>",,
pad_conv3,"(18, 18, 24)",7776,0.26028404706790126,0.26028404706790126,0.0018757635673868312,0.007654983745502044,0.03125,0.01870408014723331,0.9998252488749564,1,auto,,
conv2,"(32, 32, 24)",24576,0.31006696944435436,0.31006696944435436,0.0028345721463362374,0.0038048998899688218,0.0225830078125,0.009265827428151255,0.9999571064818736,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool1,"(32, 32, 16)",16384,0.33296847343444824,0.33296847343444824,0.0008585453033447266,0.0036621478600999814,0.015625,0.0069908836459774614,0.9999755643403545,1,auto,auto,
pad_conv2,"(34, 34, 16)",18496,0.2949478519004109,0.2949478519004109,0.000760510718533737,0.0034467273977411587,0.015625,0.006990883645977461,0.9999755643403545,1,auto,,
act1,"(64, 64, 16)",65536,0.2627197504043579,0.2627197504043579,0.0006586313247680664,0.003207807752501837,0.015625,0.007079625793685743,0.9999749371356099,1,"ufixed<8,2,RND_CONV,SAT,0>",,
conv1,"(64, 64, 16)",65536,0.5185879347845912,0.5185879347845912,0.0011903815902769566,0.001911503484571836,0.0155029296875,0.0027710500132759447,0.9999961606532528,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
pool0,"(64, 64, 8)",32768,0.4228243827819824,0.4228243827819824,0.00021827220916748047,0.001846570715704625,0.015625,0.0026024911871575396,0.9999966186242999,1,auto,auto,
pad_conv1,"(66, 66, 8)",34848,0.3975869311007805,0.3975869311007805,0.00020524402404729108,0.0017906140273499394,0.015625,0.002602491187157539,0.9999966186242999,1,auto,,
act0,"(128, 128, 8)",131072,0.3307276964187622,0.3307276964187622,0.0001722276210784912,0.0016403863245903606,0.015625,0.002676552733246328,0.999996450559433,1,"ufixed<8,2,RND_CONV,SAT,0>",,
pad_conv0,"(260, 260, 1)",67600,0.8846841305467633,0.8846841305467633,0.00027427549984205526,0.00046882548768631394,0.000972747802734375,0.0005115040917160544,0.9999999038147784,1,auto,,
conv0,"(128, 128, 8)",131072,0.47614994642065867,0.47614994642065867,0.00032295566069251436,0.00042144341860358145,0.0022878646850585938,0.0006434284184777308,0.9999998194089527,1,auto,auto,"fixed<8,1,TRN,WRAP,0>"
