epoch,train_loss,val_bce_loss,val_log_loss,val_benign_log_loss,val_standalone_log_loss,val_brier_score,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_roc_auc,val_pr_auc,val_f1,val_mcc,val_ece,val_benign_mean_score,val_standalone_mean_score,val_optimal_threshold,val_optimal_accuracy,val_optimal_f1,aug_val_bce_loss,aug_val_log_loss,aug_val_benign_log_loss,aug_val_standalone_log_loss,aug_val_brier_score,aug_val_accuracy,aug_val_balanced_accuracy,aug_val_precision,aug_val_recall,aug_val_roc_auc,aug_val_pr_auc,aug_val_f1,aug_val_mcc,aug_val_ece,aug_val_benign_mean_score,aug_val_standalone_mean_score,aug_val_optimal_threshold,aug_val_optimal_accuracy,aug_val_optimal_f1
1,0.694944,0.693107,0.693107,0.700248,0.685966,0.249980,0.500000,0.500000,0.500000,1.000000,0.910590,0.929174,0.666667,0.000000,0.003571,0.503538,0.503604,0.503562,0.854167,0.851064,0.693109,0.693109,0.700255,0.685963,0.249981,0.500000,0.500000,0.500000,1.000000,0.901042,0.926326,0.666667,0.000000,0.003573,0.503541,0.503605,0.503575,0.854167,0.837209
2,0.693829,0.693138,0.693138,0.704858,0.681419,0.249996,0.500000,0.500000,0.500000,1.000000,0.890625,0.920806,0.666667,0.000000,0.005860,0.505821,0.505899,0.505850,0.854167,0.851064,0.693138,0.693138,0.704855,0.681421,0.249995,0.500000,0.500000,0.500000,1.000000,0.888889,0.919627,0.666667,0.000000,0.005859,0.505820,0.505898,0.505859,0.854167,0.837209
3,0.693402,0.693099,0.693099,0.697236,0.688961,0.249976,0.500000,0.500000,0.500000,1.000000,0.895833,0.924023,0.666667,0.000000,0.002069,0.502040,0.502097,0.502060,0.854167,0.851064,0.693101,0.693101,0.697246,0.688956,0.249977,0.500000,0.500000,0.500000,1.000000,0.880208,0.912690,0.666667,0.000000,0.002073,0.502045,0.502100,0.502076,0.833333,0.809524
4,0.693247,0.693088,0.693088,0.695944,0.690232,0.249970,0.500000,0.500000,0.500000,1.000000,0.906250,0.931069,0.666667,0.000000,0.001428,0.501396,0.501460,0.501423,0.854167,0.851064,0.693090,0.693090,0.695956,0.690224,0.249971,0.500000,0.500000,0.500000,1.000000,0.894097,0.922603,0.666667,0.000000,0.001433,0.501402,0.501464,0.501434,0.854167,0.837209
5,0.693528,0.693094,0.693094,0.700543,0.685645,0.249973,0.500000,0.500000,0.500000,1.000000,0.918403,0.940868,0.666667,0.000000,0.003725,0.503684,0.503765,0.503722,0.875000,0.863636,0.693096,0.693096,0.700551,0.685641,0.249974,0.500000,0.500000,0.500000,1.000000,0.904514,0.931696,0.666667,0.000000,0.003728,0.503688,0.503767,0.503722,0.875000,0.869565
6,0.693810,0.693126,0.693126,0.688067,0.698186,0.249990,0.500000,0.500000,0.000000,0.000000,0.913194,0.931784,0.000000,0.000000,0.002530,0.497453,0.497487,0.497475,0.854167,0.829268,0.693129,0.693129,0.688079,0.698179,0.249991,0.500000,0.500000,0.000000,0.000000,0.876736,0.911447,0.000000,0.000000,0.002525,0.497460,0.497490,0.497482,0.854167,0.829268
7,0.693185,0.693086,0.693086,0.690933,0.695239,0.249969,0.500000,0.500000,0.000000,0.000000,0.935764,0.950725,0.000000,0.000000,0.001077,0.498892,0.498955,0.498923,0.895833,0.888889,0.693087,0.693087,0.690947,0.695228,0.249970,0.500000,0.500000,0.000000,0.000000,0.920139,0.943992,0.000000,0.000000,0.001070,0.498899,0.498961,0.498935,0.895833,0.883721
8,0.693173,0.693052,0.693052,0.692714,0.693389,0.249952,0.500000,0.500000,0.000000,0.000000,0.954861,0.964722,0.000000,0.000000,0.000169,0.499784,0.499879,0.499826,0.895833,0.888889,0.693052,0.693052,0.692724,0.693380,0.249953,0.500000,0.500000,0.000000,0.000000,0.946181,0.961628,0.000000,0.000000,0.000164,0.499788,0.499883,0.499822,0.916667,0.916667
9,0.693216,0.693026,0.693026,0.693549,0.692504,0.249940,0.500000,0.500000,0.500000,1.000000,0.963542,0.969727,0.666667,0.000000,0.000261,0.500201,0.500322,0.500251,0.916667,0.913043,0.693024,0.693024,0.693550,0.692499,0.249939,0.500000,0.500000,0.500000,1.000000,0.961806,0.971050,0.666667,0.000000,0.000263,0.500201,0.500324,0.500242,0.937500,0.936170
10,0.693573,0.693016,0.693016,0.696025,0.690007,0.249935,0.500000,0.500000,0.500000,1.000000,0.965278,0.970908,0.666667,0.000000,0.001505,0.501437,0.501572,0.501488,0.916667,0.913043,0.693015,0.693015,0.696023,0.690006,0.249934,0.500000,0.500000,0.500000,1.000000,0.961806,0.971374,0.666667,0.000000,0.001504,0.501436,0.501573,0.501500,0.916667,0.909091
11,0.693393,0.693063,0.693063,0.688082,0.698045,0.249958,0.500000,0.500000,0.000000,0.000000,0.982639,0.985446,0.000000,0.000000,0.002491,0.497461,0.497557,0.497505,0.937500,0.933333,0.693063,0.693063,0.688090,0.698035,0.249958,0.500000,0.500000,0.000000,0.000000,0.982639,0.986900,0.000000,0.000000,0.002487,0.497465,0.497562,0.497496,0.958333,0.958333
12,0.693337,0.693018,0.693018,0.691680,0.694357,0.249936,0.500000,0.500000,0.000000,0.000000,0.984375,0.986011,0.000000,0.000000,0.000669,0.499266,0.499395,0.499316,0.937500,0.933333,0.693017,0.693017,0.691682,0.694353,0.249935,0.500000,0.500000,0.000000,0.000000,0.979167,0.983491,0.000000,0.000000,0.000668,0.499267,0.499397,0.499316,0.937500,0.933333
13,0.693242,0.692955,0.692955,0.692530,0.693381,0.249904,0.541667,0.541667,1.000000,0.083333,0.991319,0.992312,0.153846,0.208514,0.041454,0.499691,0.499883,0.499757,0.958333,0.958333,0.692953,0.692953,0.692533,0.693373,0.249903,0.562500,0.562500,1.000000,0.125000,0.984375,0.987847,0.222222,0.258199,0.062289,0.499693,0.499887,0.499757,0.958333,0.958333
14,0.693380,0.692940,0.692940,0.693265,0.692616,0.249897,0.541667,0.541667,0.521739,1.000000,0.993056,0.994048,0.685714,0.208514,0.041500,0.500059,0.500266,0.500132,0.979167,0.978723,0.692941,0.692941,0.693272,0.692611,0.249897,0.541667,0.541667,0.521739,1.000000,0.986111,0.989583,0.685714,0.208514,0.041497,0.500062,0.500268,0.500133,0.979167,0.978723
15,0.693119,0.692769,0.692769,0.693324,0.692213,0.249811,0.541667,0.541667,0.521739,1.000000,0.996528,0.996795,0.685714,0.208514,0.041381,0.500088,0.500467,0.500233,0.979167,0.978723,0.692769,0.692769,0.693339,0.692199,0.249811,0.541667,0.541667,0.521739,1.000000,0.993056,0.994048,0.685714,0.208514,0.041374,0.500096,0.500474,0.500233,0.979167,0.978723
16,0.693048,0.692461,0.692461,0.709913,0.675009,0.249657,0.500000,0.500000,0.500000,1.000000,0.973958,0.978044,0.666667,0.000000,0.008732,0.508313,0.509152,0.508704,0.916667,0.909091,0.692467,0.692467,0.709955,0.674978,0.249660,0.500000,0.500000,0.500000,1.000000,0.956597,0.965843,0.666667,0.000000,0.008751,0.508334,0.509168,0.508751,0.916667,0.909091
17,0.693815,0.692902,0.692902,0.689798,0.696005,0.249877,0.500000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.001552,0.498323,0.498573,0.498395,1.000000,1.000000,0.692903,0.692903,0.689816,0.695990,0.249878,0.500000,0.500000,0.000000,0.000000,0.996528,0.996795,0.000000,0.000000,0.001544,0.498332,0.498581,0.498431,0.979167,0.978723
